Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
10m 55s,2.7 m,51 m,331°,2.21 m/s,,,,420
11m 20s,7.4 m,78 m,334°,2.29 m/s,,,,420
11m 25s,7.4 m,77 m,333°,2.53 m/s,,,,420
12m 00s,10.0 m,97 m,332°,3.44 m/s,13-09-Cs?,,,420
12m 05s,10.0 m,97 m,321°,3.85 m/s,,,,420
12m 10s,10.0 m,97 m,316°,3.54 m/s,,,,420
12m 15s,10.0 m,97 m,331°,3.38 m/s,,,,420
12m 20s,10.6 m,97 m,332°,2.80 m/s,,,,420
12m 25s,16.4 m,97 m,326°,2.56 m/s,,,,420
12m 30s,22.1 m,96 m,323°,2.49 m/s,,,,420
12m 35s,26.5 m,96 m,332°,2.57 m/s,,,,420
12m 40s,32.0 m,96 m,329°,2.52 m/s,,,,420
12m 45s,37.4 m,96 m,334°,2.18 m/s,,,,420
12m 50s,42.8 m,96 m,338°,2.26 m/s,,,,420
12m 55s,48.2 m,96 m,338°,2.17 m/s,,,,420
13m 00s,53.5 m,96 m,337°,2.19 m/s,,,,420
13m 05s,58.8 m,97 m,331°,2.44 m/s,,,,420
13m 10s,64.1 m,97 m,332°,2.32 m/s,,,,420
13m 15s,69.5 m,97 m,332°,2.46 m/s,,,,420
13m 20s,74.8 m,97 m,339°,2.60 m/s,,,,420
13m 25s,80.1 m,97 m,335°,2.45 m/s,,,,420
13m 30s,85.5 m,97 m,328°,2.26 m/s,,,,420
13m 35s,91.0 m,97 m,325°,2.22 m/s,,,,420
13m 40s,96.1 m,97 m,324°,2.30 m/s,,,,420
13m 45s,101.2 m,97 m,329°,2.23 m/s,,,,420
13m 50s,106.0 m,97 m,332°,2.22 m/s,,,,420
13m 55s,111.0 m,97 m,330°,2.13 m/s,,,,420
14m 00s,116.1 m,97 m,322°,2.23 m/s,,,,420
14m 05s,121.3 m,97 m,318°,2.07 m/s,,,,420
14m 10s,126.6 m,97 m,322°,1.99 m/s,,,,420
14m 15s,131.8 m,97 m,322°,1.99 m/s,,,,420
14m 20s,136.9 m,97 m,310°,1.96 m/s,,,,420
14m 25s,141.9 m,97 m,307°,1.91 m/s,,,,420
14m 30s,147.1 m,97 m,315°,1.94 m/s,,,,420
14m 35s,151.7 m,97 m,311°,1.79 m/s,,,,420
14m 40s,155.5 m,97 m,311°,1.71 m/s,,,,420
14m 45s,160.2 m,97 m,310°,1.71 m/s,,,,420
14m 50s,165.3 m,97 m,307°,1.68 m/s,,,,420
14m 55s,170.4 m,97 m,307°,1.72 m/s,,,,420
15m 00s,175.6 m,97 m,305°,1.75 m/s,,,,420
15m 05s,180.5 m,97 m,314°,1.93 m/s,,,,420
15m 10s,185.7 m,97 m,318°,1.97 m/s,,,,420
15m 15s,190.9 m,97 m,306°,1.64 m/s,,,,420
15m 20s,196.0 m,97 m,317°,1.90 m/s,,,,420
15m 25s,201.0 m,97 m,313°,1.80 m/s,,,,420
15m 30s,206.0 m,97 m,312°,1.71 m/s,,,,420
15m 35s,211.2 m,97 m,314°,1.71 m/s,,,,420
15m 40s,216.4 m,97 m,329°,1.82 m/s,,,,420
15m 45s,221.6 m,97 m,335°,1.95 m/s,,,,420
15m 50s,226.8 m,97 m,335°,2.11 m/s,,,,420
15m 55s,232.1 m,96 m,315°,2.43 m/s,,,,420
16m 00s,237.1 m,97 m,317°,2.15 m/s,,,,420
16m 05s,242.2 m,97 m,306°,1.92 m/s,,,,420
16m 10s,247.6 m,97 m,307°,2.07 m/s,,,,420
16m 15s,253.8 m,97 m,309°,2.89 m/s,,,,420
16m 20s,261.9 m,97 m,319°,2.54 m/s,,,,420
16m 25s,271.8 m,97 m,321°,2.32 m/s,,,,420
16m 30s,273.2 m,96 m,331°,2.14 m/s,,,,420
