Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
06m 15s,71.2 m,530 m,81°,3.03 m/s,12-15-Em,,,540
06m 20s,81.6 m,530 m,84°,2.86 m/s,12-15-Em,,,540
06m 25s,91.6 m,530 m,88°,2.78 m/s,12-15-Em,,,540
06m 30s,101.9 m,530 m,111°,1.94 m/s,12-15-Em,,,540
06m 35s,112.1 m,529 m,104°,1.52 m/s,12-15-Em,,,540
06m 40s,122.7 m,529 m,103°,2.12 m/s,12-15-Em,,,540
06m 45s,133.0 m,529 m,114°,2.74 m/s,12-15-Em,,,540
06m 50s,143.6 m,530 m,112°,2.71 m/s,12-15-Em,,,540
06m 55s,153.9 m,530 m,83°,2.56 m/s,12-15-Em,,,540
07m 00s,164.9 m,530 m,86°,2.04 m/s,12-15-Em,,,540
07m 05s,175.4 m,529 m,127°,1.87 m/s,12-15-Em,,,540
07m 10s,185.7 m,529 m,180°,2.73 m/s,12-15-Em,,,540
07m 15s,196.2 m,529 m,163°,3.36 m/s,12-15-Em,,,540
07m 20s,206.8 m,529 m,154°,2.86 m/s,12-15-Em,,,540
07m 25s,217.4 m,529 m,138°,3.03 m/s,12-15-Em,,,540
07m 30s,227.8 m,529 m,145°,2.80 m/s,12-15-Em,,,540
07m 35s,238.2 m,529 m,144°,2.22 m/s,12-15-Em,,,540
07m 40s,248.3 m,529 m,129°,3.15 m/s,12-15-Em,,,540
07m 45s,258.2 m,529 m,138°,2.39 m/s,12-15-Em,,,540
07m 50s,268.6 m,529 m,139°,2.60 m/s,12-15-Em,,,540
07m 55s,278.9 m,529 m,143°,2.43 m/s,12-15-Em,,,540
08m 00s,289.3 m,529 m,149°,2.45 m/s,12-15-Em,,,540
08m 05s,299.5 m,529 m,145°,2.11 m/s,12-15-Em,,,540
08m 10s,310.9 m,529 m,197°,1.34 m/s,12-15-Em,,,540
08m 15s,321.6 m,529 m,211°,2.05 m/s,12-15-Em,,,540
08m 20s,332.5 m,529 m,207°,1.69 m/s,12-15-Em,,,540
08m 25s,343.1 m,529 m,200°,1.21 m/s,12-15-Em,,,540
08m 30s,353.7 m,529 m,174°,2.42 m/s,12-15-Em,,,540
08m 35s,363.6 m,529 m,169°,2.79 m/s,12-15-Em,,,540
08m 40s,373.4 m,529 m,197°,2.32 m/s,12-15-Em,,,540
08m 45s,382.5 m,529 m,214°,2.03 m/s,12-15-Em,,,540
08m 50s,393.2 m,529 m,174°,2.49 m/s,12-15-Em,,,540
08m 55s,403.5 m,529 m,193°,2.50 m/s,12-15-Em,,,540
09m 00s,413.6 m,529 m,208°,2.48 m/s,12-15-Em,,,540
09m 05s,423.7 m,529 m,203°,2.40 m/s,12-15-Em,,,540
09m 10s,433.9 m,529 m,179°,2.22 m/s,12-15-Em,,,540
09m 15s,444.1 m,529 m,199°,2.26 m/s,12-15-Em,,,540
09m 20s,454.2 m,529 m,198°,2.22 m/s,12-15-Em,,,540
09m 25s,464.4 m,529 m,180°,2.39 m/s,12-15-Em,,,540
09m 30s,473.9 m,529 m,154°,2.38 m/s,12-15-Em,,,540
09m 35s,483.5 m,529 m,169°,2.48 m/s,12-15-Em,,,540
09m 40s,493.0 m,529 m,171°,2.48 m/s,12-15-Em,,,540
09m 45s,499.6 m,529 m,212°,3.08 m/s,12-15-Em,,,540
10m 05s,499.7 m,366 m,216°,2.71 m/s,,,,540
10m 15s,499.6 m,218 m,252°,4.05 m/s,,,,540
10m 20s,499.1 m,146 m,226°,1.69 m/s,,,,540
10m 25s,499.6 m,81 m,213°,0.26 m/s,,,,540
10m 30s,499.4 m,55 m,30°,0.56 m/s,,,,540
10m 35s,499.6 m,103 m,283°,0.48 m/s,,,,540
10m 40s,499.5 m,172 m,311°,0.51 m/s,,,,540
11m 05s,499.5 m,437 m,314°,4.22 m/s,,,,540
11m 20s,499.7 m,647 m,250°,3.06 m/s,,,,540
11m 45s,499.1 m,704 m,291°,2.81 m/s,,,,540
15m 30s,126.2 m,704 m,289°,5.22 m/s,,,,540
15m 40s,139.0 m,704 m,282°,4.48 m/s,,,,540
15m 45s,141.8 m,704 m,286°,4.57 m/s,,,,540
15m 50s,142.7 m,704 m,282°,4.37 m/s,,,,540
15m 55s,154.5 m,705 m,277°,5.12 m/s,,,,540
16m 05s,181.6 m,711 m,277°,3.54 m/s,,,,540
16m 30s,332.6 m,613 m,207°,0.98 m/s,,,,540
16m 40s,395.0 m,595 m,80°,4.45 m/s,,,,540
19m 20s,4.4 m,126 m,353°,5.29 m/s,,,,540
19m 25s,4.3 m,125 m,358°,5.52 m/s,,,,540
19m 35s,4.3 m,125 m,51°,3.74 m/s,,,,540
19m 45s,28.4 m,125 m,44°,5.32 m/s,,,,540
