Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 25s,3.8 m,0 m,86°,4.31 m/s,12-13-Cm,7.1993,61.6805,420
00m 30s,6.8 m,1 m,82°,2.87 m/s,12-13-Cm,7.1993,61.6805,420
00m 35s,10.7 m,1 m,103°,4.74 m/s,12-13-Cm,7.1993,61.6805,420
00m 40s,14.9 m,1 m,109°,3.94 m/s,12-13-Cm,7.1993,61.6805,420
00m 45s,18.9 m,1 m,105°,3.98 m/s,12-13-Cm,7.1993,61.6805,420
00m 50s,22.0 m,1 m,105°,4.56 m/s,12-13-Cm,7.1993,61.6805,420
00m 55s,26.4 m,2 m,106°,4.55 m/s,12-13-Cm,7.1993,61.6805,420
01m 00s,29.1 m,2 m,115°,4.69 m/s,12-13-Cm,7.1993,61.6805,420
01m 05s,31.5 m,1 m,106°,4.22 m/s,12-13-Cm,7.1993,61.6805,420
01m 10s,33.8 m,1 m,102°,4.34 m/s,12-13-Cm,7.1993,61.6805,420
01m 15s,35.4 m,1 m,96°,4.10 m/s,12-13-Cm,7.1993,61.6805,420
01m 20s,36.5 m,0 m,93°,4.36 m/s,12-13-Cm,7.1993,61.6805,420
01m 25s,38.4 m,0 m,97°,4.61 m/s,12-13-Cm,7.1993,61.6805,420
01m 30s,44.7 m,1 m,89°,5.52 m/s,12-13-Cm,7.1993,61.6805,420
01m 35s,51.1 m,1 m,72°,5.94 m/s,12-13-Cm,7.1993,61.6805,420
01m 40s,57.7 m,1 m,76°,7.13 m/s,12-13-Cm,7.1993,61.6805,420
01m 45s,64.4 m,1 m,78°,6.24 m/s,12-13-Cm,7.1993,61.6805,420
01m 50s,69.2 m,1 m,82°,6.52 m/s,12-13-Cm,7.1993,61.6805,420
01m 55s,73.4 m,2 m,79°,6.80 m/s,12-13-Cm,7.1993,61.6805,420
02m 00s,78.6 m,2 m,73°,6.91 m/s,12-13-Cm,7.1993,61.6805,420
02m 10s,87.5 m,1 m,129°,4.38 m/s,12-13-Cm,7.1993,61.6805,420
02m 15s,91.6 m,1 m,115°,3.87 m/s,12-13-Cm,7.1993,61.6805,420
02m 20s,95.4 m,1 m,106°,4.04 m/s,12-13-Cm,7.1993,61.6805,420
02m 25s,99.9 m,1 m,95°,4.68 m/s,12-13-Cm,7.1993,61.6805,420
02m 30s,103.8 m,0 m,86°,4.27 m/s,12-13-Cm,7.1993,61.6805,420
02m 35s,110.1 m,0 m,101°,3.75 m/s,12-13-Cm,7.1993,61.6805,420
02m 40s,115.9 m,1 m,102°,3.69 m/s,12-13-Cm,7.1993,61.6805,420
02m 45s,118.9 m,1 m,92°,3.88 m/s,12-13-Cm,7.1993,61.6805,420
02m 50s,119.3 m,1 m,84°,3.92 m/s,12-13-Cm,7.1993,61.6805,420
02m 55s,119.3 m,1 m,90°,3.73 m/s,12-13-Cm,7.1993,61.6805,420
03m 05s,119.2 m,1 m,59°,1.63 m/s,12-13-Cm,7.1993,61.6805,420
03m 35s,119.0 m,42 m,45°,3.53 m/s,12-13-Cs,,,420
03m 40s,118.7 m,41 m,53°,3.03 m/s,12-13-Cs,,,420
03m 45s,118.9 m,41 m,51°,2.38 m/s,12-13-Cs,,,420
04m 15s,104.9 m,42 m,7°,4.80 m/s,12-13-Cs,,,420
04m 55s,70.6 m,42 m,31°,4.07 m/s,12-13-Cs,,,420
05m 00s,69.0 m,42 m,28°,3.93 m/s,12-13-Cs,,,420
05m 10s,66.5 m,42 m,43°,4.36 m/s,12-13-Cs,,,420
05m 25s,64.1 m,42 m,43°,3.78 m/s,12-13-Cs,,,420
05m 30s,63.1 m,42 m,45°,4.09 m/s,12-13-Cs,,,420
05m 35s,61.2 m,42 m,76°,3.64 m/s,12-13-Cs,,,420
05m 40s,60.4 m,42 m,95°,4.34 m/s,12-13-Cs,,,420
05m 45s,59.9 m,42 m,77°,4.79 m/s,12-13-Cs,,,420
05m 55s,55.9 m,41 m,48°,4.02 m/s,12-13-Cs,,,420
06m 00s,54.3 m,42 m,36°,4.01 m/s,12-13-Cs,,,420
06m 25s,43.1 m,42 m,38°,4.32 m/s,12-13-Cs,,,420
06m 30s,41.8 m,42 m,37°,3.89 m/s,12-13-Cs,,,420
06m 35s,40.2 m,41 m,54°,2.61 m/s,12-13-Cs,,,420
06m 40s,38.7 m,41 m,83°,2.76 m/s,12-13-Cs,,,420
06m 45s,37.5 m,41 m,67°,2.82 m/s,12-13-Cs,,,420
06m 50s,36.5 m,41 m,37°,2.08 m/s,12-13-Cs,,,420
06m 55s,35.4 m,41 m,47°,2.65 m/s,12-13-Cs,,,420
07m 00s,34.3 m,41 m,39°,2.95 m/s,12-13-Cs,,,420
07m 05s,33.3 m,41 m,92°,3.19 m/s,12-13-Cs,,,420
07m 10s,32.2 m,42 m,89°,3.93 m/s,12-13-Cs,,,420
07m 15s,31.0 m,42 m,93°,5.51 m/s,12-13-Cs,,,420
07m 20s,30.0 m,42 m,92°,5.88 m/s,12-13-Cs,,,420
07m 25s,28.8 m,42 m,94°,5.78 m/s,12-13-Cs,,,420
07m 30s,27.5 m,42 m,81°,5.35 m/s,12-13-Cs,,,420
07m 35s,26.1 m,42 m,80°,5.90 m/s,12-13-Cs,,,420
07m 40s,24.3 m,42 m,85°,5.92 m/s,12-13-Cs,,,420
07m 45s,22.4 m,42 m,80°,6.36 m/s,12-13-Cs,,,420
07m 50s,20.5 m,42 m,72°,6.16 m/s,12-13-Cs,,,420
07m 55s,18.7 m,41 m,81°,7.14 m/s,12-13-Cs,,,420
08m 10s,14.6 m,41 m,80°,6.84 m/s,12-13-Cs,,,420
08m 15s,14.2 m,41 m,96°,5.12 m/s,12-13-Cs,,,420
08m 20s,13.6 m,41 m,93°,5.68 m/s,12-13-Cs,,,420
08m 35s,10.2 m,41 m,94°,5.20 m/s,12-13-Cs,,,420
08m 40s,9.5 m,42 m,99°,4.65 m/s,12-13-Cs,,,420
08m 45s,8.1 m,41 m,99°,3.94 m/s,12-13-Cs,,,420
08m 50s,6.2 m,41 m,87°,4.50 m/s,12-13-Cs,,,420
08m 55s,4.4 m,41 m,90°,4.91 m/s,12-13-Cs,,,420
09m 00s,4.4 m,41 m,87°,5.33 m/s,12-13-Cs,,,420
09m 05s,4.0 m,41 m,83°,4.60 m/s,12-13-Cs,,,420
09m 10s,4.1 m,41 m,81°,4.62 m/s,12-13-Cs,,,420
09m 15s,15.5 m,41 m,71°,3.53 m/s,12-13-Cs,,,420
09m 25s,34.0 m,41 m,79°,3.62 m/s,12-13-Cs,,,420
09m 30s,47.5 m,41 m,107°,1.23 m/s,12-13-Cs,,,420
