Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 20s,7.6 m,9 m,335°,3.31 m/s,12-13-Am,7.2423,61.6674,285
02m 35s,144.1 m,9 m,348°,3.71 m/s,12-13-Am,7.2423,61.6674,285
02m 40s,149.2 m,9 m,327°,3.64 m/s,12-13-Am,7.2423,61.6674,285
02m 45s,154.2 m,9 m,312°,3.81 m/s,12-13-Am,7.2423,61.6674,285
03m 00s,169.4 m,9 m,302°,3.73 m/s,12-13-Am,7.2423,61.6674,285
04m 45s,275.3 m,8 m,102°,3.77 m/s,12-13-Am,7.2423,61.6674,285
04m 50s,280.5 m,8 m,84°,4.08 m/s,12-13-Am,7.2423,61.6674,285
05m 10s,300.5 m,8 m,84°,2.89 m/s,12-13-Am,7.2423,61.6674,285
05m 15s,305.6 m,8 m,85°,2.76 m/s,12-13-Am,7.2423,61.6674,285
06m 00s,350.1 m,8 m,70°,3.79 m/s,12-13-Am,7.2423,61.6674,285
06m 05s,349.9 m,8 m,56°,3.27 m/s,,,,
06m 15s,349.8 m,8 m,77°,2.55 m/s,,,,
06m 20s,349.9 m,8 m,86°,2.92 m/s,,,,
06m 25s,349.9 m,8 m,79°,3.13 m/s,,,,
06m 30s,349.8 m,8 m,71°,2.50 m/s,,,,
06m 35s,349.9 m,8 m,72°,1.99 m/s,,,,
06m 40s,349.9 m,8 m,72°,1.74 m/s,,,,
06m 45s,349.9 m,8 m,87°,2.63 m/s,,,,
06m 50s,349.9 m,8 m,93°,3.21 m/s,,,,
06m 55s,349.8 m,8 m,105°,2.65 m/s,,,,
