Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
01m 50s,101.2 m,0 m,328°,1.39 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
01m 55s,112.0 m,1 m,275°,0.83 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 00s,120.5 m,0 m,343°,2.45 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 05s,130.8 m,0 m,299°,1.33 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 10s,141.6 m,0 m,316°,1.48 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 15s,152.6 m,0 m,316°,1.66 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 20s,163.6 m,0 m,319°,1.65 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 25s,174.5 m,0 m,314°,1.55 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 30s,185.3 m,0 m,310°,1.49 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 35s,196.5 m,1 m,309°,1.45 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 40s,207.7 m,0 m,307°,1.33 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 45s,218.8 m,0 m,305°,1.37 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 50s,229.9 m,0 m,300°,1.35 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
02m 55s,240.8 m,0 m,293°,1.44 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 00s,251.5 m,0 m,304°,1.37 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 05s,262.2 m,0 m,303°,1.07 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 10s,272.8 m,1 m,302°,1.31 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 15s,283.6 m,1 m,301°,1.50 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 20s,293.7 m,1 m,305°,1.60 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 25s,304.0 m,1 m,302°,1.44 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 30s,314.5 m,1 m,304°,1.48 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 35s,325.3 m,1 m,307°,1.51 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 40s,336.1 m,1 m,307°,1.59 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 45s,346.9 m,1 m,309°,1.72 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 50s,357.6 m,1 m,310°,1.86 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
03m 55s,368.5 m,1 m,308°,1.86 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 00s,379.3 m,1 m,307°,1.83 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 05s,389.9 m,1 m,309°,1.74 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 10s,400.5 m,1 m,310°,1.82 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 15s,411.2 m,1 m,311°,1.73 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 20s,421.8 m,1 m,309°,1.75 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 25s,432.6 m,1 m,325°,1.65 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 30s,443.4 m,1 m,325°,1.61 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 35s,454.1 m,1 m,326°,1.65 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 40s,464.7 m,1 m,322°,1.62 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 45s,475.5 m,1 m,330°,1.52 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 50s,486.3 m,1 m,335°,1.49 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
04m 55s,496.3 m,1 m,344°,1.52 m/s,14-07-Bm,7.21161101050781,61.6759523546789,295
