Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
03m 40s,285.9 m,598 m,238°,2.23 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
03m 45s,295.1 m,598 m,244°,2.56 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
03m 50s,303.8 m,599 m,234°,2.66 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 00s,320.8 m,600 m,221°,1.42 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 05s,328.5 m,603 m,233°,4.12 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 15s,343.6 m,602 m,267°,1.85 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 20s,350.7 m,606 m,257°,2.17 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 30s,364.7 m,607 m,222°,3.31 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 35s,371.6 m,605 m,222°,3.22 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 40s,379.5 m,604 m,232°,2.01 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 45s,388.1 m,606 m,218°,2.19 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 50s,396.5 m,608 m,209°,2.93 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
04m 55s,404.6 m,609 m,237°,3.55 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 00s,412.2 m,609 m,232°,2.84 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 05s,420.3 m,610 m,237°,3.27 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 15s,440.2 m,608 m,225°,3.54 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 25s,458.4 m,606 m,226°,2.90 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 40s,483.6 m,606 m,233°,2.04 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 45s,492.0 m,605 m,233°,2.07 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 50s,499.5 m,606 m,223°,2.58 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
05m 55s,499.9 m,606 m,217°,3.23 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
06m 00s,500.1 m,606 m,224°,3.52 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
06m 05s,500.1 m,606 m,210°,2.31 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
09m 55s,139.7 m,609 m,253°,3.47 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
10m 00s,170.0 m,608 m,218°,3.40 m/s,14-07-Dm,7.19779468433117,61.686051540062,420
10m 15s,258.6 m,752 m,194°,0.80 m/s,,,,420
10m 20s,289.0 m,814 m,224°,0.56 m/s,,,,420
10m 25s,319.8 m,876 m,214°,0.78 m/s,,,,420
10m 30s,350.3 m,939 m,201°,0.69 m/s,,,,420
10m 45s,441.6 m,"1,110 m",188°,1.53 m/s,,,,420
10m 50s,472.6 m,"1,173 m",186°,1.38 m/s,,,,420
10m 55s,498.6 m,"1,239 m",200°,0.83 m/s,,,,420
11m 00s,499.9 m,"1,306 m",153°,1.19 m/s,,,,420
11m 10s,500.1 m,"1,337 m",199°,3.36 m/s,,,,420
11m 15s,498.5 m,"1,337 m",185°,3.25 m/s,,,,420
14m 00s,396.0 m,"1,091 m",77°,0.75 m/s,,,,420
14m 05s,426.7 m,"1,026 m",303°,0.34 m/s,,,,420
14m 10s,456.7 m,960 m,76°,0.76 m/s,,,,420
14m 35s,499.3 m,734 m,94°,2.98 m/s,,,,420
14m 40s,498.4 m,734 m,87°,2.71 m/s,,,,420
18m 30s,173.3 m,734 m,56°,3.06 m/s,,,,420
19m 00s,189.0 m,529 m,124°,1.11 m/s,,,,420
19m 05s,189.1 m,467 m,72°,0.96 m/s,,,,420
19m 10s,188.8 m,405 m,66°,1.01 m/s,,,,420
