Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 35s,2.6 m,2 m,298°,6.49 m/s,13-12-Cm,7.1993,61.6805,420
00m 40s,7.4 m,2 m,302°,7.10 m/s,13-12-Cm,7.1993,61.6805,420
00m 45s,12.6 m,3 m,303°,6.84 m/s,13-12-Cm,7.1993,61.6805,420
00m 50s,16.5 m,3 m,307°,6.34 m/s,13-12-Cm,7.1993,61.6805,420
00m 55s,19.9 m,3 m,313°,5.42 m/s,13-12-Cm,7.1993,61.6805,420
01m 00s,24.7 m,3 m,308°,5.57 m/s,13-12-Cm,7.1993,61.6805,420
01m 05s,29.9 m,3 m,306°,5.21 m/s,13-12-Cm,7.1993,61.6805,420
01m 10s,33.6 m,3 m,311°,4.80 m/s,13-12-Cm,7.1993,61.6805,420
01m 15s,38.3 m,3 m,309°,4.45 m/s,13-12-Cm,7.1993,61.6805,420
01m 20s,43.5 m,3 m,310°,4.55 m/s,13-12-Cm,7.1993,61.6805,420
01m 25s,49.0 m,3 m,308°,4.23 m/s,13-12-Cm,7.1993,61.6805,420
01m 30s,54.6 m,3 m,305°,4.70 m/s,13-12-Cm,7.1993,61.6805,420
01m 35s,60.0 m,3 m,313°,4.32 m/s,13-12-Cm,7.1993,61.6805,420
01m 40s,64.3 m,3 m,316°,4.04 m/s,13-12-Cm,7.1993,61.6805,420
01m 45s,68.6 m,3 m,309°,3.84 m/s,13-12-Cm,7.1993,61.6805,420
01m 50s,72.7 m,3 m,307°,4.09 m/s,13-12-Cm,7.1993,61.6805,420
01m 55s,77.1 m,3 m,307°,4.30 m/s,13-12-Cm,7.1993,61.6805,420
02m 00s,81.3 m,3 m,312°,5.46 m/s,13-12-Cm,7.1993,61.6805,420
02m 05s,85.2 m,3 m,315°,5.58 m/s,13-12-Cm,7.1993,61.6805,420
02m 10s,86.9 m,3 m,315°,5.46 m/s,13-12-Cm,7.1993,61.6805,420
02m 15s,89.0 m,3 m,320°,4.44 m/s,13-12-Cm,7.1993,61.6805,420
02m 20s,94.2 m,3 m,307°,5.83 m/s,13-12-Cm,7.1993,61.6805,420
02m 25s,100.3 m,3 m,305°,5.46 m/s,13-12-Cm,7.1993,61.6805,420
02m 30s,109.4 m,3 m,308°,5.20 m/s,13-12-Cm,7.1993,61.6805,420
02m 35s,118.9 m,3 m,304°,5.05 m/s,13-12-Cm,7.1993,61.6805,420
02m 40s,128.6 m,3 m,298°,7.27 m/s,13-12-Cm,7.1993,61.6805,420
