Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 25s,17.8 m,3 m,301°,1.70 m/s,13-09-Am,7.2423,61.6674,285
00m 30s,22.9 m,3 m,304°,2.00 m/s,13-09-Am,7.2423,61.6674,285
00m 35s,27.9 m,3 m,307°,2.15 m/s,13-09-Am,7.2423,61.6674,285
00m 50s,43.0 m,3 m,305°,1.89 m/s,13-09-Am,7.2423,61.6674,285
01m 00s,53.1 m,3 m,306°,1.62 m/s,13-09-Am,7.2423,61.6674,285
01m 05s,58.1 m,3 m,308°,1.68 m/s,13-09-Am,7.2423,61.6674,285
01m 35s,88.4 m,3 m,306°,1.80 m/s,13-09-Am,7.2423,61.6674,285
01m 40s,93.2 m,3 m,305°,1.54 m/s,13-09-Am,7.2423,61.6674,285
01m 45s,97.8 m,3 m,306°,1.44 m/s,13-09-Am,7.2423,61.6674,285
01m 55s,115.3 m,3 m,313°,1.34 m/s,13-09-Am,7.2423,61.6674,285
02m 10s,145.5 m,3 m,324°,1.01 m/s,13-09-Am,7.2423,61.6674,285
02m 15s,155.5 m,3 m,322°,0.89 m/s,13-09-Am,7.2423,61.6674,285
02m 20s,165.5 m,3 m,332°,0.72 m/s,13-09-Am,7.2423,61.6674,285
02m 25s,175.6 m,3 m,331°,0.79 m/s,13-09-Am,7.2423,61.6674,285
02m 45s,215.9 m,3 m,357°,1.03 m/s,13-09-Am,7.2423,61.6674,285
02m 50s,225.9 m,3 m,358°,1.10 m/s,13-09-Am,7.2423,61.6674,285
03m 20s,286.2 m,2 m,16°,0.61 m/s,13-09-Am,7.2423,61.6674,285
03m 35s,316.3 m,2 m,87°,0.22 m/s,13-09-Am,7.2423,61.6674,285
03m 50s,346.5 m,2 m,167°,0.98 m/s,13-09-Am,7.2423,61.6674,285
03m 55s,356.5 m,2 m,169°,1.11 m/s,13-09-Am,7.2423,61.6674,285
04m 10s,386.6 m,2 m,169°,0.94 m/s,13-09-Am,7.2423,61.6674,285
04m 15s,396.7 m,2 m,145°,0.74 m/s,13-09-Am,7.2423,61.6674,285
04m 20s,406.8 m,2 m,136°,0.55 m/s,13-09-Am,7.2423,61.6674,285
04m 25s,416.8 m,2 m,102°,0.47 m/s,13-09-Am,7.2423,61.6674,285
04m 30s,426.9 m,2 m,114°,0.39 m/s,13-09-Am,7.2423,61.6674,285
04m 40s,447.0 m,2 m,92°,0.27 m/s,13-09-Am,7.2423,61.6674,285
04m 55s,477.2 m,1 m,28°,0.31 m/s,13-09-Am,7.2423,61.6674,285
