Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 15s,6.5 m,2 m,165°,2.67 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 20s,11.6 m,4 m,174°,2.79 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 25s,16.8 m,7 m,180°,3.11 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 30s,21.9 m,6 m,174°,2.77 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 35s,27.3 m,8 m,190°,2.27 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 40s,32.4 m,7 m,183°,2.66 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 45s,37.9 m,8 m,181°,2.49 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 50s,43.4 m,8 m,181°,1.73 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
00m 55s,48.5 m,8 m,156°,2.78 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 00s,53.3 m,7 m,144°,3.18 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 05s,58.3 m,6 m,132°,4.30 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 10s,63.3 m,6 m,124°,4.18 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 15s,67.7 m,5 m,130°,4.63 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 20s,72.7 m,5 m,109°,6.45 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 25s,77.2 m,4 m,109°,6.95 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 30s,82.0 m,5 m,112°,5.76 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 35s,86.5 m,5 m,119°,6.62 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 40s,90.8 m,6 m,115°,4.41 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 45s,95.8 m,6 m,113°,4.02 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 50s,101.2 m,8 m,135°,3.89 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
01m 55s,106.2 m,7 m,121°,3.58 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 00s,111.9 m,6 m,128°,5.45 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 05s,117.5 m,5 m,140°,4.81 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 10s,122.1 m,4 m,136°,4.19 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 15s,126.9 m,3 m,141°,3.16 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 20s,132.2 m,2 m,164°,3.57 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 25s,138.1 m,3 m,157°,4.13 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 30s,144.0 m,5 m,166°,3.77 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 35s,149.5 m,6 m,188°,2.63 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 40s,154.6 m,5 m,160°,2.33 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 45s,158.5 m,4 m,148°,4.05 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 50s,162.8 m,4 m,154°,4.39 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
02m 55s,167.8 m,4 m,157°,4.13 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 00s,173.0 m,4 m,165°,4.99 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 05s,178.5 m,3 m,170°,6.49 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 10s,183.7 m,6 m,165°,6.37 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 15s,188.8 m,6 m,157°,4.22 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 20s,193.4 m,4 m,171°,5.45 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 25s,197.9 m,1 m,167°,6.80 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 30s,203.1 m,1 m,175°,6.20 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 35s,207.8 m,3 m,173°,5.13 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 40s,213.1 m,5 m,173°,4.35 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 45s,218.1 m,6 m,174°,3.63 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 50s,222.8 m,5 m,181°,4.63 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
03m 55s,227.7 m,5 m,188°,4.59 m/s,12-13-Dm,7.19779468433117,61.686051540062,540
