Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
02m 20s,32.7 m,2 m,319°,7.40 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 25s,36.7 m,4 m,319°,7.09 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 30s,41.5 m,4 m,322°,7.81 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 35s,46.4 m,5 m,316°,7.76 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 40s,50.7 m,5 m,320°,6.94 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 45s,55.7 m,4 m,313°,8.31 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 50s,60.3 m,5 m,327°,6.08 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
02m 55s,65.0 m,4 m,312°,7.70 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 00s,69.9 m,5 m,320°,6.83 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 05s,75.1 m,4 m,317°,9.37 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 10s,79.9 m,5 m,326°,9.32 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 40s,110.1 m,6 m,294°,4.76 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 45s,119.8 m,8 m,306°,5.41 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 50s,131.7 m,10 m,291°,6.44 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
03m 55s,142.3 m,11 m,309°,6.77 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 00s,151.7 m,12 m,307°,6.94 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 05s,160.5 m,10 m,288°,5.19 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 10s,170.3 m,11 m,302°,4.88 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 15s,181.3 m,11 m,298°,4.48 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 20s,192.5 m,11 m,295°,3.75 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 25s,203.4 m,12 m,284°,3.84 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 30s,214.3 m,14 m,283°,4.79 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 35s,225.8 m,15 m,277°,3.89 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 40s,235.9 m,14 m,273°,4.06 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 45s,245.9 m,12 m,240°,2.35 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 50s,256.0 m,13 m,198°,1.11 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
04m 55s,266.0 m,17 m,253°,2.36 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 05s,282.1 m,15 m,310°,0.69 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 10s,290.3 m,14 m,254°,1.12 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 15s,300.1 m,14 m,273°,0.98 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 20s,309.9 m,13 m,286°,1.09 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 25s,319.8 m,12 m,276°,1.27 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 30s,329.6 m,10 m,66°,0.13 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 35s,339.9 m,13 m,90°,0.92 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 40s,351.5 m,16 m,272°,1.11 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 45s,362.6 m,15 m,253°,2.03 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 50s,372.7 m,12 m,198°,0.45 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
05m 55s,383.0 m,12 m,149°,1.30 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 00s,393.3 m,13 m,146°,0.74 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 05s,403.6 m,13 m,166°,0.35 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 10s,412.0 m,13 m,195°,0.53 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 20s,430.0 m,13 m,170°,1.38 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 25s,438.1 m,13 m,186°,0.93 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 30s,449.1 m,13 m,156°,0.67 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 35s,459.8 m,13 m,148°,0.97 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 40s,469.2 m,13 m,174°,0.67 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 45s,478.8 m,13 m,178°,0.86 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 50s,488.1 m,13 m,186°,1.01 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
06m 55s,498.4 m,13 m,172°,1.73 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
07m 00s,499.9 m,13 m,180°,1.59 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
07m 35s,499.9 m,13 m,158°,1.28 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
07m 40s,499.6 m,13 m,169°,1.58 m/s,13-15-Dm,7.19779468433117,61.686051540062,540
