Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 10s,7.6 m,15 m,296°,0.68 m/s,14-15-Am,7.2423,61.6674,285
00m 25s,4.5 m,17 m,320°,3.22 m/s,14-15-Am,7.2423,61.6674,285
00m 35s,13.6 m,17 m,319°,4.23 m/s,14-15-Am,7.2423,61.6674,285
00m 45s,23.8 m,17 m,319°,4.49 m/s,14-15-Am,7.2423,61.6674,285
01m 00s,38.8 m,17 m,322°,4.17 m/s,14-15-Am,7.2423,61.6674,285
01m 55s,94.2 m,18 m,312°,3.63 m/s,14-15-Am,7.2423,61.6674,285
02m 00s,98.8 m,18 m,314°,3.29 m/s,14-15-Am,7.2423,61.6674,285
02m 35s,167.4 m,18 m,308°,2.70 m/s,14-15-Am,7.2423,61.6674,285
02m 40s,177.7 m,17 m,311°,2.84 m/s,14-15-Am,7.2423,61.6674,285
02m 45s,187.6 m,17 m,310°,2.59 m/s,14-15-Am,7.2423,61.6674,285
02m 55s,207.8 m,17 m,311°,2.59 m/s,14-15-Am,7.2423,61.6674,285
03m 40s,298.1 m,17 m,274°,2.39 m/s,14-15-Am,7.2423,61.6674,285
03m 55s,328.3 m,16 m,286°,1.77 m/s,14-15-Am,7.2423,61.6674,285
04m 10s,358.6 m,16 m,309°,1.27 m/s,14-15-Am,7.2423,61.6674,285
