Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 10s,2.2 m,0 m,98°,1.09 m/s,14-07-Cm,7.1993,61.6805,420
00m 15s,5.0 m,0 m,99°,1.19 m/s,14-07-Cm,7.1993,61.6805,420
00m 20s,10.5 m,0 m,95°,1.33 m/s,14-07-Cm,7.1993,61.6805,420
00m 25s,18.4 m,0 m,80°,1.53 m/s,14-07-Cm,7.1993,61.6805,420
00m 30s,25.5 m,1 m,70°,1.23 m/s,14-07-Cm,7.1993,61.6805,420
00m 35s,31.7 m,1 m,79°,1.25 m/s,14-07-Cm,7.1993,61.6805,420
00m 40s,37.7 m,1 m,76°,1.00 m/s,14-07-Cm,7.1993,61.6805,420
00m 45s,44.0 m,1 m,84°,1.11 m/s,14-07-Cm,7.1993,61.6805,420
00m 50s,50.2 m,1 m,91°,1.13 m/s,14-07-Cm,7.1993,61.6805,420
00m 55s,56.2 m,1 m,87°,1.09 m/s,14-07-Cm,7.1993,61.6805,420
01m 00s,62.5 m,1 m,79°,1.26 m/s,14-07-Cm,7.1993,61.6805,420
01m 05s,68.1 m,1 m,47°,1.34 m/s,14-07-Cm,7.1993,61.6805,420
01m 10s,73.8 m,1 m,52°,1.52 m/s,14-07-Cm,7.1993,61.6805,420
01m 15s,79.5 m,1 m,50°,1.33 m/s,14-07-Cm,7.1993,61.6805,420
01m 20s,85.1 m,1 m,60°,1.03 m/s,14-07-Cm,7.1993,61.6805,420
01m 25s,90.6 m,1 m,65°,1.10 m/s,14-07-Cm,7.1993,61.6805,420
01m 30s,96.1 m,1 m,88°,0.93 m/s,14-07-Cm,7.1993,61.6805,420
01m 35s,101.8 m,0 m,96°,1.08 m/s,14-07-Cm,7.1993,61.6805,420
01m 40s,112.7 m,0 m,106°,1.07 m/s,14-07-Cm,7.1993,61.6805,420
01m 45s,123.7 m,0 m,82°,1.15 m/s,14-07-Cm,7.1993,61.6805,420
01m 50s,135.0 m,0 m,85°,1.19 m/s,14-07-Cm,7.1993,61.6805,420
01m 55s,146.3 m,0 m,81°,1.35 m/s,14-07-Cm,7.1993,61.6805,420
02m 00s,157.2 m,0 m,87°,1.44 m/s,14-07-Cm,7.1993,61.6805,420
02m 05s,168.4 m,0 m,71°,1.55 m/s,14-07-Cm,7.1993,61.6805,420
02m 10s,179.6 m,0 m,83°,1.09 m/s,14-07-Cm,7.1993,61.6805,420
02m 15s,190.6 m,0 m,81°,1.03 m/s,14-07-Cm,7.1993,61.6805,420
02m 20s,201.5 m,0 m,88°,1.24 m/s,14-07-Cm,7.1993,61.6805,420
02m 25s,212.4 m,0 m,82°,1.37 m/s,14-07-Cm,7.1993,61.6805,420
02m 30s,223.3 m,1 m,80°,1.32 m/s,14-07-Cm,7.1993,61.6805,420
02m 35s,234.7 m,1 m,80°,1.19 m/s,14-07-Cm,7.1993,61.6805,420
02m 40s,246.0 m,1 m,83°,0.76 m/s,14-07-Cm,7.1993,61.6805,420
02m 45s,257.2 m,1 m,85°,0.76 m/s,14-07-Cm,7.1993,61.6805,420
02m 50s,268.5 m,1 m,77°,0.70 m/s,14-07-Cm,7.1993,61.6805,420
02m 55s,279.8 m,1 m,70°,0.61 m/s,14-07-Cm,7.1993,61.6805,420
03m 00s,290.9 m,1 m,78°,0.50 m/s,14-07-Cm,7.1993,61.6805,420
03m 05s,301.8 m,1 m,43°,0.34 m/s,14-07-Cm,7.1993,61.6805,420
03m 10s,312.8 m,0 m,50°,0.78 m/s,14-07-Cm,7.1993,61.6805,420
03m 15s,323.8 m,1 m,57°,0.87 m/s,14-07-Cm,7.1993,61.6805,420
03m 20s,334.6 m,1 m,42°,0.89 m/s,14-07-Cm,7.1993,61.6805,420
03m 25s,345.5 m,1 m,38°,0.97 m/s,14-07-Cm,7.1993,61.6805,420
03m 30s,356.4 m,1 m,32°,0.75 m/s,14-07-Cm,7.1993,61.6805,420
03m 35s,367.1 m,1 m,34°,0.89 m/s,14-07-Cm,7.1993,61.6805,420
03m 40s,377.9 m,1 m,36°,1.05 m/s,14-07-Cm,7.1993,61.6805,420
03m 45s,388.7 m,1 m,31°,1.06 m/s,14-07-Cm,7.1993,61.6805,420
03m 50s,399.4 m,1 m,47°,1.01 m/s,14-07-Cm,7.1993,61.6805,420
03m 55s,409.8 m,1 m,42°,1.04 m/s,14-07-Cm,7.1993,61.6805,420
04m 00s,420.1 m,1 m,32°,1.24 m/s,14-07-Cm,7.1993,61.6805,420
04m 05s,430.5 m,1 m,41°,1.39 m/s,14-07-Cm,7.1993,61.6805,420
04m 10s,441.0 m,1 m,41°,1.45 m/s,14-07-Cm,7.1993,61.6805,420
04m 15s,451.9 m,1 m,49°,1.50 m/s,14-07-Cm,7.1993,61.6805,420
04m 20s,462.7 m,1 m,50°,1.41 m/s,14-07-Cm,7.1993,61.6805,420
04m 25s,473.2 m,1 m,45°,1.29 m/s,14-07-Cm,7.1993,61.6805,420
04m 30s,483.9 m,1 m,55°,1.11 m/s,14-07-Cm,7.1993,61.6805,420
04m 35s,494.5 m,1 m,95°,1.28 m/s,14-07-Cm,7.1993,61.6805,420
04m 40s,499.9 m,1 m,81°,1.57 m/s,14-07-Cm,7.1993,61.6805,420
04m 45s,499.6 m,1 m,80°,1.35 m/s,14-07-Cm,7.1993,61.6805,420
