Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
08m 10s,107.1 m,2 m,317°,4.14 m/s,12-18-Cm,7.1993,61.6805,420
08m 15s,118.3 m,3 m,314°,4.82 m/s,12-18-Cm,7.1993,61.6805,420
08m 20s,128.8 m,3 m,311°,4.74 m/s,12-18-Cm,7.1993,61.6805,420
08m 25s,139.2 m,3 m,307°,5.52 m/s,12-18-Cm,7.1993,61.6805,420
08m 30s,149.5 m,3 m,303°,5.20 m/s,12-18-Cm,7.1993,61.6805,420
08m 35s,160.1 m,3 m,302°,3.39 m/s,12-18-Cm,7.1993,61.6805,420
08m 40s,170.7 m,3 m,302°,3.61 m/s,12-18-Cm,7.1993,61.6805,420
08m 45s,181.0 m,3 m,297°,4.07 m/s,12-18-Cm,7.1993,61.6805,420
08m 50s,191.2 m,3 m,307°,4.64 m/s,12-18-Cm,7.1993,61.6805,420
08m 55s,201.8 m,3 m,317°,3.34 m/s,12-18-Cm,7.1993,61.6805,420
09m 00s,213.0 m,3 m,320°,3.14 m/s,12-18-Cm,7.1993,61.6805,420
09m 05s,224.2 m,3 m,307°,3.04 m/s,12-18-Cm,7.1993,61.6805,420
09m 10s,235.1 m,3 m,320°,2.57 m/s,12-18-Cm,7.1993,61.6805,420
09m 15s,246.7 m,3 m,316°,2.61 m/s,12-18-Cm,7.1993,61.6805,420
09m 20s,258.2 m,3 m,321°,2.55 m/s,12-18-Cm,7.1993,61.6805,420
09m 25s,269.5 m,3 m,330°,2.18 m/s,12-18-Cm,7.1993,61.6805,420
09m 30s,280.4 m,3 m,330°,2.11 m/s,12-18-Cm,7.1993,61.6805,420
09m 35s,291.3 m,3 m,326°,1.74 m/s,12-18-Cm,7.1993,61.6805,420
09m 40s,302.1 m,3 m,336°,2.07 m/s,12-18-Cm,7.1993,61.6805,420
09m 45s,312.8 m,3 m,338°,1.68 m/s,12-18-Cm,7.1993,61.6805,420
09m 50s,323.5 m,3 m,354°,2.54 m/s,12-18-Cm,7.1993,61.6805,420
09m 55s,334.3 m,3 m,354°,2.37 m/s,12-18-Cm,7.1993,61.6805,420
10m 00s,345.3 m,3 m,1°,2.05 m/s,12-18-Cm,7.1993,61.6805,420
10m 05s,356.3 m,3 m,347°,1.74 m/s,12-18-Cm,7.1993,61.6805,420
10m 10s,367.3 m,3 m,276°,1.75 m/s,12-18-Cm,7.1993,61.6805,420
10m 15s,378.6 m,3 m,278°,1.81 m/s,12-18-Cm,7.1993,61.6805,420
10m 20s,390.1 m,3 m,299°,1.35 m/s,12-18-Cm,7.1993,61.6805,420
10m 25s,401.7 m,3 m,298°,1.26 m/s,12-18-Cm,7.1993,61.6805,420
10m 30s,413.3 m,3 m,311°,1.16 m/s,12-18-Cm,7.1993,61.6805,420
10m 35s,424.8 m,3 m,234°,1.00 m/s,12-18-Cm,7.1993,61.6805,420
