Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 10s,2.9 m,1 m,316°,6.31 m/s,13-15-Cm,7.1993,61.6805,420
00m 15s,7.6 m,1 m,314°,5.88 m/s,13-15-Cm,7.1993,61.6805,420
00m 20s,12.6 m,1 m,303°,7.26 m/s,13-15-Cm,7.1993,61.6805,420
00m 25s,17.7 m,1 m,286°,7.34 m/s,13-15-Cm,7.1993,61.6805,420
00m 30s,25.2 m,1 m,284°,6.63 m/s,13-15-Cm,7.1993,61.6805,420
00m 45s,40.0 m,1 m,290°,7.40 m/s,13-15-Cm,7.1993,61.6805,420
01m 05s,60.8 m,1 m,306°,10.25 m/s,13-15-Cm,7.1993,61.6805,420
01m 10s,65.4 m,1 m,310°,8.69 m/s,13-15-Cm,7.1993,61.6805,420
01m 15s,71.6 m,1 m,304°,8.27 m/s,13-15-Cm,7.1993,61.6805,420
01m 20s,77.1 m,1 m,307°,9.18 m/s,13-15-Cm,7.1993,61.6805,420
01m 25s,82.3 m,1 m,309°,8.44 m/s,13-15-Cm,7.1993,61.6805,420
01m 30s,88.1 m,1 m,311°,7.69 m/s,13-15-Cm,7.1993,61.6805,420
01m 35s,93.4 m,1 m,305°,9.37 m/s,13-15-Cm,7.1993,61.6805,420
01m 40s,98.9 m,1 m,307°,9.30 m/s,13-15-Cm,7.1993,61.6805,420
01m 45s,107.0 m,1 m,306°,9.69 m/s,13-15-Cm,7.1993,61.6805,420
01m 50s,116.8 m,1 m,306°,9.92 m/s,13-15-Cm,7.1993,61.6805,420
01m 55s,124.5 m,1 m,310°,10.05 m/s,13-15-Cm,7.1993,61.6805,420
02m 00s,133.3 m,1 m,303°,10.27 m/s,13-15-Cm,7.1993,61.6805,420
02m 05s,142.5 m,1 m,305°,9.51 m/s,13-15-Cm,7.1993,61.6805,420
02m 10s,152.6 m,1 m,300°,9.98 m/s,13-15-Cm,7.1993,61.6805,420
02m 15s,162.9 m,1 m,301°,7.67 m/s,13-15-Cm,7.1993,61.6805,420
02m 20s,173.9 m,1 m,306°,6.87 m/s,13-15-Cm,7.1993,61.6805,420
02m 25s,184.6 m,1 m,323°,5.80 m/s,13-15-Cm,7.1993,61.6805,420
02m 30s,195.2 m,1 m,310°,6.02 m/s,13-15-Cm,7.1993,61.6805,420
02m 35s,206.2 m,1 m,301°,5.69 m/s,13-15-Cm,7.1993,61.6805,420
02m 40s,217.7 m,1 m,329°,5.16 m/s,13-15-Cm,7.1993,61.6805,420
02m 45s,225.9 m,1 m,324°,4.55 m/s,13-15-Cm,7.1993,61.6805,420
02m 50s,235.9 m,1 m,314°,5.23 m/s,13-15-Cm,7.1993,61.6805,420
02m 55s,246.1 m,1 m,310°,6.00 m/s,13-15-Cm,7.1993,61.6805,420
03m 00s,256.2 m,1 m,311°,4.94 m/s,13-15-Cm,7.1993,61.6805,420
03m 05s,266.2 m,1 m,308°,5.64 m/s,13-15-Cm,7.1993,61.6805,420
03m 10s,276.4 m,1 m,308°,5.70 m/s,13-15-Cm,7.1993,61.6805,420
03m 15s,286.6 m,1 m,310°,5.89 m/s,13-15-Cm,7.1993,61.6805,420
03m 20s,296.8 m,1 m,311°,5.40 m/s,13-15-Cm,7.1993,61.6805,420
03m 25s,307.0 m,1 m,305°,6.84 m/s,13-15-Cm,7.1993,61.6805,420
03m 30s,317.1 m,1 m,302°,6.34 m/s,13-15-Cm,7.1993,61.6805,420
03m 35s,326.9 m,1 m,300°,7.40 m/s,13-15-Cm,7.1993,61.6805,420
03m 40s,336.5 m,1 m,307°,6.90 m/s,13-15-Cm,7.1993,61.6805,420
03m 45s,345.7 m,1 m,309°,7.26 m/s,13-15-Cm,7.1993,61.6805,420
03m 50s,355.1 m,1 m,314°,6.75 m/s,13-15-Cm,7.1993,61.6805,420
03m 55s,364.8 m,1 m,316°,6.26 m/s,13-15-Cm,7.1993,61.6805,420
04m 00s,375.4 m,1 m,312°,7.36 m/s,13-15-Cm,7.1993,61.6805,420
04m 05s,386.9 m,1 m,314°,6.10 m/s,13-15-Cm,7.1993,61.6805,420
04m 10s,397.7 m,1 m,318°,6.51 m/s,13-15-Cm,7.1993,61.6805,420
04m 15s,408.3 m,1 m,315°,5.31 m/s,13-15-Cm,7.1993,61.6805,420
04m 20s,418.7 m,1 m,312°,5.74 m/s,13-15-Cm,7.1993,61.6805,420
04m 25s,428.4 m,1 m,328°,4.46 m/s,13-15-Cm,7.1993,61.6805,420
04m 30s,438.0 m,1 m,322°,3.99 m/s,13-15-Cm,7.1993,61.6805,420
04m 35s,446.5 m,1 m,333°,3.30 m/s,13-15-Cm,7.1993,61.6805,420
04m 40s,456.1 m,1 m,345°,3.06 m/s,13-15-Cm,7.1993,61.6805,420
04m 45s,465.5 m,1 m,357°,3.22 m/s,13-15-Cm,7.1993,61.6805,420
04m 50s,475.0 m,1 m,351°,2.78 m/s,13-15-Cm,7.1993,61.6805,420
04m 55s,484.5 m,1 m,353°,3.16 m/s,13-15-Cm,7.1993,61.6805,420
05m 00s,493.8 m,1 m,348°,3.22 m/s,13-15-Cm,7.1993,61.6805,420
05m 05s,499.7 m,1 m,351°,3.27 m/s,13-15-Cm,7.1993,61.6805,420
