Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
11m 10s,95.8 m,300 m,10°,1.33 m/s,,,,540
11m 15s,116.6 m,372 m,35°,2.19 m/s,,,,540
11m 30s,166.3 m,582 m,343°,2.13 m/s,,,,540
11m 35s,181.2 m,651 m,3°,1.18 m/s,,,,540
12m 45s,173.6 m,832 m,271°,3.82 m/s,14-09-Em,7.1868637,61.6911583,540
12m 50s,177.7 m,832 m,276°,3.54 m/s,14-09-Em,7.1868637,61.6911583,540
12m 55s,184.0 m,832 m,278°,3.21 m/s,14-09-Em,7.1868637,61.6911583,540
13m 00s,190.8 m,833 m,259°,4.05 m/s,14-09-Em,7.1868637,61.6911583,540
13m 05s,197.9 m,832 m,263°,3.91 m/s,14-09-Em,7.1868637,61.6911583,540
13m 10s,204.6 m,832 m,268°,3.88 m/s,14-09-Em,7.1868637,61.6911583,540
13m 15s,211.6 m,832 m,273°,3.49 m/s,14-09-Em,7.1868637,61.6911583,540
13m 20s,218.6 m,832 m,275°,3.38 m/s,14-09-Em,7.1868637,61.6911583,540
13m 25s,225.6 m,832 m,272°,3.71 m/s,14-09-Em,7.1868637,61.6911583,540
13m 30s,232.4 m,832 m,263°,4.33 m/s,14-09-Em,7.1868637,61.6911583,540
13m 35s,238.5 m,832 m,271°,3.25 m/s,14-09-Em,7.1868637,61.6911583,540
13m 40s,244.4 m,832 m,268°,3.39 m/s,14-09-Em,7.1868637,61.6911583,540
13m 45s,250.4 m,832 m,260°,3.52 m/s,14-09-Em,7.1868637,61.6911583,540
13m 50s,256.3 m,832 m,253°,2.96 m/s,14-09-Em,7.1868637,61.6911583,540
13m 55s,267.8 m,832 m,255°,2.67 m/s,14-09-Em,7.1868637,61.6911583,540
14m 00s,279.1 m,832 m,256°,2.62 m/s,14-09-Em,7.1868637,61.6911583,540
14m 05s,290.6 m,832 m,260°,2.43 m/s,14-09-Em,7.1868637,61.6911583,540
14m 10s,302.0 m,832 m,262°,2.35 m/s,14-09-Em,7.1868637,61.6911583,540
14m 15s,313.0 m,832 m,250°,2.86 m/s,14-09-Em,7.1868637,61.6911583,540
14m 20s,324.3 m,832 m,246°,2.97 m/s,14-09-Em,7.1868637,61.6911583,540
14m 25s,335.8 m,832 m,243°,3.18 m/s,14-09-Em,7.1868637,61.6911583,540
14m 30s,346.7 m,832 m,247°,3.30 m/s,14-09-Em,7.1868637,61.6911583,540
14m 35s,357.6 m,832 m,251°,2.83 m/s,14-09-Em,7.1868637,61.6911583,540
14m 40s,368.7 m,832 m,264°,2.99 m/s,14-09-Em,7.1868637,61.6911583,540
14m 45s,380.4 m,832 m,257°,2.39 m/s,14-09-Em,7.1868637,61.6911583,540
14m 50s,391.6 m,832 m,240°,2.05 m/s,14-09-Em,7.1868637,61.6911583,540
14m 55s,403.1 m,832 m,256°,2.37 m/s,14-09-Em,7.1868637,61.6911583,540
15m 00s,414.5 m,832 m,248°,1.84 m/s,14-09-Em,7.1868637,61.6911583,540
15m 05s,425.2 m,832 m,186°,2.07 m/s,14-09-Em,7.1868637,61.6911583,540
15m 10s,436.1 m,832 m,160°,1.34 m/s,14-09-Em,7.1868637,61.6911583,540
15m 15s,446.9 m,832 m,172°,1.28 m/s,14-09-Em,7.1868637,61.6911583,540
15m 20s,454.0 m,832 m,210°,1.49 m/s,14-09-Em,7.1868637,61.6911583,540
15m 25s,461.9 m,832 m,193°,1.48 m/s,14-09-Em,7.1868637,61.6911583,540
15m 30s,470.2 m,832 m,174°,2.05 m/s,14-09-Em,7.1868637,61.6911583,540
15m 35s,478.8 m,832 m,167°,2.48 m/s,14-09-Em,7.1868637,61.6911583,540
15m 40s,488.1 m,832 m,182°,2.33 m/s,14-09-Em,7.1868637,61.6911583,540
15m 45s,497.4 m,832 m,180°,2.95 m/s,14-09-Em,7.1868637,61.6911583,540
16m 20s,499.9 m,523 m,172°,3.83 m/s,,,,540
16m 25s,499.9 m,456 m,146°,2.48 m/s,,,,540
16m 30s,500.0 m,389 m,153°,3.06 m/s,,,,540
16m 35s,499.9 m,317 m,126°,3.60 m/s,,,,540
23m 25s,3.7 m,5 m,19°,4.16 m/s,hover_promice,,,540
23m 30s,3.6 m,5 m,19°,4.29 m/s,hover_promice,,,540
23m 35s,3.5 m,5 m,17°,4.35 m/s,hover_promice,,,540
23m 40s,3.5 m,4 m,14°,4.24 m/s,hover_promice,,,540
23m 45s,3.4 m,4 m,15°,4.22 m/s,hover_promice,,,540
23m 50s,3.4 m,4 m,15°,4.06 m/s,hover_promice,,,540
23m 55s,3.4 m,5 m,18°,4.03 m/s,hover_promice,,,540
24m 00s,3.5 m,5 m,21°,4.14 m/s,hover_promice,,,540
24m 05s,3.5 m,5 m,20°,4.04 m/s,hover_promice,,,540
24m 10s,3.4 m,5 m,18°,3.95 m/s,hover_promice,,,540
24m 15s,3.3 m,4 m,22°,3.95 m/s,hover_promice,,,540
24m 20s,3.2 m,5 m,22°,3.38 m/s,hover_promice,,,540
24m 25s,3.1 m,5 m,18°,3.65 m/s,hover_promice,,,540
24m 30s,3.0 m,5 m,18°,3.67 m/s,hover_promice,,,540
24m 35s,2.9 m,5 m,17°,3.79 m/s,hover_promice,,,540
24m 40s,2.8 m,5 m,18°,3.60 m/s,hover_promice,,,540
24m 45s,1.9 m,5 m,16°,3.70 m/s,hover_promice,,,540
24m 50s,1.8 m,4 m,17°,3.93 m/s,hover_promice,,,540
