Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 45s,30.4 m,0 m,333°,1.87 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
00m 50s,35.5 m,1 m,327°,1.72 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
00m 55s,40.4 m,2 m,326°,1.51 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 00s,44.7 m,3 m,321°,1.98 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 05s,49.0 m,3 m,305°,1.71 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 10s,53.7 m,4 m,294°,1.34 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 15s,58.7 m,4 m,294°,1.45 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 20s,63.7 m,4 m,294°,1.21 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 25s,69.0 m,4 m,295°,1.04 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 30s,74.1 m,4 m,291°,1.31 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 35s,79.1 m,4 m,294°,1.12 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 40s,84.1 m,5 m,279°,1.91 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 45s,90.1 m,4 m,281°,1.49 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 50s,95.0 m,6 m,286°,0.82 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
01m 55s,99.6 m,6 m,253°,3.12 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 00s,104.4 m,5 m,53°,0.96 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 05s,115.5 m,7 m,276°,0.85 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 10s,126.4 m,8 m,190°,0.90 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 15s,137.8 m,10 m,307°,1.82 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 20s,149.2 m,9 m,5°,0.78 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 30s,172.5 m,9 m,269°,0.66 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 40s,194.9 m,9 m,30°,3.50 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 50s,216.3 m,14 m,106°,2.40 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
02m 55s,226.3 m,20 m,208°,2.24 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 05s,246.8 m,17 m,110°,3.44 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 10s,256.6 m,23 m,187°,2.97 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 15s,266.4 m,23 m,210°,2.68 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 20s,276.1 m,16 m,99°,2.69 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 25s,285.6 m,18 m,108°,3.15 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 30s,294.7 m,22 m,110°,2.47 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 40s,312.8 m,24 m,166°,1.99 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 45s,322.8 m,24 m,151°,2.18 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 50s,332.5 m,24 m,147°,2.51 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
03m 55s,342.5 m,24 m,139°,2.92 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 00s,352.2 m,24 m,126°,2.79 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 05s,362.2 m,24 m,131°,2.72 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 10s,372.1 m,24 m,149°,2.32 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 15s,382.3 m,24 m,155°,1.62 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 20s,392.5 m,24 m,138°,2.26 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 25s,402.6 m,24 m,122°,3.00 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 30s,412.8 m,24 m,119°,3.47 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 35s,423.0 m,24 m,113°,4.02 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 40s,433.0 m,24 m,132°,5.20 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 45s,443.2 m,24 m,149°,5.90 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 50s,453.6 m,24 m,150°,5.88 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
04m 55s,463.9 m,24 m,143°,5.96 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
05m 00s,474.3 m,24 m,148°,5.52 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
05m 05s,484.9 m,24 m,150°,5.08 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
05m 10s,495.5 m,24 m,145°,5.43 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
05m 15s,499.9 m,24 m,141°,5.23 m/s,14-09-Dm,7.19779468433117,61.686051540062,540
