Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 10s,3.9 m,3 m,63°,1.62 m/s,14-07-Am,7.2423,61.6674,285
00m 25s,19.0 m,2 m,73°,0.93 m/s,14-07-Am,7.2423,61.6674,285
00m 50s,44.1 m,2 m,43°,0.57 m/s,14-07-Am,7.2423,61.6674,285
01m 30s,84.6 m,2 m,35°,0.88 m/s,14-07-Am,7.2423,61.6674,285
01m 40s,94.3 m,2 m,31°,0.59 m/s,14-07-Am,7.2423,61.6674,285
01m 45s,98.9 m,2 m,22°,0.52 m/s,14-07-Am,7.2423,61.6674,285
01m 55s,117.7 m,2 m,20°,0.26 m/s,14-07-Am,7.2423,61.6674,285
02m 05s,137.8 m,2 m,78°,0.35 m/s,14-07-Am,7.2423,61.6674,285
02m 10s,148.0 m,2 m,79°,0.41 m/s,14-07-Am,7.2423,61.6674,285
02m 15s,158.0 m,2 m,85°,0.57 m/s,14-07-Am,7.2423,61.6674,285
02m 20s,168.0 m,2 m,98°,0.67 m/s,14-07-Am,7.2423,61.6674,285
02m 25s,178.0 m,2 m,71°,0.51 m/s,14-07-Am,7.2423,61.6674,285
02m 30s,188.1 m,2 m,53°,0.50 m/s,14-07-Am,7.2423,61.6674,285
02m 35s,198.1 m,2 m,45°,0.51 m/s,14-07-Am,7.2423,61.6674,285
02m 45s,218.3 m,1 m,29°,0.60 m/s,14-07-Am,7.2423,61.6674,285
02m 50s,228.3 m,1 m,43°,0.44 m/s,14-07-Am,7.2423,61.6674,285
02m 55s,238.4 m,1 m,44°,0.30 m/s,14-07-Am,7.2423,61.6674,285
03m 10s,268.5 m,1 m,13°,0.52 m/s,14-07-Am,7.2423,61.6674,285
03m 20s,288.6 m,1 m,2°,0.41 m/s,14-07-Am,7.2423,61.6674,285
03m 25s,298.7 m,1 m,358°,0.39 m/s,14-07-Am,7.2423,61.6674,285
03m 30s,308.7 m,1 m,13°,0.42 m/s,14-07-Am,7.2423,61.6674,285
03m 35s,318.7 m,1 m,8°,0.28 m/s,14-07-Am,7.2423,61.6674,285
03m 45s,338.8 m,1 m,19°,0.35 m/s,14-07-Am,7.2423,61.6674,285
03m 50s,348.9 m,1 m,23°,0.46 m/s,14-07-Am,7.2423,61.6674,285
04m 10s,389.1 m,0 m,14°,0.72 m/s,14-07-Am,7.2423,61.6674,285
04m 20s,409.4 m,0 m,5°,0.72 m/s,14-07-Am,7.2423,61.6674,285
04m 25s,419.4 m,0 m,0°,0.69 m/s,14-07-Am,7.2423,61.6674,285
04m 35s,439.4 m,0 m,359°,0.71 m/s,14-07-Am,7.2423,61.6674,285
04m 45s,459.5 m,0 m,348°,0.55 m/s,14-07-Am,7.2423,61.6674,285
05m 00s,489.6 m,0 m,47°,0.71 m/s,14-07-Am,7.2423,61.6674,285
05m 05s,497.5 m,0 m,38°,0.73 m/s,14-07-Am,7.2423,61.6674,285
