Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 20s,3.8 m,0 m,304°,2.22 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 25s,7.7 m,0 m,312°,2.35 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 30s,12.8 m,0 m,309°,2.56 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 35s,19.7 m,1 m,321°,3.21 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 40s,25.7 m,0 m,314°,2.97 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 45s,31.5 m,0 m,313°,2.62 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 50s,36.6 m,0 m,314°,2.32 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
00m 55s,41.8 m,0 m,295°,2.11 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 00s,47.2 m,0 m,303°,2.12 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 05s,52.6 m,0 m,305°,2.32 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 10s,57.5 m,0 m,298°,1.88 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 15s,62.6 m,0 m,301°,1.97 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 20s,67.3 m,0 m,296°,1.80 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 25s,72.3 m,1 m,286°,2.26 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 30s,77.8 m,1 m,297°,2.55 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 35s,83.2 m,1 m,279°,3.18 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 40s,88.7 m,1 m,278°,3.79 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 45s,94.2 m,1 m,281°,3.90 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 50s,99.6 m,1 m,285°,3.57 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
01m 55s,108.0 m,1 m,284°,4.04 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 00s,118.5 m,1 m,274°,2.91 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 05s,128.8 m,1 m,260°,2.70 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 10s,138.9 m,1 m,285°,1.31 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 15s,149.1 m,1 m,222°,0.67 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 20s,159.6 m,1 m,52°,1.10 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 25s,169.8 m,1 m,311°,0.53 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 30s,180.2 m,1 m,52°,1.19 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 35s,190.5 m,1 m,71°,2.03 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 40s,201.1 m,1 m,63°,4.18 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 45s,211.5 m,1 m,68°,2.79 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 50s,222.2 m,1 m,71°,2.50 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
02m 55s,232.7 m,1 m,82°,2.33 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
03m 00s,242.6 m,1 m,70°,1.56 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
03m 05s,252.2 m,1 m,98°,1.95 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
03m 10s,262.3 m,1 m,92°,3.30 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
03m 15s,271.5 m,1 m,81°,3.43 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
03m 20s,281.7 m,1 m,86°,3.74 m/s,14-15-Bm,7.21161101050781,61.6759523546789,295
