Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
01m 35s,30.3 m,0 m,54°,6.66 m/s,,,,540
01m 50s,40.4 m,5 m,64°,5.30 m/s,,,,540
01m 55s,56.7 m,4 m,53°,5.95 m/s,,,,540
02m 00s,73.8 m,4 m,54°,5.95 m/s,,,,540
02m 05s,93.3 m,4 m,53°,6.50 m/s,,,,540
02m 10s,115.1 m,6 m,53°,4.99 m/s,,,,540
02m 15s,143.7 m,8 m,43°,2.35 m/s,,,,540
02m 25s,196.7 m,8 m,325°,3.31 m/s,,,,540
02m 45s,302.8 m,192 m,33°,3.03 m/s,,,,540
02m 55s,353.7 m,314 m,19°,6.32 m/s,,,,540
03m 00s,377.4 m,373 m,356°,2.12 m/s,,,,540
03m 05s,401.8 m,437 m,10°,3.88 m/s,,,,540
03m 30s,466.4 m,597 m,341°,3.27 m/s,,,,540
03m 35s,472.1 m,597 m,343°,2.79 m/s,,,,540
03m 40s,491.5 m,597 m,32°,1.89 m/s,,,,540
03m 45s,499.8 m,597 m,50°,0.41 m/s,,,,540
06m 15s,120.2 m,638 m,49°,4.60 m/s,12-13-Em,,,540
06m 20s,128.0 m,638 m,56°,5.38 m/s,12-13-Em,,,540
06m 25s,131.2 m,638 m,47°,5.01 m/s,12-13-Em,,,540
06m 30s,136.1 m,638 m,47°,5.08 m/s,12-13-Em,,,540
06m 35s,143.9 m,638 m,42°,5.12 m/s,12-13-Em,,,540
06m 40s,150.6 m,638 m,42°,5.57 m/s,12-13-Em,,,540
06m 45s,157.5 m,638 m,49°,4.08 m/s,12-13-Em,,,540
06m 50s,164.0 m,638 m,53°,5.47 m/s,12-13-Em,,,540
06m 55s,170.8 m,638 m,43°,4.98 m/s,12-13-Em,,,540
07m 00s,177.5 m,638 m,55°,5.55 m/s,12-13-Em,,,540
07m 05s,184.1 m,638 m,66°,7.05 m/s,12-13-Em,,,540
07m 10s,190.7 m,638 m,75°,7.95 m/s,12-13-Em,,,540
07m 15s,195.8 m,638 m,84°,8.30 m/s,12-13-Em,,,540
07m 20s,200.7 m,638 m,82°,8.02 m/s,12-13-Em,,,540
07m 25s,205.4 m,638 m,90°,6.93 m/s,12-13-Em,,,540
07m 30s,209.8 m,638 m,77°,6.89 m/s,12-13-Em,,,540
07m 35s,215.0 m,637 m,77°,4.83 m/s,12-13-Em,,,540
07m 45s,227.1 m,638 m,60°,6.44 m/s,12-13-Em,,,540
07m 50s,233.3 m,638 m,71°,4.79 m/s,12-13-Em,,,540
07m 55s,239.0 m,638 m,76°,6.51 m/s,12-13-Em,,,540
08m 00s,244.1 m,649 m,108°,8.84 m/s,,,,540
08m 05s,248.6 m,645 m,79°,7.52 m/s,,,,540
08m 10s,253.1 m,642 m,86°,6.77 m/s,,,,540
08m 15s,257.8 m,641 m,79°,6.02 m/s,,,,540
08m 20s,264.2 m,640 m,74°,4.40 m/s,,,,540
08m 30s,276.7 m,643 m,120°,0.83 m/s,,,,540
08m 35s,283.3 m,646 m,121°,2.11 m/s,,,,540
08m 40s,290.0 m,647 m,129°,2.21 m/s,,,,540
08m 45s,297.7 m,646 m,181°,1.71 m/s,,,,540
08m 50s,306.2 m,646 m,61°,1.31 m/s,,,,540
08m 55s,315.4 m,645 m,96°,1.76 m/s,,,,540
09m 00s,325.3 m,644 m,126°,3.27 m/s,,,,540
09m 05s,335.1 m,644 m,137°,2.84 m/s,,,,540
09m 10s,345.1 m,644 m,143°,2.99 m/s,,,,540
09m 20s,362.8 m,646 m,120°,4.85 m/s,,,,540
09m 25s,370.9 m,645 m,127°,2.74 m/s,,,,540
09m 30s,380.2 m,645 m,174°,0.67 m/s,,,,540
09m 35s,390.3 m,646 m,69°,2.54 m/s,,,,540
09m 40s,400.4 m,646 m,57°,0.46 m/s,,,,540
09m 45s,411.6 m,646 m,265°,3.16 m/s,,,,540
09m 50s,422.6 m,647 m,285°,3.14 m/s,,,,540
09m 55s,432.1 m,646 m,280°,3.86 m/s,,,,540
10m 00s,442.0 m,646 m,299°,3.27 m/s,,,,540
10m 05s,452.2 m,646 m,284°,5.49 m/s,,,,540
10m 10s,462.9 m,646 m,267°,7.45 m/s,,,,540
10m 20s,481.1 m,646 m,259°,8.88 m/s,,,,540
10m 25s,488.5 m,645 m,258°,7.61 m/s,,,,540
10m 30s,496.9 m,645 m,250°,7.83 m/s,,,,540
10m 35s,500.0 m,646 m,241°,6.71 m/s,,,,540
10m 55s,498.5 m,417 m,238°,9.95 m/s,,,,540
11m 00s,498.1 m,344 m,241°,8.16 m/s,,,,540
11m 05s,500.0 m,270 m,238°,8.21 m/s,,,,540
15m 15s,25.3 m,141 m,283°,1.43 m/s,,,,540
15m 25s,25.6 m,141 m,274°,3.48 m/s,,,,540
