Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
00m 50s,3.1 m,0 m,350°,4.68 m/s,14-15-Cm,7.1993,61.6805,420
01m 00s,12.4 m,1 m,341°,4.28 m/s,14-15-Cm,7.1993,61.6805,420
01m 05s,18.9 m,1 m,355°,3.14 m/s,14-15-Cm,7.1993,61.6805,420
01m 10s,24.3 m,1 m,352°,2.95 m/s,14-15-Cm,7.1993,61.6805,420
01m 15s,30.2 m,1 m,347°,2.63 m/s,14-15-Cm,7.1993,61.6805,420
01m 20s,36.9 m,1 m,350°,2.35 m/s,14-15-Cm,7.1993,61.6805,420
01m 25s,43.3 m,1 m,343°,2.29 m/s,14-15-Cm,7.1993,61.6805,420
01m 30s,50.2 m,1 m,341°,1.87 m/s,14-15-Cm,7.1993,61.6805,420
01m 35s,56.7 m,1 m,345°,1.77 m/s,14-15-Cm,7.1993,61.6805,420
01m 40s,63.3 m,1 m,340°,1.41 m/s,14-15-Cm,7.1993,61.6805,420
01m 45s,68.8 m,1 m,333°,1.37 m/s,14-15-Cm,7.1993,61.6805,420
01m 50s,73.0 m,1 m,321°,1.67 m/s,14-15-Cm,7.1993,61.6805,420
01m 55s,77.0 m,1 m,316°,1.65 m/s,14-15-Cm,7.1993,61.6805,420
02m 00s,81.6 m,1 m,322°,1.81 m/s,14-15-Cm,7.1993,61.6805,420
02m 05s,85.5 m,1 m,328°,1.65 m/s,14-15-Cm,7.1993,61.6805,420
02m 10s,89.8 m,1 m,328°,1.64 m/s,14-15-Cm,7.1993,61.6805,420
02m 15s,94.7 m,1 m,324°,1.63 m/s,14-15-Cm,7.1993,61.6805,420
02m 20s,99.6 m,1 m,316°,1.97 m/s,14-15-Cm,7.1993,61.6805,420
02m 25s,107.0 m,1 m,324°,2.02 m/s,14-15-Cm,7.1993,61.6805,420
02m 30s,116.6 m,1 m,305°,2.46 m/s,14-15-Cm,7.1993,61.6805,420
02m 35s,126.2 m,1 m,297°,2.70 m/s,14-15-Cm,7.1993,61.6805,420
02m 40s,136.0 m,1 m,298°,2.77 m/s,14-15-Cm,7.1993,61.6805,420
02m 45s,145.9 m,1 m,290°,2.52 m/s,14-15-Cm,7.1993,61.6805,420
02m 50s,156.6 m,1 m,301°,3.54 m/s,14-15-Cm,7.1993,61.6805,420
02m 55s,167.9 m,1 m,320°,3.02 m/s,14-15-Cm,7.1993,61.6805,420
03m 00s,178.9 m,1 m,328°,1.74 m/s,14-15-Cm,7.1993,61.6805,420
03m 05s,189.9 m,1 m,63°,2.35 m/s,14-15-Cm,7.1993,61.6805,420
03m 10s,196.9 m,1 m,59°,2.40 m/s,14-15-Cm,7.1993,61.6805,420
03m 15s,204.7 m,1 m,50°,2.15 m/s,14-15-Cm,7.1993,61.6805,420
03m 20s,214.4 m,1 m,71°,2.27 m/s,14-15-Cm,7.1993,61.6805,420
03m 25s,225.3 m,1 m,57°,3.08 m/s,14-15-Cm,7.1993,61.6805,420
03m 30s,235.7 m,1 m,105°,3.26 m/s,14-15-Cm,7.1993,61.6805,420
03m 35s,246.2 m,1 m,119°,3.36 m/s,14-15-Cm,7.1993,61.6805,420
03m 40s,256.2 m,1 m,139°,3.84 m/s,14-15-Cm,7.1993,61.6805,420
03m 45s,265.8 m,1 m,145°,4.13 m/s,14-15-Cm,7.1993,61.6805,420
03m 50s,275.7 m,1 m,136°,4.24 m/s,14-15-Cm,7.1993,61.6805,420
03m 55s,286.1 m,1 m,123°,4.77 m/s,14-15-Cm,7.1993,61.6805,420
04m 00s,296.5 m,1 m,107°,3.77 m/s,14-15-Cm,7.1993,61.6805,420
04m 05s,307.0 m,1 m,114°,4.10 m/s,14-15-Cm,7.1993,61.6805,420
04m 10s,317.4 m,1 m,111°,3.81 m/s,14-15-Cm,7.1993,61.6805,420
04m 15s,327.8 m,1 m,98°,3.95 m/s,14-15-Cm,7.1993,61.6805,420
04m 20s,337.8 m,1 m,107°,5.22 m/s,14-15-Cm,7.1993,61.6805,420
04m 25s,347.6 m,1 m,107°,5.13 m/s,14-15-Cm,7.1993,61.6805,420
04m 30s,357.5 m,2 m,105°,5.45 m/s,14-15-Cm,7.1993,61.6805,420
04m 35s,367.6 m,2 m,112°,6.03 m/s,14-15-Cm,7.1993,61.6805,420
04m 40s,377.9 m,2 m,119°,5.98 m/s,14-15-Cm,7.1993,61.6805,420
04m 55s,408.3 m,2 m,75°,6.94 m/s,14-15-Cm,7.1993,61.6805,420
05m 00s,417.0 m,2 m,88°,6.37 m/s,14-15-Cm,7.1993,61.6805,420
05m 05s,426.5 m,2 m,83°,5.70 m/s,14-15-Cm,7.1993,61.6805,420
05m 10s,435.7 m,2 m,99°,5.01 m/s,14-15-Cm,7.1993,61.6805,420
05m 15s,445.5 m,2 m,103°,3.19 m/s,14-15-Cm,7.1993,61.6805,420
05m 20s,455.9 m,2 m,111°,3.80 m/s,14-15-Cm,7.1993,61.6805,420
05m 25s,466.6 m,2 m,90°,4.08 m/s,14-15-Cm,7.1993,61.6805,420
05m 30s,477.2 m,2 m,88°,4.63 m/s,14-15-Cm,7.1993,61.6805,420
05m 35s,487.4 m,2 m,92°,3.80 m/s,14-15-Cm,7.1993,61.6805,420
05m 40s,497.0 m,2 m,91°,4.50 m/s,14-15-Cm,7.1993,61.6805,420
05m 45s,499.9 m,2 m,65°,2.94 m/s,14-15-Cm,7.1993,61.6805,420
05m 50s,499.6 m,2 m,65°,2.87 m/s,14-15-Cm,7.1993,61.6805,420
