Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,,
2023/09/14 18:34:09.8978,1214.281,954.27,4.76,63.7,4.37,2023/09/14,04:48:08,7.1980243,61.6859386,569.172,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:09.9279,1214.311,954.12,4.78,63.5,4.41,2023/09/14,04:48:09,7.1980183,61.6859335,570.463,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:09.9507,1214.334,953.85,4.83,63.4,4.45,2023/09/14,04:48:10,7.1980167,61.6859387,571.465,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:09.9810,1214.364,953.72,4.81,63.2,4.47,2023/09/14,04:48:11,7.1980237,61.6859431,574.121,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.0077,1214.39,953.54,4.78,63.1,4.49,2023/09/14,04:48:12,7.1980194,61.6859454,573.727,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.0279,1214.411,953.38,4.89,63,4.54,2023/09/14,04:48:13,7.1980189,61.6859542,574.735,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.0578,1214.441,953.26,4.99,62.9,4.58,2023/09/14,04:48:14,7.1980199,61.6859649,575.437,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.0857,1214.469,953.1,5.08,62.8,4.63,2023/09/14,04:48:15,7.1980253,61.6859704,577.085,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.1117,1214.494,952.96,5.1,62.8,4.65,2023/09/14,04:48:16,7.1980212,61.6859741,577.386,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.1375,1214.52,952.82,5.17,62.6,4.68,2023/09/14,04:48:17,7.19802,61.6859787,577.078,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.1637,1214.546,952.67,5.3,62.4,4.74,2023/09/14,04:48:18,7.1980236,61.6859808,578.718,7,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.1876,1214.57,952.56,5.39,62,4.79,2023/09/14,04:48:19,7.1980259,61.6859881,579.428,8,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.2112,1214.594,952.41,5.38,61.8,4.85,2023/09/14,04:48:20,7.1980262,61.6859849,581.13,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.2412,1214.624,952.24,5.41,61.6,4.9,2023/09/14,04:48:21,7.1980194,61.6859828,580.36,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.2678,1214.651,952.11,5.33,61.4,4.92,2023/09/14,04:48:22,7.1980251,61.6859833,583.298,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.2906,1214.673,951.92,5.38,61.2,4.97,2023/09/14,04:48:23,7.1980253,61.6859851,584.496,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.3177,1214.7,951.84,5.39,61,5.01,2023/09/14,04:48:24,7.1980241,61.6859898,585.072,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.3379,1214.721,951.72,5.39,60.7,5.05,2023/09/14,04:48:25,7.1980272,61.6859932,586.339,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.3698,1214.753,951.59,5.46,60.4,5.05,2023/09/14,04:48:26,7.1980307,61.6859955,587.925,8,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.3975,1214.78,951.46,5.58,59.9,5.12,2023/09/14,04:48:27,7.1980284,61.6859981,588.11,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.4179,1214.801,951.32,5.66,59.4,5.15,2023/09/14,04:48:28,7.1980274,61.6859978,590.057,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.4498,1214.833,951.19,5.7,59,5.19,2023/09/14,04:48:29,7.198023,61.6859945,591.191,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.4677,1214.851,951.08,5.69,58.7,5.23,2023/09/14,04:48:30,7.1980176,61.6859925,591.109,9,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.4978,1214.881,950.98,5.69,58.5,5.26,2023/09/14,04:48:31,7.1980197,61.685987,592.963,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.5278,1214.911,950.85,5.7,58.3,5.3,2023/09/14,04:48:32,7.1980134,61.685978,592.178,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.5511,1214.934,950.75,5.69,58.1,5.3,2023/09/14,04:48:33,7.198013,61.6859742,592.883,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.5778,1214.961,950.61,5.69,57.9,5.34,2023/09/14,04:48:34,7.1980103,61.6859696,593.626,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.5981,1214.981,950.48,5.7,57.8,5.37,2023/09/14,04:48:35,7.1980076,61.6859651,594.163,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.6278,1215.011,950.33,5.66,57.8,5.38,2023/09/14,04:48:36,7.1980052,61.6859604,594.648,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.6574,1215.04,950.23,5.64,57.7,5.4,2023/09/14,04:48:37,7.1980064,61.6859571,595.084,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.6825,1215.065,950.08,5.62,57.7,5.42,2023/09/14,04:48:38,7.1980066,61.6859533,595.932,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.7075,1215.09,949.94,5.6,57.6,5.44,2023/09/14,04:48:39,7.1980066,61.6859484,596.871,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.7347,1215.117,949.84,5.61,57.5,5.44,2023/09/14,04:48:40,7.1980056,61.6859434,597.751,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.7580,1215.141,949.67,5.63,57.5,5.48,2023/09/14,04:48:41,7.1980044,61.6859404,598.722,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.7778,1215.161,949.56,5.58,57.4,5.47,2023/09/14,04:48:42,7.1980043,61.6859382,600.154,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.8079,1215.191,949.42,5.59,57.4,5.49,2023/09/14,04:48:43,7.1980055,61.6859373,601.253,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.8296,1215.212,949.38,5.59,57.3,5.49,2023/09/14,04:48:44,7.1980052,61.6859362,602.41,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.8614,1215.244,949.21,5.6,57.2,5.52,2023/09/14,04:48:45,7.1980026,61.6859333,603.473,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.8878,1215.271,949.06,5.57,57.1,5.51,2023/09/14,04:48:46,7.198007,61.6859283,603.974,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.9145,1215.297,948.92,5.59,57,5.51,2023/09/14,04:48:47,7.198012,61.6859253,605.116,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.9377,1215.32,948.8,5.56,57,5.52,2023/09/14,04:48:48,7.1980192,61.6859247,606.014,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.9580,1215.341,948.67,5.54,57,5.56,2023/09/14,04:48:49,7.1980272,61.6859277,606.574,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:10.9890,1215.372,948.57,5.52,57,5.53,2023/09/14,04:48:50,7.1980321,61.6859305,607.405,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.0177,1215.4,948.4,5.48,56.9,5.56,2023/09/14,04:48:51,7.1980367,61.6859313,608.057,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.0429,1215.426,948.28,5.5,56.9,5.56,2023/09/14,04:48:52,7.1980359,61.6859302,609.4,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.0691,1215.452,948.13,5.47,57,5.56,2023/09/14,04:48:53,7.1980362,61.68593,610.542,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.0878,1215.471,947.92,5.44,57,5.57,2023/09/14,04:48:54,7.1980339,61.6859295,611.45,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.1178,1215.501,947.87,5.43,57,5.56,2023/09/14,04:48:55,7.1980323,61.6859307,612.597,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.1479,1215.531,947.69,5.42,57,5.56,2023/09/14,04:48:56,7.1980309,61.6859322,613.679,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.1730,1215.556,947.57,5.41,57,5.53,2023/09/14,04:48:57,7.1980286,61.6859329,614.971,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.1979,1215.581,947.48,5.41,57,5.53,2023/09/14,04:48:58,7.1980272,61.6859313,615.992,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.2178,1215.601,947.32,5.41,57,5.53,2023/09/14,04:48:59,7.1980285,61.6859275,617.305,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.2477,1215.63,947.16,5.4,57,5.53,2023/09/14,04:49:00,7.1980311,61.6859228,618.545,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.2780,1215.661,947.04,5.36,57,5.53,2023/09/14,04:49:01,7.1980326,61.6859179,619.705,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.3007,1215.683,946.95,5.37,57,5.52,2023/09/14,04:49:02,7.198034,61.6859142,621.167,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.3279,1215.711,946.79,5.36,57,5.52,2023/09/14,04:49:03,7.1980345,61.6859127,622.508,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.3531,1215.736,946.7,5.32,57.1,5.52,2023/09/14,04:49:04,7.1980366,61.6859142,623.694,10,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.3779,1215.761,946.52,5.31,57.1,5.52,2023/09/14,04:49:05,7.1980356,61.6859168,624.867,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.4078,1215.791,946.37,5.29,57,5.48,2023/09/14,04:49:06,7.1980329,61.6859185,626.051,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.4330,1215.816,946.27,5.38,56.9,5.49,2023/09/14,04:49:07,7.1980312,61.6859188,627.125,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.4577,1215.84,946.1,5.45,56.8,5.51,2023/09/14,04:49:08,7.1980323,61.6859175,628.321,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.4808,1215.864,946.03,5.55,56.6,5.53,2023/09/14,04:49:09,7.198035,61.6859145,629.459,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.5126,1215.895,945.87,5.59,56.4,5.53,2023/09/14,04:49:10,7.1980359,61.6859108,630.471,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.5378,1215.921,945.74,5.55,56.4,5.56,2023/09/14,04:49:11,7.1980352,61.6859082,631.643,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.5597,1215.943,945.61,5.51,56.4,5.53,2023/09/14,04:49:12,7.198036,61.6859078,632.766,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.5864,1215.969,945.48,5.51,56.3,5.57,2023/09/14,04:49:13,7.1980341,61.6859084,633.933,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.6070,1215.99,945.35,5.53,56.3,5.57,2023/09/14,04:49:14,7.1980309,61.6859103,635.039,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.6389,1216.022,945.29,5.51,56.2,5.57,2023/09/14,04:49:15,7.1980307,61.6859121,635.825,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.6546,1216.037,945.14,5.52,56.2,5.57,2023/09/14,04:49:16,7.1980304,61.6859138,637.058,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.6877,1216.07,944.99,5.54,56,5.59,2023/09/14,04:49:17,7.1980296,61.685916,638.141,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.7201,1216.103,944.85,5.58,55.8,5.6,2023/09/14,04:49:18,7.1980293,61.6859151,639.384,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.7357,1216.118,944.75,5.6,55.6,5.61,2023/09/14,04:49:19,7.1980296,61.6859124,640.424,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.7644,1216.147,944.65,5.62,55.5,5.61,2023/09/14,04:49:20,7.1980281,61.685908,641.633,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.7957,1216.178,944.51,5.6,55.4,5.6,2023/09/14,04:49:21,7.1980281,61.6859037,642.291,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.8113,1216.194,944.4,5.6,55.3,5.64,2023/09/14,04:49:22,7.1980238,61.6859017,643.465,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.8436,1216.226,944.26,5.6,55.2,5.63,2023/09/14,04:49:23,7.1980154,61.6858996,644.509,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.8662,1216.249,944.13,5.58,55.2,5.64,2023/09/14,04:49:24,7.19801,61.6858992,645.148,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.8901,1216.273,944,5.56,55.2,5.63,2023/09/14,04:49:25,7.1980066,61.6859008,646.007,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.9219,1216.305,943.9,5.57,55.1,5.64,2023/09/14,04:49:26,7.1980027,61.6859041,647.17,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.9381,1216.321,943.81,5.57,55.1,5.64,2023/09/14,04:49:27,7.1979978,61.6859071,648.183,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:11.9695,1216.352,943.69,5.57,55.1,5.64,2023/09/14,04:49:28,7.1979947,61.6859092,649.325,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.0013,1216.384,943.56,5.55,55,5.64,2023/09/14,04:49:29,7.1979886,61.6859084,650.399,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.0281,1216.411,943.43,5.56,55,5.64,2023/09/14,04:49:30,7.1979802,61.685907,651.417,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.0483,1216.431,943.27,5.59,55,5.64,2023/09/14,04:49:31,7.1979691,61.6859045,652.316,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.0796,1216.462,943.17,5.58,55,5.66,2023/09/14,04:49:32,7.1979511,61.6859011,653.58,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.0953,1216.478,943.03,5.58,54.9,5.66,2023/09/14,04:49:33,7.1979333,61.6858986,654.826,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.1312,1216.514,942.93,5.61,54.8,5.67,2023/09/14,04:49:34,7.197917,61.6858975,655.873,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.1582,1216.541,942.77,5.6,54.7,5.66,2023/09/14,04:49:35,7.1979032,61.6858983,656.955,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.1833,1216.566,942.66,5.59,54.7,5.67,2023/09/14,04:49:36,7.1978943,61.6859006,658.291,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.2054,1216.588,942.5,5.58,54.7,5.67,2023/09/14,04:49:37,7.1978906,61.685902,659.598,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.2283,1216.611,942.36,5.59,54.6,5.67,2023/09/14,04:49:38,7.1978895,61.6859035,661.042,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.2531,1216.636,942.28,5.59,54.6,5.67,2023/09/14,04:49:39,7.197888,61.685905,662.448,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.2864,1216.669,942.11,5.58,54.6,5.68,2023/09/14,04:49:40,7.1978858,61.6859039,663.52,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.3089,1216.692,942,5.58,54.6,5.67,2023/09/14,04:49:41,7.1978833,61.6859016,664.839,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.3339,1216.717,941.83,5.58,54.6,5.67,2023/09/14,04:49:42,7.197879,61.6858972,666.572,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.3634,1216.746,941.62,5.58,54.6,5.68,2023/09/14,04:49:43,7.1978731,61.6858926,668.411,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.3790,1216.762,941.4,5.55,54.6,5.67,2023/09/14,04:49:44,7.1978647,61.6858877,670.421,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.4103,1216.793,941.14,5.52,54.6,5.68,2023/09/14,04:49:45,7.1978552,61.6858821,672.517,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.4421,1216.825,940.91,5.52,54.6,5.67,2023/09/14,04:49:46,7.1978467,61.6858774,674.698,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.4630,1216.846,940.65,5.49,54.6,5.67,2023/09/14,04:49:47,7.1978391,61.6858743,676.993,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.4926,1216.875,940.42,5.46,54.6,5.67,2023/09/14,04:49:48,7.1978327,61.6858727,678.937,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.5203,1216.903,940.19,5.45,54.6,5.64,2023/09/14,04:49:49,7.1978278,61.6858707,681.05,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.5360,1216.919,939.89,5.44,54.7,5.66,2023/09/14,04:49:50,7.1978236,61.6858675,683.192,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.5674,1216.95,939.62,5.41,54.6,5.64,2023/09/14,04:49:51,7.1978212,61.6858645,685.18,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.5987,1216.981,939.41,5.45,54.6,5.63,2023/09/14,04:49:52,7.1978205,61.6858598,687.35,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.6153,1216.998,939.19,5.42,54.5,5.61,2023/09/14,04:49:53,7.1978226,61.6858562,689.398,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.6457,1217.029,938.91,5.43,54.4,5.61,2023/09/14,04:49:54,7.1978279,61.6858544,691.408,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.6765,1217.059,938.71,5.44,54.3,5.61,2023/09/14,04:49:55,7.1978359,61.6858524,693.252,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.6922,1217.075,938.52,5.45,54.2,5.61,2023/09/14,04:49:56,7.1978412,61.6858493,695.063,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.7290,1217.112,938.25,5.44,54.1,5.61,2023/09/14,04:49:57,7.1978438,61.6858467,697.124,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.7563,1217.139,938.01,5.45,54.1,5.61,2023/09/14,04:49:58,7.197847,61.6858441,699.366,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.7763,1217.159,937.77,5.43,54,5.63,2023/09/14,04:49:59,7.1978521,61.6858415,701.241,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.8073,1217.19,937.57,5.43,54,5.6,2023/09/14,04:50:00,7.1978576,61.6858395,703.346,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.8340,1217.217,937.38,5.43,53.9,5.6,2023/09/14,04:50:01,7.1978648,61.685838,705.021,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.8498,1217.233,937.17,5.43,53.8,5.6,2023/09/14,04:50:02,7.1978715,61.6858371,707.21,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.8810,1217.264,936.97,5.44,53.8,5.61,2023/09/14,04:50:03,7.1978785,61.6858365,709.215,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.8966,1217.279,936.73,5.42,53.7,5.59,2023/09/14,04:50:04,7.1978865,61.6858374,710.944,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.9347,1217.317,936.51,5.42,53.7,5.6,2023/09/14,04:50:05,7.1978935,61.6858393,712.68,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.9606,1217.343,936.32,5.4,53.7,5.59,2023/09/14,04:50:06,7.1979021,61.6858407,714.331,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:12.9750,1217.358,936.15,5.39,53.6,5.59,2023/09/14,04:50:07,7.1979118,61.6858411,716.076,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.0064,1217.389,935.93,5.38,53.6,5.57,2023/09/14,04:50:08,7.1979211,61.6858419,717.736,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.0382,1217.421,935.76,5.36,53.6,5.59,2023/09/14,04:50:09,7.1979312,61.685843,719.439,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.0540,1217.437,935.58,5.35,53.6,5.57,2023/09/14,04:50:10,7.1979428,61.6858455,720.662,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.0893,1217.472,935.38,5.31,53.6,5.57,2023/09/14,04:50:11,7.1979493,61.6858481,722.368,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.1168,1217.5,935.18,5.31,53.6,5.53,2023/09/14,04:50:12,7.1979483,61.6858498,724.311,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.1327,1217.515,934.99,5.31,53.6,5.53,2023/09/14,04:50:13,7.1979426,61.6858506,726.232,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.1641,1217.547,934.82,5.29,53.6,5.52,2023/09/14,04:50:14,7.1979345,61.6858511,728.035,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.1952,1217.578,934.62,5.26,53.6,5.52,2023/09/14,04:50:15,7.1979263,61.6858521,729.706,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.2119,1217.595,934.38,5.25,53.7,5.49,2023/09/14,04:50:16,7.1979183,61.6858531,731.339,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.2428,1217.626,934.24,5.26,53.7,5.49,2023/09/14,04:50:17,7.19791,61.6858527,733.216,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.2656,1217.648,934.07,5.24,53.7,5.48,2023/09/14,04:50:18,7.1979063,61.6858523,734.842,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.2894,1217.672,933.85,5.22,53.7,5.47,2023/09/14,04:50:19,7.1979121,61.6858552,736.546,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.3206,1217.703,933.64,5.23,53.7,5.47,2023/09/14,04:50:20,7.1979242,61.6858591,738.17,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.3369,1217.72,933.44,5.22,53.7,5.45,2023/09/14,04:50:21,7.1979406,61.6858641,739.628,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.3753,1217.758,933.33,5.2,53.7,5.44,2023/09/14,04:50:22,7.1979592,61.6858699,741.32,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.3995,1217.782,933.11,5.22,53.7,5.45,2023/09/14,04:50:23,7.1979788,61.6858764,743.062,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.4149,1217.798,932.94,5.19,53.7,5.44,2023/09/14,04:50:24,7.1979987,61.6858829,744.367,11,5-LOW,ASCENT,ASCENT
2023/09/14 18:34:13.4456,1217.828,932.73,5.19,53.7,5.44,2023/09/14,04:50:25,7.1980166,61.6858882,745.564,11,5-LOW,ASCENT,ASCENT
