Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,,,
2023/09/13 21:27:09.7686,707.804,984.34,4.22,88.9,4.87,2023/09/13,04:55:39,7.2423468,61.6672052,282.526,6,5,7.24240834793104,61.6674595193103,,,START,START
2023/09/13 21:27:10.1649,708.201,983.76,4.57,91.7,4.63,2023/09/13,04:55:54,7.2423121,61.6672141,281.887,6,5,7.24240834793104,61.6674595193103,ASCENT,#REF!,,#VALUE!
2023/09/13 21:27:10.1784,708.214,983.72,4.64,92.1,4.65,2023/09/13,04:55:55,7.2423129,61.6672179,282.998,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.2163,708.252,983.6,4.72,92.3,4.67,2023/09/13,04:55:56,7.2422988,61.6672362,285.165,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.2420,708.278,983.5,4.74,92.5,4.68,2023/09/13,04:55:57,7.2423046,61.6672522,286.286,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.2576,708.293,983.34,4.8,92.6,4.71,2023/09/13,04:55:58,7.2423025,61.6672659,287.318,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.2891,708.325,983.2,4.74,92.5,4.72,2023/09/13,04:55:59,7.2422853,61.6672949,289.888,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.3205,708.356,983.06,4.7,92.5,4.72,2023/09/13,04:56:00,7.2422697,61.6673436,294.092,6,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.3377,708.373,982.96,4.71,92.5,4.74,2023/09/13,04:56:01,7.2422486,61.667387,298.537,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.3680,708.404,982.82,4.73,92.6,4.75,2023/09/13,04:56:02,7.2422426,61.6674121,301.567,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.3992,708.435,982.71,4.81,92.8,4.76,2023/09/13,04:56:03,7.2422556,61.6673954,300.887,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.4164,708.452,982.6,4.86,92.9,4.78,2023/09/13,04:56:04,7.242255,61.667403,302.654,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.4467,708.483,982.49,4.89,93,4.79,2023/09/13,04:56:05,7.2422563,61.667418,304.638,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.4624,708.498,982.41,4.89,93,4.81,2023/09/13,04:56:06,7.2422603,61.6674362,306.951,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.4949,708.531,982.33,4.9,93,4.82,2023/09/13,04:56:07,7.2422653,61.6674389,307.514,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.5260,708.562,982.15,4.93,93.1,4.83,2023/09/13,04:56:08,7.2422562,61.6674661,310.973,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.5422,708.578,982.07,4.97,93.2,4.83,2023/09/13,04:56:09,7.2422544,61.6674963,314.945,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.5737,708.609,981.95,4.96,93.2,4.87,2023/09/13,04:56:10,7.2422639,61.6675062,316.864,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.6050,708.641,981.85,4.96,93.2,4.87,2023/09/13,04:56:11,7.2422682,61.667511,318.283,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.6225,708.658,981.73,4.97,93.2,4.87,2023/09/13,04:56:12,7.242272,61.6675093,319.092,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.6468,708.683,981.6,4.98,93.1,4.9,2023/09/13,04:56:13,7.2422712,61.6675136,320.581,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.6686,708.704,981.5,4.99,93.1,4.9,2023/09/13,04:56:14,7.2422774,61.6675191,321.627,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.7000,708.736,981.37,4.99,93,4.9,2023/09/13,04:56:15,7.242282,61.6675182,321.949,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.7313,708.767,981.26,5.01,93,4.91,2023/09/13,04:56:16,7.242283,61.6675223,323.172,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.7471,708.783,981.15,5,92.9,4.93,2023/09/13,04:56:17,7.2422846,61.6675234,324.547,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.7800,708.816,981.05,5,92.9,4.93,2023/09/13,04:56:18,7.2422864,61.6675279,326.138,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.8116,708.847,980.91,5.04,92.8,4.94,2023/09/13,04:56:19,7.2422882,61.667533,327.601,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.8276,708.863,980.79,4.99,92.8,4.94,2023/09/13,04:56:20,7.2422907,61.667536,328.755,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.8585,708.894,980.69,4.98,92.8,4.94,2023/09/13,04:56:21,7.24229,61.6675379,329.959,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.8896,708.925,980.56,5,92.7,4.96,2023/09/13,04:56:22,7.2422878,61.667547,332.089,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.9055,708.941,980.46,4.99,92.7,4.96,2023/09/13,04:56:23,7.2422895,61.6675518,333.666,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.9375,708.973,980.32,5,92.7,4.96,2023/09/13,04:56:24,7.242289,61.6675616,335.834,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.9535,708.989,980.21,4.99,92.6,4.97,2023/09/13,04:56:25,7.2422918,61.6675655,337.023,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:10.9842,709.02,980.12,4.99,92.6,4.96,2023/09/13,04:56:26,7.2422922,61.6675673,338.25,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.0172,709.053,980,4.98,92.5,4.96,2023/09/13,04:56:27,7.2422931,61.6675685,339.614,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.0313,709.067,979.9,4.96,92.5,4.96,2023/09/13,04:56:28,7.2422909,61.66759,342.778,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.0630,709.099,979.81,4.97,92.5,4.97,2023/09/13,04:56:29,7.2422881,61.6676096,346.01,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.0960,709.132,979.7,4.95,92.5,4.96,2023/09/13,04:56:30,7.2422878,61.6676245,348.528,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.1173,709.153,979.56,4.92,92.5,4.97,2023/09/13,04:56:31,7.2423001,61.6676121,348.297,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.1431,709.179,979.45,4.93,92.5,4.96,2023/09/13,04:56:32,7.2423135,61.6675991,347.834,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.1739,709.21,979.36,4.93,92.4,4.96,2023/09/13,04:56:33,7.24232,61.6675995,348.752,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.1895,709.225,979.27,4.93,92.4,4.96,2023/09/13,04:56:34,7.2423261,61.6675981,349.545,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.2219,709.258,979.14,4.96,92.4,4.97,2023/09/13,04:56:35,7.2423304,61.6675998,350.694,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.2539,709.29,979.03,4.98,92.4,4.97,2023/09/13,04:56:36,7.2423378,61.6675977,351.551,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.2789,709.315,978.94,4.96,92.4,4.98,2023/09/13,04:56:37,7.2423482,61.6676004,352.976,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.3000,709.336,978.8,4.97,92.3,4.97,2023/09/13,04:56:38,7.2423549,61.6676029,354.391,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.3174,709.353,978.64,5.16,92.2,5,2023/09/13,04:56:39,7.2423621,61.6676077,355.893,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.3478,709.384,978.59,5.32,92,5.04,2023/09/13,04:56:40,7.2423692,61.6676105,356.828,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.3790,709.415,978.51,5.34,91.8,5.05,2023/09/13,04:56:41,7.2423787,61.6676122,357.598,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.3956,709.431,978.38,5.34,91.8,5.07,2023/09/13,04:56:42,7.242386,61.6676205,358.891,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.4287,709.465,978.27,5.34,91.6,5.09,2023/09/13,04:56:43,7.2423875,61.6676272,360.356,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.4587,709.495,978.17,5.36,91.5,5.11,2023/09/13,04:56:44,7.2423871,61.6676293,361.61,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.4745,709.51,977.99,5.45,91.3,5.12,2023/09/13,04:56:45,7.2423902,61.6676354,363.405,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.5057,709.542,977.96,5.49,91.1,5.15,2023/09/13,04:56:46,7.2423912,61.6676492,366.258,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.5390,709.575,977.8,5.53,91,5.18,2023/09/13,04:56:47,7.242396,61.6676519,367.303,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.5552,709.591,977.71,5.54,90.8,5.19,2023/09/13,04:56:48,7.2423971,61.667654,368.562,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.5857,709.622,977.57,5.48,90.7,5.21,2023/09/13,04:56:49,7.242398,61.6676605,370.432,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.6177,709.654,977.46,5.52,90.5,5.22,2023/09/13,04:56:50,7.2423992,61.6676615,371.506,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.6340,709.67,977.35,5.52,90.3,5.23,2023/09/13,04:56:51,7.2423985,61.6676594,372.867,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.6649,709.701,977.26,5.55,90.1,5.25,2023/09/13,04:56:52,7.2423965,61.6676611,374.762,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.6805,709.716,977.17,5.61,89.9,5.28,2023/09/13,04:56:53,7.2423997,61.6676695,376.574,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.7179,709.754,977.02,5.59,89.8,5.3,2023/09/13,04:56:54,7.2424053,61.6676745,377.949,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:11.7433,709.779,976.92,5.63,89.6,5.32,2023/09/13,04:56:55,7.2424064,61.6676836,379.921,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.0269,710.063,975.6,5.52,88.6,5.4,2023/09/13,04:57:06,7.2424739,61.6675843,380.474,8,5,7.24240834793104,61.6674595193103,,ASCENT,,#VALUE!
2023/09/13 21:27:12.0427,710.078,975.54,5.52,88.4,5.41,2023/09/13,04:57:07,7.2424781,61.6675757,380.759,9,5,7.24240834793104,61.6674595193103,,ASCENT,,
2023/09/13 21:27:12.0738,710.11,975.4,5.52,88.3,5.41,2023/09/13,04:57:08,7.242481,61.66757,381.33,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.1053,710.141,975.31,5.51,88.3,5.41,2023/09/13,04:57:09,7.2424835,61.6675631,381.658,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.1214,710.157,975.19,5.49,88.3,5.41,2023/09/13,04:57:10,7.2424886,61.6675592,382.215,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.1528,710.189,975.07,5.46,88.3,5.43,2023/09/13,04:57:11,7.2424875,61.6675528,382.723,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.1841,710.22,974.95,5.44,88.3,5.41,2023/09/13,04:57:12,7.242489,61.6675474,383.201,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.2166,710.252,974.86,5.43,88.3,5.41,2023/09/13,04:57:13,7.2424905,61.6675427,384.123,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.2331,710.269,974.77,5.44,88.2,5.41,2023/09/13,04:57:14,7.242491,61.6675346,384.826,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.2634,710.299,974.67,5.5,88.1,5.41,2023/09/13,04:57:15,7.2424942,61.6675284,385.358,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.2801,710.316,974.51,5.51,88,5.43,2023/09/13,04:57:16,7.2424949,61.6675247,386.265,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.3108,710.347,974.35,5.56,87.8,5.44,2023/09/13,04:57:17,7.2424969,61.6675227,388.093,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.3270,710.363,974.31,5.62,87.6,5.48,2023/09/13,04:57:18,7.2425039,61.6675209,389.394,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.3587,710.395,974.14,5.67,87.3,5.49,2023/09/13,04:57:19,7.2425056,61.6675181,390.699,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.3913,710.427,974.04,5.72,87.2,5.52,2023/09/13,04:57:20,7.2425053,61.6675193,392.403,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.4196,710.455,973.93,5.76,86.9,5.52,2023/09/13,04:57:21,7.2425065,61.6675182,393.723,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.4386,710.474,973.83,5.79,86.6,5.56,2023/09/13,04:57:22,7.2425059,61.6675149,394.478,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.4688,710.505,973.76,5.79,86.5,5.59,2023/09/13,04:57:23,7.2425052,61.6675114,395.327,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.4844,710.52,973.62,5.83,86.1,5.59,2023/09/13,04:57:24,7.242503,61.6675071,396.357,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.5199,710.556,973.57,5.89,85.9,5.63,2023/09/13,04:57:25,7.2424999,61.6675038,397.009,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.5477,710.584,973.44,5.91,85.6,5.66,2023/09/13,04:57:26,7.2425,61.6675039,398.015,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.5665,710.602,973.37,5.91,85.4,5.68,2023/09/13,04:57:27,7.2424971,61.6675037,399.244,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.5962,710.632,973.22,5.94,85.2,5.7,2023/09/13,04:57:28,7.2424967,61.667503,400.287,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.6274,710.663,973.12,5.93,84.9,5.72,2023/09/13,04:57:29,7.2424958,61.6675017,401.517,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.6438,710.68,973.01,5.98,84.7,5.73,2023/09/13,04:57:30,7.2424946,61.6675041,403.058,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.6741,710.71,972.92,6,84.4,5.75,2023/09/13,04:57:31,7.2424976,61.6675089,404.959,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.7058,710.742,972.66,6,84.2,5.79,2023/09/13,04:57:32,7.2425025,61.6675096,406.452,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.7216,710.757,972.43,6,84,5.81,2023/09/13,04:57:33,7.2425039,61.6675092,408.386,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.7530,710.789,972.23,6.02,83.8,5.81,2023/09/13,04:57:34,7.242503,61.6675067,410.002,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.8016,710.837,972,6.1,83.6,5.85,2023/09/13,04:57:35,7.2425036,61.6675074,412.256,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.8166,710.852,971.72,6.13,83.4,5.88,2023/09/13,04:57:36,7.2425056,61.6675051,414.097,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.8336,710.869,971.47,6.15,83.2,5.91,2023/09/13,04:57:37,7.2425114,61.6675055,416.079,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.8487,710.885,971.3,6.16,83,5.94,2023/09/13,04:57:38,7.242517,61.6675088,418.704,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.8806,710.916,971.02,6.18,82.9,5.96,2023/09/13,04:57:39,7.2425224,61.6675087,420.498,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.9118,710.948,970.81,6.22,82.9,5.98,2023/09/13,04:57:40,7.2425245,61.6675073,421.833,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.9596,710.995,970.4,6.24,82.7,6.03,2023/09/13,04:57:42,7.2425363,61.6675149,425.79,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:12.9912,711.027,970.14,6.26,82.5,6.05,2023/09/13,04:57:43,7.2425395,61.6675158,427.871,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.0071,711.043,969.92,6.27,82.3,6.06,2023/09/13,04:57:44,7.2425409,61.6675123,428.75,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.0390,711.075,969.72,6.27,82.2,6.08,2023/09/13,04:57:45,7.2425359,61.6675162,431.225,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.0547,711.09,969.47,6.28,81.8,6.09,2023/09/13,04:57:46,7.2425353,61.667517,433.8,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.0859,711.122,969.26,6.26,81.7,6.11,2023/09/13,04:57:47,7.2425348,61.6675149,435.587,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.1181,711.154,969.03,6.26,81.5,6.11,2023/09/13,04:57:48,7.2425327,61.6675143,437.252,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.1334,711.169,968.8,6.26,81.3,6.14,2023/09/13,04:57:49,7.2425324,61.6675167,439.472,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.1651,711.201,968.58,6.29,81.3,6.16,2023/09/13,04:57:50,7.2425348,61.6675187,441.649,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.1962,711.232,968.32,6.27,81.3,6.17,2023/09/13,04:57:51,7.2425344,61.6675205,444.009,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.2211,711.257,968.16,6.27,81.3,6.16,2023/09/13,04:57:52,7.2425372,61.6675209,445.965,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.2435,711.279,967.91,6.26,81.2,6.17,2023/09/13,04:57:53,7.2425341,61.6675186,447.306,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.2591,711.295,967.68,6.26,81.1,6.18,2023/09/13,04:57:54,7.2425306,61.6675174,449.544,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.2904,711.326,967.47,6.25,81.1,6.18,2023/09/13,04:57:55,7.2425283,61.6675163,451.981,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.3229,711.359,967.25,6.23,81.1,6.18,2023/09/13,04:57:56,7.2425269,61.667517,454.442,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.3388,711.375,966.99,6.23,81.1,6.2,2023/09/13,04:57:57,7.2425266,61.6675196,456.732,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.3696,711.405,966.79,6.2,81,6.18,2023/09/13,04:57:58,7.2425249,61.667518,458.54,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.4008,711.437,966.6,6.19,81,6.17,2023/09/13,04:57:59,7.2425224,61.6675184,460.555,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.4216,711.457,966.36,6.18,81,6.18,2023/09/13,04:58:00,7.2425269,61.6675211,462.982,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.4484,711.484,966.19,6.17,81,6.18,2023/09/13,04:58:01,7.2425289,61.6675239,465.564,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.4809,711.517,965.93,6.17,81.1,6.18,2023/09/13,04:58:02,7.2425301,61.6675231,467.738,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.4967,711.533,965.7,6.14,81.1,6.17,2023/09/13,04:58:03,7.2425298,61.6675206,469.477,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.5274,711.563,965.49,6.12,81,6.17,2023/09/13,04:58:04,7.2425308,61.6675215,471.679,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.5587,711.594,965.28,6.11,81,6.16,2023/09/13,04:58:05,7.2425283,61.6675194,473.428,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.5744,711.61,965.05,6.08,81.1,6.16,2023/09/13,04:58:06,7.2425251,61.6675181,475.318,7,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.6060,711.642,964.83,6.08,81,6.14,2023/09/13,04:58:07,7.2425198,61.6675147,476.672,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.6377,711.674,964.6,6.08,81,6.14,2023/09/13,04:58:07,7.2425198,61.6675147,476.672,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.6383,711.674,964.6,6.04,81.1,6.14,2023/09/13,04:58:08,7.2425185,61.6675147,478.409,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.6547,711.691,964.41,6.02,81.1,6.11,2023/09/13,04:58:09,7.2425205,61.6675143,479.765,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.6863,711.722,964.18,6.03,81.1,6.11,2023/09/13,04:58:10,7.2425228,61.6675161,481.421,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.7013,711.737,963.9,6,81.2,6.11,2023/09/13,04:58:11,7.2425231,61.6675179,483.36,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.7333,711.769,963.68,5.99,81.3,6.08,2023/09/13,04:58:12,7.2425201,61.6675145,484.595,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.7649,711.801,963.5,5.97,81.4,6.08,2023/09/13,04:58:13,7.242515,61.6675102,485.985,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.7805,711.816,963.27,5.99,81.6,6.08,2023/09/13,04:58:14,7.2425131,61.6675087,487.555,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.8121,711.848,963.05,5.99,81.7,6.06,2023/09/13,04:58:15,7.2425103,61.6675053,488.805,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.8457,711.882,962.8,5.97,81.8,6.06,2023/09/13,04:58:16,7.2425099,61.6675061,490.319,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.8603,711.896,962.6,5.94,81.8,6.05,2023/09/13,04:58:17,7.2425119,61.6675076,491.614,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.8917,711.928,962.4,5.92,81.9,6.05,2023/09/13,04:58:18,7.2425095,61.667505,492.696,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.9225,711.958,962.17,5.91,82,6.02,2023/09/13,04:58:19,7.2425109,61.6675083,494.496,9,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.9382,711.974,961.95,5.89,82.1,6.02,2023/09/13,04:58:20,7.2425081,61.6675056,495.811,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:13.9703,712.006,961.76,5.89,82.1,6.01,2023/09/13,04:58:21,7.2425032,61.6675039,497.62,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
2023/09/13 21:27:14.0013,712.037,961.49,5.88,82.1,5.99,2023/09/13,04:58:22,7.2425002,61.6674977,498.819,8,5,7.24240834793104,61.6674595193103,ASCENT,ASCENT,,
