Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
2023/09/13 20:20:52.3690,9.873,953.82,4.23,75.1,4.09,2023/09/13,04:43:29,7.1980333,61.6858897,550.53,9,5-LOW,,,#VALUE!,ASCENT
2023/09/13 20:20:52.3958,9.9,953.84,4.18,75.4,4.11,2023/09/13,04:43:30,7.198021,61.6858853,550.806,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.4217,9.926,953.79,4.23,75.7,4.14,2023/09/13,04:43:31,7.1980176,61.6858849,551.199,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.4482,9.952,953.74,4.36,76,4.18,2023/09/13,04:43:32,7.1980246,61.6858907,551.199,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.4487,9.953,953.74,4.36,76,4.18,2023/09/13,04:43:32,7.1980246,61.6858907,552.044,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.4741,9.978,953.7,4.48,76.3,4.21,2023/09/13,04:43:33,7.198021,61.6858912,553.121,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.5005,10.005,953.7,4.66,76.6,4.26,2023/09/13,04:43:34,7.198022,61.6858928,553.856,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.5264,10.031,953.74,4.71,76.7,4.29,2023/09/13,04:43:35,7.1980209,61.685894,554.287,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.5520,10.056,953.71,4.67,76.4,4.33,2023/09/13,04:43:36,7.1980156,61.6858922,554.412,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.5734,10.078,953.71,4.65,76.6,4.37,2023/09/13,04:43:37,7.1980134,61.6858919,554.537,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.6039,10.108,953.67,4.8,76.6,4.41,2023/09/13,04:43:38,7.1980154,61.6858929,554.584,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.6300,10.134,953.6,4.85,76.6,4.43,2023/09/13,04:43:39,7.1980169,61.6858945,555.042,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.6576,10.162,953.64,4.96,76.9,4.5,2023/09/13,04:43:40,7.1980121,61.6858944,555.784,8,5-LOW,,,,ASCENT
2023/09/13 20:20:52.6825,10.187,953.64,5.08,77,4.54,2023/09/13,04:43:41,7.1980172,61.6858946,555.764,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.6977,10.202,953.59,5.08,76.8,4.56,2023/09/13,04:43:42,7.1980238,61.6858997,556.399,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.7345,10.239,953.56,5.07,76.6,4.58,2023/09/13,04:43:43,7.1980258,61.6859023,556.826,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.7591,10.263,953.46,5.12,76.7,4.63,2023/09/13,04:43:44,7.1980262,61.6859028,557.429,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.7861,10.29,953.4,5.12,76.5,4.68,2023/09/13,04:43:45,7.1980277,61.6859042,558.533,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.8025,10.307,953.33,5.12,76.4,4.7,2023/09/13,04:43:46,7.1980263,61.6859043,559.591,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.8341,10.338,953.23,5.05,76.1,4.74,2023/09/13,04:43:47,7.1980196,61.6859031,560.791,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.8604,10.365,953.09,5.03,76,4.74,2023/09/13,04:43:48,7.1980197,61.6859046,561.947,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.8840,10.388,952.96,5.14,76.3,4.78,2023/09/13,04:43:49,7.1980186,61.6859057,562.957,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.9089,10.413,952.8,5.35,77,4.83,2023/09/13,04:43:50,7.1980148,61.6859046,563.82,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.9303,10.435,952.72,5.58,77.7,4.9,2023/09/13,04:43:51,7.1980133,61.6859035,564.694,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.9642,10.468,952.49,5.74,78,5,2023/09/13,04:43:52,7.1980131,61.6859016,566.171,9,5-LOW,,,,ASCENT
2023/09/13 20:20:52.9907,10.495,952.3,5.83,78.1,5.04,2023/09/13,04:43:53,7.1980111,61.6858993,567.858,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.0127,10.517,952.07,5.84,78,5.09,2023/09/13,04:43:54,7.1980107,61.6858965,569.244,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.0422,10.546,951.86,5.83,77.9,5.12,2023/09/13,04:43:55,7.1980172,61.6858959,571.102,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.0678,10.572,951.68,5.85,77.7,5.18,2023/09/13,04:43:56,7.1980211,61.6858976,572.19,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.0935,10.598,951.51,5.85,77.6,5.23,2023/09/13,04:43:57,7.1980246,61.6859002,572.977,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.1196,10.624,951.38,5.84,77.4,5.26,2023/09/13,04:43:58,7.1980245,61.6858969,573.112,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.1438,10.648,951.31,5.84,77.2,5.27,2023/09/13,04:43:59,7.1980244,61.6858971,573.788,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.1672,10.671,951.18,5.82,77.1,5.3,2023/09/13,04:44:00,7.198033,61.685907,574.769,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.1985,10.703,951.1,5.82,76.9,5.34,2023/09/13,04:44:01,7.198034,61.6859084,575.315,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.2157,10.72,950.97,5.82,76.8,5.34,2023/09/13,04:44:02,7.1980371,61.6859099,575.623,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.2512,10.755,950.89,5.79,76.7,5.38,2023/09/13,04:44:03,7.1980478,61.6859189,576.489,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.2767,10.781,950.82,5.79,76.6,5.4,2023/09/13,04:44:04,7.1980491,61.6859195,577.697,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.2918,10.796,950.72,5.77,76.5,5.41,2023/09/13,04:44:05,7.1980634,61.6859296,578.146,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.3289,10.833,950.69,5.74,76.3,5.42,2023/09/13,04:44:06,7.1980646,61.68593,578.259,8,5-LOW,,,,ASCENT
2023/09/13 20:20:53.3546,10.859,950.62,5.71,76.2,5.44,2023/09/13,04:44:07,7.1980579,61.6859257,579.186,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.3816,10.886,950.56,5.7,76.1,5.44,2023/09/13,04:44:08,7.1980571,61.685925,579.466,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.4067,10.911,950.43,5.69,76.1,5.45,2023/09/13,04:44:09,7.1980538,61.6859233,579.966,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.4332,10.937,950.39,5.71,76,5.45,2023/09/13,04:44:10,7.198051,61.6859186,580.539,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.4594,10.964,950.27,5.74,76,5.48,2023/09/13,04:44:11,7.1980488,61.6859159,581.345,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.4832,10.987,950.2,5.71,75.9,5.49,2023/09/13,04:44:12,7.1980481,61.6859135,581.899,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.5093,11.014,950.13,5.73,75.9,5.49,2023/09/13,04:44:13,7.1980391,61.6859104,582.901,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.5363,11.041,950.06,5.71,75.9,5.51,2023/09/13,04:44:14,7.1980342,61.6859095,583.985,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.5626,11.067,949.97,5.71,75.8,5.51,2023/09/13,04:44:15,7.1980315,61.6859091,585.121,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.5892,11.093,949.9,5.71,75.8,5.53,2023/09/13,04:44:16,7.198039,61.6859181,586.113,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.6144,11.119,949.81,5.72,75.8,5.52,2023/09/13,04:44:17,7.198044,61.6859169,586.849,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.6404,11.145,949.78,5.72,75.7,5.56,2023/09/13,04:44:18,7.1980524,61.6859177,586.802,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.6606,11.165,949.76,5.69,75.7,5.53,2023/09/13,04:44:19,7.1980575,61.6859165,586.668,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.6923,11.197,949.71,5.71,75.6,5.57,2023/09/13,04:44:20,7.1980507,61.6859125,586.934,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.7085,11.213,949.75,5.72,75.5,5.56,2023/09/13,04:44:21,7.1980548,61.6859129,587.276,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.7404,11.245,949.74,5.71,75.5,5.6,2023/09/13,04:44:22,7.1980604,61.6859128,587.179,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.7620,11.266,949.73,5.7,75.5,5.6,2023/09/13,04:44:23,7.1980655,61.6859116,586.661,9,5-LOW,,,,
2023/09/13 20:20:53.7917,11.296,949.75,5.71,75.5,5.61,2023/09/13,04:44:24,7.1980697,61.685915,587.225,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.8177,11.322,949.78,5.71,75.4,5.63,2023/09/13,04:44:25,7.1980774,61.6859248,587.709,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.8458,11.35,949.76,5.72,75.3,5.63,2023/09/13,04:44:26,7.1980742,61.6859271,587.529,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.8705,11.375,949.75,5.72,75.4,5.63,2023/09/13,04:44:27,7.1980705,61.6859289,587.439,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.8921,11.396,949.77,5.74,75.3,5.64,2023/09/13,04:44:28,7.1980717,61.6859356,587.775,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.9228,11.427,949.76,5.73,75.3,5.64,2023/09/13,04:44:29,7.1980687,61.6859393,587.769,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.9500,11.454,949.74,5.74,75.2,5.66,2023/09/13,04:44:30,7.1980714,61.685944,587.998,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.9714,11.476,949.7,5.7,75.2,5.66,2023/09/13,04:44:31,7.1980683,61.6859432,588.329,9,5-LOW,,,,ASCENT
2023/09/13 20:20:53.9975,11.502,949.69,5.71,75.2,5.66,2023/09/13,04:44:32,7.198066,61.6859406,588.397,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.0251,11.529,949.66,5.72,75.1,5.66,2023/09/13,04:44:33,7.1980666,61.6859386,588.343,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.0530,11.557,949.53,5.71,75.1,5.67,2023/09/13,04:44:34,7.198066,61.6859351,589.536,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.0784,11.583,949.3,5.68,75.1,5.67,2023/09/13,04:44:35,7.198063,61.6859331,591.169,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.0997,11.604,949.04,5.66,75.1,5.67,2023/09/13,04:44:36,7.1980601,61.6859305,593.101,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.1310,11.635,948.79,5.67,75.1,5.66,2023/09/13,04:44:37,7.1980599,61.6859289,595.227,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.1570,11.661,948.59,5.67,75.1,5.67,2023/09/13,04:44:38,7.1980614,61.685929,597.518,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.1831,11.687,948.38,5.65,75,5.66,2023/09/13,04:44:39,7.1980669,61.68593,598.982,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.2084,11.713,948.25,5.64,75.1,5.67,2023/09/13,04:44:40,7.1980707,61.6859293,599.189,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.2344,11.739,948.21,5.63,75,5.67,2023/09/13,04:44:41,7.1980694,61.685927,600.05,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.2540,11.758,948.16,5.62,75,5.68,2023/09/13,04:44:42,7.198066,61.6859257,600.528,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.2870,11.791,948.02,5.62,75,5.67,2023/09/13,04:44:43,7.1980644,61.6859234,601.061,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.3128,11.817,947.98,5.61,75,5.67,2023/09/13,04:44:44,7.1980609,61.6859198,602.223,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.3383,11.843,947.83,5.61,75.1,5.67,2023/09/13,04:44:45,7.1980604,61.68592,603.795,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.3650,11.869,947.66,5.61,75,5.66,2023/09/13,04:44:46,7.198057,61.6859157,604.485,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.3909,11.895,947.6,5.6,75.1,5.66,2023/09/13,04:44:47,7.1980544,61.6859121,605.268,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.4169,11.921,947.54,5.58,75,5.64,2023/09/13,04:44:48,7.1980475,61.6859087,606.513,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.4426,11.947,947.42,5.58,75,5.64,2023/09/13,04:44:49,7.1980413,61.6859059,607.947,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.4689,11.973,947.34,5.58,75,5.66,2023/09/13,04:44:50,7.1980445,61.6859102,608.975,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.4949,11.999,947.22,5.55,75,5.64,2023/09/13,04:44:51,7.1980436,61.6859115,609.941,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.5204,12.025,947.06,5.54,75,5.64,2023/09/13,04:44:52,7.1980454,61.6859118,610.958,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.5468,12.051,946.96,5.56,75,5.63,2023/09/13,04:44:53,7.1980497,61.6859093,611.34,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.5729,12.077,946.83,5.54,75,5.64,2023/09/13,04:44:54,7.1980478,61.6859039,612.083,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.5986,12.103,946.72,5.51,75,5.61,2023/09/13,04:44:55,7.1980508,61.6859043,612.515,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.6149,12.119,946.64,5.51,75.1,5.63,2023/09/13,04:44:56,7.1980523,61.6859033,613.06,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.6466,12.151,946.42,5.52,75.1,5.61,2023/09/13,04:44:57,7.1980556,61.6859033,614.065,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.6731,12.177,946.34,5.5,75.1,5.61,2023/09/13,04:44:58,7.1980572,61.6859037,615.237,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.6992,12.203,946.22,5.48,75.1,5.6,2023/09/13,04:44:59,7.1980576,61.6859032,616.111,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.7253,12.23,946.1,5.48,75.1,5.59,2023/09/13,04:45:00,7.1980567,61.6859045,617.332,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.7512,12.255,945.95,5.45,75.2,5.59,2023/09/13,04:45:01,7.1980522,61.6859017,618.588,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.7770,12.281,945.85,5.44,75.2,5.57,2023/09/13,04:45:02,7.1980518,61.6859027,619.942,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.8029,12.307,945.69,5.44,75.2,5.59,2023/09/13,04:45:03,7.1980492,61.6859023,621.288,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.8269,12.331,945.56,5.43,75.2,5.57,2023/09/13,04:45:04,7.1980474,61.6859019,622.363,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.8551,12.359,945.47,5.43,75.3,5.57,2023/09/13,04:45:05,7.1980479,61.6859031,623.419,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.8808,12.385,945.34,5.42,75.3,5.56,2023/09/13,04:45:06,7.1980485,61.6859059,624.092,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.9050,12.409,945.2,5.41,75.4,5.53,2023/09/13,04:45:07,7.198046,61.6859077,625.173,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.9331,12.437,945.09,5.38,75.4,5.53,2023/09/13,04:45:08,7.1980404,61.6859086,626.602,9,5-LOW,,,,ASCENT
2023/09/13 20:20:54.9578,12.462,944.95,5.39,75.5,5.53,2023/09/13,04:45:09,7.1980401,61.6859104,626.844,10,5-LOW,,,,ASCENT
2023/09/13 20:20:54.9852,12.489,944.84,5.35,75.5,5.51,2023/09/13,04:45:10,7.1980404,61.6859117,627.051,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.0110,12.515,944.68,5.35,75.5,5.53,2023/09/13,04:45:11,7.1980355,61.6859099,628.274,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.0371,12.541,944.59,5.35,75.6,5.51,2023/09/13,04:45:12,7.1980334,61.6859098,629.459,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.0630,12.567,944.45,5.36,75.6,5.49,2023/09/13,04:45:13,7.1980347,61.6859123,630.338,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.0887,12.593,944.33,5.33,75.6,5.49,2023/09/13,04:45:14,7.1980333,61.685911,631.428,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.1151,12.619,944.16,5.31,75.7,5.47,2023/09/13,04:45:15,7.1980264,61.6859078,632.676,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.1411,12.645,944.08,5.31,75.7,5.47,2023/09/13,04:45:16,7.1980257,61.6859074,633.463,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.1672,12.671,943.9,5.3,75.8,5.47,2023/09/13,04:45:17,7.1980234,61.6859058,634.576,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.1917,12.696,943.79,5.29,75.8,5.45,2023/09/13,04:45:18,7.1980232,61.6859046,635.206,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.2190,12.723,943.72,5.29,75.8,5.47,2023/09/13,04:45:19,7.1980264,61.6859059,635.475,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.2454,12.75,943.65,5.3,75.8,5.44,2023/09/13,04:45:20,7.198025,61.6859088,635.612,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.2581,12.762,943.68,5.3,75.7,5.44,2023/09/13,04:45:21,7.1980221,61.6859094,635.575,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.2976,12.802,943.65,5.3,75.7,5.44,2023/09/13,04:45:22,7.1980126,61.6859023,635.421,10,5-LOW,,,,
2023/09/13 20:20:55.3215,12.826,943.65,5.27,75.8,5.44,2023/09/13,04:45:23,7.1980072,61.6858993,635.462,10,5-LOW,,,,
2023/09/13 20:20:55.3360,12.84,943.6,5.29,75.9,5.42,2023/09/13,04:45:24,7.198008,61.6858968,635.743,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.3758,12.88,943.63,5.29,76,5.4,2023/09/13,04:45:25,7.1980057,61.6858913,635.576,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.4010,12.905,943.63,5.27,76,5.41,2023/09/13,04:45:26,7.198005,61.6858892,635.489,10,5-LOW,,,,
2023/09/13 20:20:55.4151,12.919,943.62,5.27,76.1,5.4,2023/09/13,04:45:27,7.1980135,61.6858967,635.904,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.4464,12.951,943.64,5.29,76.2,5.4,2023/09/13,04:45:28,7.1980188,61.6859029,636.695,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.4779,12.982,943.58,5.26,76.2,5.4,2023/09/13,04:45:29,7.1980186,61.6859026,636.942,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.4936,12.998,943.6,5.26,76.2,5.37,2023/09/13,04:45:30,7.1980174,61.6859015,637.086,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.5256,13.03,943.6,5.26,76.2,5.38,2023/09/13,04:45:31,7.1980127,61.6858992,637.734,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.5420,13.046,943.56,5.26,76.2,5.35,2023/09/13,04:45:32,7.1980074,61.6858974,638.205,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.5734,13.078,943.53,5.28,76.1,5.35,2023/09/13,04:45:33,7.1980011,61.6858936,638.365,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6058,13.11,943.44,5.27,76.1,5.37,2023/09/13,04:45:34,7.1979981,61.6858914,638.811,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6210,13.125,943.36,5.24,76.1,5.37,2023/09/13,04:45:35,7.1979947,61.6858876,639.433,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6524,13.157,943.31,5.22,76.2,5.35,2023/09/13,04:45:36,7.1979986,61.6858892,639.579,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6836,13.188,943.26,5.22,76.2,5.35,2023/09/13,04:45:36,7.1979986,61.6858892,639.579,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6841,13.188,943.26,5.21,76.3,5.34,2023/09/13,04:45:37,7.198001,61.6858891,639.817,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.6998,13.204,943.13,5.21,76.3,5.34,2023/09/13,04:45:38,7.1980042,61.6858893,640.368,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.7317,13.236,943.11,5.21,76.3,5.33,2023/09/13,04:45:39,7.1980085,61.6858898,640.927,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.7473,13.251,943.02,5.19,76.4,5.33,2023/09/13,04:45:40,7.1980134,61.6858909,641.304,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.7786,13.283,942.94,5.19,76.4,5.31,2023/09/13,04:45:41,7.1980196,61.6858918,641.876,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.8126,13.317,942.83,5.17,76.4,5.33,2023/09/13,04:45:42,7.1980248,61.6858929,642.493,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.8262,13.33,942.74,5.18,76.4,5.31,2023/09/13,04:45:43,7.1980263,61.6858921,642.992,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.8576,13.362,942.66,5.16,76.5,5.3,2023/09/13,04:45:44,7.1980266,61.6858911,644.244,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.8888,13.393,942.54,5.16,76.5,5.29,2023/09/13,04:45:45,7.1980289,61.6858922,645.485,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.9122,13.416,942.45,5.14,76.5,5.29,2023/09/13,04:45:46,7.1980298,61.6858946,646.226,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.9365,13.441,942.34,5.15,76.4,5.27,2023/09/13,04:45:47,7.1980306,61.685895,646.832,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.9677,13.472,942.18,5.16,76.4,5.29,2023/09/13,04:45:48,7.1980284,61.6858935,647.653,10,5-LOW,,,,ASCENT
2023/09/13 20:20:55.9833,13.488,942.01,5.16,76.3,5.29,2023/09/13,04:45:49,7.1980322,61.6858924,648.843,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.0214,13.526,941.89,5.16,76.2,5.27,2023/09/13,04:45:50,7.1980358,61.6858919,650.214,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.0458,13.55,941.72,5.16,76.2,5.27,2023/09/13,04:45:51,7.1980358,61.6858906,651.832,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.0615,13.566,941.49,5.16,76.1,5.26,2023/09/13,04:45:52,7.198035,61.68589,653.443,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.0928,13.597,941.28,5.21,75.9,5.27,2023/09/13,04:45:53,7.1980309,61.6858897,655.02,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.1246,13.629,941.01,5.14,76,5.27,2023/09/13,04:45:54,7.1980275,61.6858897,657.03,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.1404,13.645,940.8,5.09,76.2,5.24,2023/09/13,04:45:55,7.1980281,61.6858897,659.029,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.1733,13.678,940.51,5.05,76.2,5.23,2023/09/13,04:45:56,7.1980342,61.6858888,660.927,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.1884,13.693,940.28,5.03,76.4,5.22,2023/09/13,04:45:57,7.1980403,61.6858871,663.157,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.2198,13.724,940.08,4.99,76.5,5.23,2023/09/13,04:45:58,7.1980456,61.6858859,665.037,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.2515,13.756,939.83,4.97,76.6,5.2,2023/09/13,04:45:59,7.1980495,61.6858836,666.705,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.2819,13.786,939.65,4.95,76.7,5.19,2023/09/13,04:46:00,7.198052,61.6858797,668.544,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.3073,13.812,939.39,4.92,76.7,5.18,2023/09/13,04:46:01,7.1980555,61.6858769,670.528,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.3339,13.838,939.13,4.92,76.7,5.18,2023/09/13,04:46:02,7.1980585,61.6858759,672.767,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.3595,13.864,938.89,4.91,76.7,5.16,2023/09/13,04:46:03,7.1980611,61.6858751,674.733,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.3853,13.89,938.63,4.98,76,5.13,2023/09/13,04:46:04,7.1980662,61.6858726,676.77,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.4115,13.916,938.37,5.07,75.3,5.16,2023/09/13,04:46:05,7.1980666,61.6858689,679.069,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.4375,13.942,938.15,5.08,75,5.15,2023/09/13,04:46:06,7.1980648,61.6858642,681.214,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.4544,13.959,937.92,5.06,75.2,5.16,2023/09/13,04:46:07,7.1980633,61.6858606,683.139,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.4852,13.989,937.65,5.01,75.1,5.13,2023/09/13,04:46:08,7.1980618,61.6858573,685.453,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.5118,14.016,937.4,5.02,74.9,5.13,2023/09/13,04:46:09,7.1980628,61.6858568,687.527,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.5306,14.035,937.13,5.01,74.9,5.13,2023/09/13,04:46:10,7.1980614,61.6858576,689.798,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.5636,14.068,936.88,4.99,74.8,5.12,2023/09/13,04:46:11,7.1980582,61.6858567,691.914,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.5895,14.094,936.63,4.99,74.6,5.12,2023/09/13,04:46:12,7.1980555,61.6858536,694.196,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.6133,14.118,936.39,5.01,74.4,5.11,2023/09/13,04:46:13,7.198054,61.6858544,696.125,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.6418,14.146,936.18,4.98,74.4,5.11,2023/09/13,04:46:14,7.1980492,61.6858556,697.925,10,5-LOW,,,,ASCENT
2023/09/13 20:20:56.6676,14.172,935.99,4.95,74.4,5.11,2023/09/13,04:46:15,7.1980414,61.6858555,699.972,10,5-LOW,,,,ASCENT
