time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,precip_u_rate,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,batt_v,fan_dc_u,t_log,t_rad,msg_lat,msg_lon
2023-09-10 00:00:00,,13.87,55.42,55.42,,4.254,59.7805,3.6759,2.1411,-0.108,0.0,-0.5536,0.0,,378.5309,334.9293,0.9287,0.0,,,2.37,1.5099,,,,,,,,,,,,,,-4.3664,-5.3703,,61.685918,7.198093,568.0,215824.0,,2.44,12.64,119.4,,12.9,61.69502,7.20002
2023-09-10 01:00:00,,12.14,66.7,66.7,,4.98,61.2899,4.3678,2.3923,-3.8469,0.0,0.3952,0.0,,374.2642,333.2635,0.985,0.0,,,,7.368,,,,,,,,,,,,,,-4.3954,-5.4488,,,,,,,,,,,11.71,,
2023-09-10 02:00:00,,11.42,89.7,89.7,,4.032,69.9502,3.7876,1.3823,-0.9346,0.0,-0.6328,0.0,,372.0855,331.1657,1.0,0.0,,,,7.349,,,,,,,,,,,,,,-4.4209,-5.5171,,,,,,,,,,,10.91,,
2023-09-10 03:00:00,,11.66,88.3,88.3,,3.518,61.5008,3.0917,1.6786,0.3953,0.0,-1.3053,0.0,,367.3295,331.0291,0.9358,0.0,,,,7.3618,,,,,,,,,,,,,,-4.4401,-5.571,,,,,,,,,,,10.87,,
2023-09-10 04:00:00,,11.92,93.6,93.6,,3.759,72.56,3.5862,1.1266,1.6178,0.0,-1.3053,0.0,,373.1112,331.5111,0.9851,0.0,,,,7.3651,,,,,,,,,,,,,,-4.4568,-5.621,,,,,,,,,,,11.17,,
2023-09-10 05:00:00,,11.27,88.0,88.0,,3.844,72.43,3.6647,1.1604,0.3593,0.0,-1.2657,0.0,,366.7673,330.5329,0.9525,0.0,,,,7.2705,,,,,,,4.213,4.062,3.128,22.61,3.59,3.128,3.798,-4.471,-5.6669,,,,,,,,,,,10.63,,
2023-09-10 06:00:00,,10.34,84.2,84.2,,3.774,75.4096,3.6523,0.9507,0.4313,0.4313,-1.2261,0.0688,,368.3497,329.7767,1.0,0.0,,,2.3564,1.52,,,,,,,,,,,,,,-4.4826,-5.7087,,61.685864,7.198143,551.4,35824.0,,1.39,12.62,122.8,,10.27,61.70286,7.04999
2023-09-10 07:00:00,,10.63,85.1,85.1,,4.238,77.1003,4.131,0.9461,2.841,2.227,0.3564,0.3564,,367.5088,331.0791,0.9977,0.0,,,,7.2623,,,,,,,,,,,,,,-4.4916,-5.7465,,,,,,,,,,,10.27,,
2023-09-10 08:00:00,,11.23,75.31,75.31,,4.354,79.9996,4.2879,0.7561,19.9542,16.5204,2.6501,2.6501,,367.9801,331.3511,0.9683,0.0,,,,7.27,,,,,,,,,,,,,,-4.4981,-5.7803,,,,,,,,,,,11.23,,
2023-09-10 09:00:00,951.0,11.98,73.19,73.19,6.7376,3.41,53.7101,2.7486,2.0183,50.5825,50.6797,8.1497,8.1497,0.1608,369.3816,332.1851,0.9398,0.0,,,,7.3562,,,,,,,,,,,,,,-4.5033,-5.8122,,,,,,,,,,,11.4,,
2023-09-10 10:00:00,951.0,11.06,69.41,69.41,6.0101,3.794,75.1103,3.6666,0.9749,75.2618,75.2559,10.9935,10.9935,0.1461,369.6928,330.919,0.9972,0.0,,,,7.3443,,,,,,,,,,,,,,-4.5098,-5.8465,,,,,,,,,,,11.54,,
2023-09-10 11:00:00,,12.23,68.91,68.91,,3.663,64.1107,3.2954,1.5994,119.3063,118.903,19.0209,19.0209,0.16,371.7391,332.3048,0.9514,0.0,,,,7.4361,,,,,,,8.1,6.41,5.278,23.99,5.896,5.146,5.953,-4.5176,-5.883,,,,,,,,,,,12.22,,
2023-09-10 12:00:00,952.0,11.88,64.9,64.9,5.9287,3.201,57.9802,2.714,1.6972,127.2251,126.6031,20.288,20.288,0.1602,370.0029,331.742,0.9527,0.0,15.9927,35.0456,2.3638,1.5333,,,,,,,,,,,,,,-4.5267,-5.9218,,61.685836,7.198126,554.3,95825.0,,1.84,12.66,123.3,,11.93,61.68193,7.12502
2023-09-10 13:00:00,952.0,11.14,60.01,60.01,5.2185,3.819,73.6497,3.6646,1.0751,127.4869,126.8956,20.4896,20.4896,0.1615,367.2526,330.7102,0.9654,0.0,,,,7.3551,,,,,,,,,,,,,,-4.5372,-5.9629,,,,,,,,,,,11.9,,
2023-09-10 14:00:00,,11.93,65.46,65.46,,4.662,65.6092,4.2459,1.9252,131.6099,130.2163,21.0799,21.0799,0.1619,368.7308,331.8859,0.9355,0.0,,,,7.3556,,,,,,,,,,,,,,-4.5489,-6.0063,,,,,,,,,,,12.11,,
2023-09-10 15:00:00,,12.48,79.31,79.31,,4.48,60.5099,3.8996,2.2054,117.8665,115.7852,19.0641,19.0641,0.1647,369.4361,332.6645,0.9106,0.0,,,,7.2956,,,,,,,,,,,,,,-4.5624,-6.0406,,,,,,,,,,,12.7,,
2023-09-10 16:00:00,,12.09,89.3,89.3,,4.781,54.5504,3.8947,2.7729,95.2225,93.9077,14.5572,14.5572,0.155,370.2693,332.0813,0.9432,0.0,,,,7.3673,,,,,,,,,,,,,,-4.5763,-6.0637,,,,,,,,,,,12.34,,
2023-09-10 17:00:00,,12.25,88.6,88.6,,4.423,51.8496,3.4782,2.7322,63.9398,61.6007,9.6904,9.6904,,370.543,332.0952,0.9368,0.0,,,,7.3694,,,,,,,6.428,6.18,5.003,23.98,4.02,4.681,5.705,-4.5907,-6.0755,,,,,,,,,,,11.79,,
2023-09-10 18:00:00,,12.25,93.9,93.9,,4.092,53.8397,3.3038,2.4145,59.2932,52.5508,8.3873,8.3873,,366.8372,332.0057,0.8953,0.0,,,2.3725,1.5486,,,,,,,,,,,,,,-4.6054,-6.076,,61.685874,7.198156,552.7,155824.0,,1.91,12.64,123.1,,11.88,61.75776,7.21902
2023-09-10 19:00:00,,11.76,96.4,96.4,,3.535,63.3697,3.16,1.5845,11.8259,2.1968,0.3557,0.3557,,368.614,331.0444,0.9443,0.0,,,,7.43,,,,,,,,,,,,,,-4.6206,-6.0652,,,,,,,,,,,11.19,,
2023-09-10 20:00:00,,11.06,87.5,87.5,,4.467,55.9798,3.7024,2.4992,1.8698,0.0,-0.8704,0.0,,368.4537,330.0281,0.9834,0.0,,,,7.3443,,,,,,,,,,,,,,-4.6362,-6.0432,,,,,,,,,,,10.77,,
2023-09-10 21:00:00,951.0,10.2,82.4,82.4,6.7353,4.098,61.9204,3.6156,1.9289,-1.0425,0.0,-1.0281,0.0,,366.9313,329.7851,1.0,0.0,,,,7.2568,,,,,,,,,,,,,,-4.6538,-6.0153,,,,,,,,,,,10.0,,
2023-09-10 22:00:00,951.0,9.29,92.3,92.3,7.0953,4.349,75.5899,4.2122,1.0823,-1.1865,0.0,-1.7012,0.0,,366.1127,328.6071,1.0,0.0,,,,5.2264,,,,,,,,,,,,,,-4.673,-5.9927,,,,,,,,,,,9.32,,
2023-09-10 23:00:00,,9.29,99.1,99.1,,2.784,67.1006,2.5646,1.0833,-1.0072,0.0,-0.3168,0.0,,361.8372,329.0946,1.0,0.0,,,,5.2264,,,,,,,4.57,4.674,3.777,22.73,2.89,3.578,4.372,-4.6938,-5.9755,,,,,,,,,,,8.84,,
2023-09-11 00:00:00,,8.96,82.2,82.2,,3.154,85.4008,3.1438,0.2529,-0.7552,0.0,-0.2376,0.0,,357.6434,328.2509,0.9837,0.0,,,2.3527,1.5569,,,,,,,,,,,,,,-4.7162,-5.9637,,61.685858,7.198194,546.7,215824.0,,2.38,12.61,124.6,,8.41,61.67548,5.14653
2023-09-11 01:00:00,950.0,9.4,81.0,81.0,6.2798,2.799,71.7599,2.6584,0.8761,0.5393,0.0,0.2376,0.0,,349.3201,327.6592,0.8678,0.0,,,,7.3229,,,,,,,,,,,,,,-4.7402,-5.9573,,,,,,,,,,,8.42,,
2023-09-11 02:00:00,949.0,9.22,82.0,82.0,6.287,3.671,92.4996,3.6675,-0.1601,-0.4313,0.0,-0.198,0.0,,350.8425,328.0296,0.8947,0.0,,,,7.3205,,,,,,,,,,,,,,-4.7658,-5.9563,,,,,,,,,,,8.56,,
2023-09-11 03:00:00,948.0,10.26,81.2,81.2,6.6853,3.104,63.4795,2.7774,1.386,-1.6545,0.0,0.396,0.0,,362.2905,329.756,0.9613,0.0,,,,7.2576,,,,,,,,,,,,,,-4.7957,-5.9639,,,,,,,,,,,9.04,,
2023-09-11 04:00:00,947.0,10.14,83.5,83.5,6.8266,2.676,65.9895,2.4445,1.0889,0.8272,0.0,0.8308,0.0,,361.274,329.2272,0.9569,0.0,,,,7.3324,,,,,,,,,,,,,,-4.8284,-5.9749,,,,,,,,,,,8.68,,
2023-09-11 05:00:00,947.0,9.68,81.6,81.6,6.4677,2.706,55.4196,2.2279,1.5358,-0.3953,0.0,-0.7912,0.0,,363.8338,328.8984,1.0,0.0,,,,7.3265,,,,,,,3.965,3.89,3.55,22.4,1.816,3.145,4.088,-4.8639,-5.9891,,,,,,,,,,,9.01,,
2023-09-11 06:00:00,946.0,9.53,85.0,85.0,6.6763,2.574,67.0808,2.3708,1.0024,0.7552,0.7552,0.396,0.1413,,362.7701,329.0778,1.0,0.0,13.9731,17.8793,2.3662,1.5758,,,,,,,,,,,,,,-4.9022,-6.0067,,61.685854,7.198179,551.7,35824.0,,1.11,12.59,124.0,,8.77,61.73033,7.13441
2023-09-11 07:00:00,944.0,9.53,71.35,71.35,5.6161,2.945,65.4305,2.6783,1.2245,8.9921,9.6081,1.82,1.82,,362.8292,329.3236,1.0,0.0,,,,7.3342,,,,,,,,,,,,,,-4.9432,-6.0275,,,,,,,,,,,8.59,,
2023-09-11 08:00:00,943.0,8.92,88.0,88.0,6.6534,3.092,62.5797,2.7446,1.4239,21.6492,14.8555,2.8481,2.8481,,362.4835,330.2368,1.0,0.0,,,,7.3263,,,,,,,,,,,,,,-4.987,-6.0517,,,,,,,,,,,8.61,,
2023-09-11 09:00:00,942.0,10.04,87.1,87.1,7.1109,3.804,70.0298,3.5753,1.2992,27.7291,27.7307,5.3801,5.3801,0.194,364.5382,330.191,0.9986,0.0,,,,7.3311,,,,,,,,,,,,,,-5.0229,-6.0677,,,,,,,,,,,8.81,,
2023-09-11 10:00:00,941.0,9.38,88.1,88.1,6.8866,2.797,76.4611,2.7193,0.6548,28.4817,28.4817,4.8265,4.8265,0.1695,364.1224,329.5835,1.0,0.0,,,,7.2463,,,,,,,,,,,,,,-5.0481,-6.0722,,,,,,,,,,,8.78,,
2023-09-11 11:00:00,941.0,9.8,87.3,87.3,7.0204,3.274,73.1192,3.1329,0.9507,44.699,44.699,8.3441,8.3441,0.1867,365.7225,330.88,1.0,0.0,,,,7.2613,,,,,,,4.703,4.693,4.23,22.94,3.041,3.701,4.703,-5.0626,-6.0652,,,,,,,,,,,9.04,,
2023-09-11 12:00:00,940.0,10.24,84.9,84.9,7.0402,4.211,87.6005,4.2073,0.1763,43.0105,43.0105,8.7833,8.7833,0.2042,368.456,331.1013,1.0,0.0,59.685,72.7671,2.3763,1.59,,,,,,,,,,,,,,-5.0663,-6.0468,,61.685815,7.198111,552.5,95824.0,,1.82,12.6,117.6,,9.41,61.73033,7.13441
2023-09-11 13:00:00,940.0,10.35,85.1,85.1,7.1091,3.832,57.6001,3.2355,2.0533,38.1217,38.1217,7.1994,7.1994,0.1889,371.0547,332.1568,1.0,0.0,,,,7.3255,,,,,,,,,,,,,,-5.0594,-6.0169,,,,,,,,,,,9.63,,
2023-09-11 14:00:00,,11.09,87.6,87.6,,3.672,60.5497,3.1975,1.8054,25.6741,25.6741,5.1829,5.1829,0.2019,372.1187,332.6107,1.0,0.0,,,,7.3447,,,,,,,,,,,,,,-5.0417,-5.9755,,,,,,,,,,,10.1,,
2023-09-11 15:00:00,939.0,11.15,88.2,88.2,7.7818,3.983,66.8201,3.6615,1.5678,36.6099,36.6099,6.6451,6.6451,0.1815,374.193,335.1212,1.0,0.0,,,,7.3455,,,,,,,,,,,,,,-5.016,-5.942,,,,,,,,,,,10.56,,
2023-09-11 16:00:00,939.0,11.03,65.67,65.67,5.7478,4.139,72.7006,3.9518,1.2308,47.1073,47.1073,10.6839,10.6839,0.2268,371.9354,331.5391,1.0,0.0,,,,7.344,,,,,,,,,,,,,,-4.9929,-5.9278,,,,,,,,,,,9.93,,
2023-09-11 17:00:00,940.0,9.82,83.4,83.4,6.723,3.96,95.9006,3.939,-0.4071,31.0013,25.0865,5.6177,5.6177,,371.4927,330.56,1.0,0.0,,,,7.3283,,,,,,,4.968,4.674,4.154,22.8,3.937,3.39,5.005,-4.9724,-5.9329,,,,,,,,,,,10.14,,
2023-09-11 18:00:00,940.0,11.19,99.6,99.6,8.8017,4.089,85.1995,4.0747,0.3422,29.6335,32.762,7.2426,7.2426,,369.4361,332.1326,0.9868,0.0,83.1212,69.6666,2.3691,1.6131,,,,,,,,,,,,,,-4.9545,-5.9575,,61.68586,7.19817,548.4,155825.0,,1.27,12.59,118.6,,9.95,61.68193,7.12502
2023-09-11 19:00:00,,11.9,92.9,92.9,,4.546,45.8895,3.264,3.1642,8.161,16.381,4.1937,3.6213,,368.5604,332.2995,0.9354,0.0,,,,7.2786,,,,,,,,,,,,,,-4.9392,-6.0013,,,,,,,,,,,10.14,,
2023-09-11 20:00:00,941.0,11.93,94.5,94.5,8.7632,6.521,57.5399,5.5022,3.4999,-1.0785,0.0,0.9496,0.0,,363.3202,332.3525,0.8751,0.0,,,,7.2885,,,,,,,,,,,,,,-4.9265,-6.0645,,,,,,,,,,,10.85,,
2023-09-11 21:00:00,941.0,11.64,95.1,95.1,8.6505,4.579,57.07,3.8433,2.4892,-1.7978,0.0,-1.3844,0.0,,361.7619,331.6504,0.8749,0.0,,,,7.2848,,,,,,,,,,,,,,-4.9157,-6.135,,,,,,,,,,,11.26,,
2023-09-11 22:00:00,942.0,10.86,73.61,73.61,6.3495,5.397,66.2306,4.9392,2.1753,-0.8986,0.0,0.4348,0.0,,359.477,330.2157,0.8955,0.0,,,,7.2749,,,,,,,,,,,,,,-4.9041,-6.1936,,,,,,,,,,,10.26,,
2023-09-11 23:00:00,943.0,9.83,75.91,75.91,6.1038,3.194,44.5598,2.2411,2.2758,-3.0923,0.0,0.198,0.0,,353.9142,328.8015,0.8936,0.0,,,,7.2617,,,,,,,3.484,3.729,2.965,21.99,2.061,3.022,3.88,-4.8916,-6.2401,,,,,,,,,,,9.04,,
2023-09-12 00:00:00,943.0,9.67,82.1,82.1,6.5306,4.705,67.2696,4.3396,1.818,-0.5753,0.0,-0.7912,0.0,,327.1696,327.5527,0.609,0.0,65.5372,90.4994,2.3638,1.6189,,,,,,,,,,,,,,-4.8784,-6.2746,,61.685846,7.198173,551.0,215824.0,,2.32,12.59,122.2,,9.44,61.54498,3.08796
2023-09-12 01:00:00,,10.81,92.6,92.6,,5.061,71.4498,4.7981,1.6101,-1.6185,0.0,0.1584,0.0,,290.5922,327.0256,0.1353,0.0,,,,7.2646,,,,,,,,,,,,,,-4.8644,-6.2971,,,,,,,,,,,9.76,,
2023-09-12 02:00:00,,10.23,90.5,90.5,,4.516,67.9606,4.186,1.6946,-2.2657,0.0,0.2772,0.0,,283.7591,326.3319,0.0968,0.0,,,,7.3336,,,,,,,,,,,,,,-4.8497,-6.3076,,,,,,,,,,,9.14,,
2023-09-12 03:00:00,944.0,10.07,82.6,82.6,6.7428,4.866,82.6003,4.8255,0.6267,-1.8338,0.0,0.5536,0.0,,288.6903,326.4847,0.1612,0.0,,,,7.2552,,,,,,,,,,,,,,-4.8303,-6.3031,,,,,,,,,,,9.28,,
2023-09-12 04:00:00,944.0,8.92,67.92,67.92,5.1298,3.196,61.7896,2.8164,1.5108,-1.7984,0.0,-0.2772,0.0,,297.4955,325.1434,0.3285,0.0,,,,7.0879,,,,,,,,,,,,,,-4.8071,-6.2957,,,,,,,,,,,7.92,,
2023-09-12 05:00:00,,7.145,66.97,66.97,,2.679,57.2691,2.2536,1.4485,-1.2225,0.0,0.2772,0.0,,296.635,322.9816,0.4231,0.0,,,,7.2936,,,,,,,2.534,3.015,2.044,21.53,1.234,2.251,2.807,-4.7801,-6.2852,,,,,,,,,,,6.54,,
2023-09-12 06:00:00,,6.618,67.4,67.4,,2.567,65.8503,2.3423,1.0502,0.3599,0.4882,-0.3564,0.0911,,316.9068,322.9669,0.6717,0.0,,,2.3631,1.6253,,,,,,,,,,,,,,-4.7494,-6.2718,,61.685864,7.198142,551.7,35824.0,,1.1,12.58,120.6,,6.285,61.67799,7.20002
2023-09-12 07:00:00,945.0,6.851,67.54,67.54,4.4228,2.87,61.2006,2.515,1.3826,10.0327,12.0561,2.216,2.216,,331.5208,323.5859,0.8165,0.0,,,,7.2898,,,,,,,,,,,,,,-4.7148,-6.2554,,,,,,,,,,,6.145,,
2023-09-12 08:00:00,945.0,6.006,66.05,66.05,4.0795,2.686,65.8597,2.4511,1.0985,55.9555,59.0472,10.6839,10.6839,,336.6513,322.8925,0.9175,0.0,,,,7.2029,,,,,,,,,,,,,,-4.6764,-6.236,,,,,,,,,,,5.526,,
2023-09-12 09:00:00,,6.337,81.4,81.4,,2.894,57.5197,2.4413,1.5541,105.4319,105.5619,18.7977,18.7977,0.1781,339.0446,323.5903,0.9255,0.0,,,,7.2927,,,,,,,,,,,,,,-4.3203,-6.3072,,,,,,,,,,,5.967,,
2023-09-12 10:00:00,946.0,6.409,81.8,81.8,5.19,2.887,69.751,2.7086,0.9992,286.3874,283.3359,48.4305,48.4305,0.1709,329.357,323.3234,0.8173,0.0,,,,7.3599,,,,,,,,,,,,,,-3.6503,-6.4719,,,,,,,,,,,6.33,,
2023-09-12 11:00:00,946.0,6.787,81.2,81.2,5.2883,2.055,68.2887,1.9092,0.7602,714.6597,465.5285,116.7027,84.8344,0.1698,314.9627,325.2412,0.6413,0.0,,,,7.2889,,0.0042,,,,,15.2,6.46,10.11,27.74,2.325,5.688,11.23,-2.6665,-6.7302,,,,,,,,,,,9.68,,
2023-09-12 12:00:00,947.0,8.64,81.8,81.8,6.0423,3.348,105.2994,3.2293,-0.8834,710.733,647.721,121.2383,121.2383,0.1872,295.2158,327.4532,0.3203,0.0,27.9765,42.568,2.1929,1.6403,,,,,,,,,,,,,,-1.3688,-7.082,,61.685835,7.198112,561.6,95824.0,,1.8,12.67,119.8,,11.1,61.67799,7.20002
2023-09-12 13:00:00,947.0,9.93,88.1,88.1,7.1016,3.045,191.0996,-0.5862,-2.988,453.8613,407.7175,80.0576,80.0576,0.1964,298.1244,328.1293,0.2739,0.0,,,,7.3297,,,,,,,,,,,,,,0.2429,-7.5273,,,,,,,,,,,11.52,,
2023-09-12 14:00:00,,8.48,112.4,112.4,,2.039,122.4009,1.7216,-1.0926,193.9791,182.152,34.4852,34.4852,0.1893,314.5678,328.6065,0.5408,0.0,,,,7.3109,,,,,,,,,,,,,,2.1684,-8.0662,,,,,,,,,,,9.71,,
2023-09-12 15:00:00,,8.66,115.0,115.0,,3.041,64.3703,2.7418,1.3154,160.3403,153.2046,31.0151,31.0151,0.2024,309.6848,326.2217,0.477,0.0,,,,7.3133,,,,,,,,,,,,,,4.0902,-8.6082,,,,,,,,,,,8.71,,
2023-09-12 16:00:00,,,,,,,,,,,99.5551,,20.4752,,,,,0.0,,,,,,,,,,,,,,,,,,5.6944,-9.0597,,,,,,,,,,,,,
2023-09-12 17:00:00,949.0,8.32,58.49,58.49,4.2184,3.841,337.2008,-1.4884,3.5409,40.1243,45.9056,9.9352,9.9352,,324.1481,323.5854,0.6544,0.0,,,,,,,,,,,2.552,1.565,2.049,21.23,0.499,1.642,2.939,6.981,-9.4209,,,,,,,,,,,7.933,,
2023-09-12 18:00:00,949.0,8.5,70.66,70.66,5.159,3.738,359.9004,-0.0065,3.738,5.9031,19.0797,4.2628,4.2628,,293.1439,323.4191,0.3061,0.0,20.4381,53.9477,2.2939,1.6602,,,,,,,,,,,,,,7.95,-9.6916,,61.68585,7.198117,554.8,170002.0,,1.32,12.58,122.9,,7.456,61.68193,7.12502
2023-09-12 19:00:00,950.0,8.54,82.8,82.8,6.0554,4.577,358.8996,-0.0879,4.5762,-4.8717,0.0,2.558,0.0,,291.165,323.8263,0.2821,0.0,,,,7.3117,,,,,,,,,,,,,,8.6015,-9.8718,,,,,,,,,,,7.377,,
2023-09-12 20:00:00,950.0,7.92,89.5,89.5,6.2742,3.825,7.4719,0.4974,3.7925,-4.4287,0.0,0.6494,0.0,,285.4804,322.7788,0.2571,0.0,,,,7.3133,,,,,,,,,,,,,,8.9353,-9.9617,,,,,,,,,,,7.419,,
2023-09-12 21:00:00,951.0,7.587,93.2,93.2,6.3795,3.918,346.3997,-0.9213,3.8081,-3.5798,0.0,3.8164,0.0,,301.3591,322.6281,0.4489,0.0,,,,7.2233,,,,,,,,,,,,,,8.9501,-9.9648,,,,,,,,,,,6.101,,
2023-09-12 22:00:00,951.0,7.538,97.8,97.8,6.6719,3.486,358.8001,-0.073,3.4852,-2.5831,0.0,1.8675,0.0,,280.9255,322.0634,0.2303,0.0,,,,7.2227,,,,,,,,,,,,,,8.9635,-9.9716,,,,,,,,,,,6.425,,
2023-09-12 23:00:00,952.0,7.159,100.6,100.6,6.6794,2.988,329.2997,-1.5255,2.5692,-1.4764,0.0,0.4464,0.0,,287.7336,321.5371,0.3261,0.0,,,,7.2938,,,,,,,2.272,1.865,2.717,21.78,0.684,1.972,2.785,8.9754,-9.9822,,,,,,,,,,,6.407,,
2023-09-13 00:00:00,952.0,5.972,100.5,100.5,6.147,2.046,340.9,-0.6695,1.9334,-0.9594,0.0,0.203,0.0,,296.3618,320.344,0.4863,0.0,9.4495,9.367,2.2836,1.6497,,,,,,,,,,,,,,8.9858,-9.9965,,61.685848,7.198104,551.3,230002.0,,1.39,12.56,123.7,,5.412,61.65446,7.04072
2023-09-13 01:00:00,953.0,6.044,100.2,100.2,6.1529,2.203,332.2008,-1.0274,1.9487,-0.7382,0.0,0.6494,0.0,,294.0041,320.1017,0.457,0.0,,,,7.7439,,,,,,,,,,,,,,8.9948,-10.0145,,,,,,,,,,,5.439,,
2023-09-13 02:00:00,953.0,5.395,100.8,100.8,5.9163,1.813,325.0994,-1.0373,1.4869,-0.7749,0.0,-0.2433,0.0,,302.3467,320.0903,0.5823,0.0,,,,7.7349,,,,,,,,,,,,,,9.0024,-10.0363,,,,,,,,,,,4.957,,
2023-09-13 03:00:00,,5.274,101.0,101.0,,1.681,28.21,0.7946,1.4813,-1.3652,0.0,0.406,0.0,,280.093,319.5091,0.3506,0.0,,,,7.7332,,,,,,,,,,,,,,9.0065,-10.0568,,,,,,,,,,,4.638,,
2023-09-13 04:00:00,,4.55,101.3,101.3,,1.768,332.8016,-0.8081,1.5725,-1.0334,0.0,0.3247,0.0,,292.1747,318.9701,0.5193,0.0,,,,7.2597,,,,,,,,,,,,,,9.0087,-10.0724,,,,,,,,,,,4.002,,
2023-09-13 05:00:00,954.0,4.893,101.8,101.8,5.7629,1.488,323.298,-0.8893,1.193,1.0334,0.0,0.406,0.0,,302.3956,319.7965,0.61,0.0,,,,7.2642,,,,,,,1.333,0.79,1.604,19.92,0.306,1.265,1.904,9.009,-10.083,,,,,,,,,,,4.232,,
2023-09-13 06:00:00,954.0,4.515,102.8,102.8,5.6672,1.536,333.5984,-0.683,1.3758,15.7984,18.2781,4.4658,5.7451,,265.5737,319.0931,0.2373,0.0,4.1319,3.9723,2.2937,1.6565,,,,,,,,,,,,,,9.0072,-10.0887,,61.685878,7.198108,554.6,50001.0,,1.35,12.54,125.7,,3.887,61.67799,7.20002
2023-09-13 07:00:00,955.0,4.237,103.9,103.9,5.611,1.307,353.4008,-0.1502,1.2983,42.4411,36.5561,11.4903,11.4903,,255.8198,318.2257,0.1486,0.0,,,,7.1045,,,,,,,,,,,,,,9.0036,-10.0894,,,,,,,,,,,3.844,,
2023-09-13 08:00:00,955.0,4.633,104.0,104.0,5.775,2.242,337.8004,-0.8471,2.0758,71.8586,58.884,18.9201,18.9201,,258.6349,318.7468,0.1567,0.0,,,,7.2608,,,,,,,,,,,,,,8.998,-10.0852,,,,,,,,,,,4.459,,
2023-09-13 09:00:00,956.0,5.637,105.8,105.8,6.2955,2.449,337.4005,-0.9411,2.2609,402.7487,281.7901,92.5126,92.5126,0.3283,255.4371,320.0082,0.0658,0.0,,,,7.2739,,,,,,,,,,,,,,8.9932,-10.0738,,,,,,,,,,,7.377,,
2023-09-13 10:00:00,956.0,6.514,59.93,59.93,3.7899,2.872,344.8992,-0.7482,2.7728,556.2827,409.7917,128.8697,128.8697,0.3145,255.3415,322.4488,0.014,0.0,,,,7.2854,,,,,,,,,,,,,,8.9914,-10.0602,,,,,,,,,,,8.84,,
2023-09-13 11:00:00,,6.921,38.76,38.76,,3.25,320.2994,-2.076,2.5005,609.2932,476.2368,140.7487,140.7487,0.2955,259.7777,327.4207,0.0378,0.0,,,,7.2907,,,,,,13.75,15.04,7.725,12.93,27.82,4.495,8.52,9.54,8.9924,-10.0444,,,,,,,,,,,9.32,,
2023-09-13 12:00:00,,6.962,34.97,34.97,,3.813,312.3002,-2.8202,2.5662,614.5288,507.0904,145.2844,145.2844,0.2865,262.9098,324.2192,0.0693,0.0,,,2.3787,1.6598,,,,,,,,,,,,,,8.9962,-10.0265,,61.685876,7.198114,559.2,110001.0,,2.24,12.67,122.9,,9.17,61.72638,7.20951
2023-09-13 13:00:00,,7.464,34.17,34.17,,3.72,320.9998,-2.3411,2.891,491.1649,422.5231,119.3665,119.3665,0.2825,261.1431,324.6777,0.0203,0.0,,,,7.3073,,,,,,,,,,,,,,9.0029,-10.0063,,,,,,,,,,,9.12,,
2023-09-13 14:00:00,,7.619,32.83,32.83,,3.236,314.0998,-2.3239,2.252,494.2408,452.3531,125.7739,125.7739,0.278,264.7615,324.7357,0.0502,0.0,,,,7.3855,,,,,,,,,,,,,,9.0124,-9.9839,,,,,,,,,,,9.47,,
2023-09-13 15:00:00,,7.893,31.85,31.85,,2.241,299.3995,-1.9524,1.1001,197.8403,195.43,49.9568,49.9568,0.2556,262.075,323.8913,0.0045,0.0,,,,7.3033,,,,,,,,,,,,,,9.0228,-9.9688,,,,,,,,,,,8.85,,
2023-09-13 16:00:00,,7.629,30.04,30.04,,4.292,286.1995,-4.1216,1.1974,43.0955,49.1543,12.6638,12.6638,,258.0563,322.8136,0.0,0.0,,,,7.1478,,,,,,,,,,,,,,9.0311,-9.9632,,,,,,,,,,,7.344,,
2023-09-13 17:00:00,,7.552,28.96,28.96,,4.233,278.4004,-4.1876,0.6184,24.7251,31.2775,8.121,8.121,,254.7639,321.7933,0.0,0.0,,,,7.3085,3.7224,4.1331,,,,5.201,0.053,11.97,4.831,,5.825,3.579,0.441,9.0374,-9.967,,,,,,,,,,,7.131,,
2023-09-13 18:00:00,,7.039,28.82,28.82,,4.521,297.4005,-4.0138,2.0806,7.0092,35.0458,2.8013,9.1697,,252.7558,321.1047,0.0,0.0,,,2.372,1.6813,,,,,,,,,,,,,,9.0416,-9.9803,,61.685869,7.19811,553.5,170001.0,,1.32,12.76,126.6,,6.744,61.72638,7.20951
2023-09-13 19:00:00,,6.795,27.87,27.87,,3.602,325.6005,-2.035,2.9721,-2.1407,0.0,0.3247,0.0,,251.5034,320.3443,0.0,0.0,,,,7.2986,,,,,,,,,,,,,,9.0438,-10.0031,,,,,,,,,,,6.267,,
