Meﬂstellenbeschreibung:
Logger Seriennummer   :080022022176
Logging Methode: Augenblickswerte
Messintervall: 05 min Speicherintervall: 00:05:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	
14.09.23	06:05:00	    4,0293	   77,4588	
14.09.23	06:10:00	   4,15873	   74,7497	
14.09.23	06:15:00	   4,60806	   71,5598	
14.09.23	06:20:00	   4,64957	   70,7692	
14.09.23	06:25:00	   4,74969	    71,279	
14.09.23	06:30:00	   4,60806	   72,2589	
14.09.23	06:35:00	   4,78877	   71,6392	
14.09.23	06:40:00	   4,71795	   71,5095	
14.09.23	06:45:00	   4,84982	   71,5293	
14.09.23	06:50:00	   4,33944	   73,7393	
14.09.23	06:55:00	   4,40781	   73,2799	
14.09.23	07:00:00	     4,779	    71,569	
14.09.23	07:05:00	   4,74969	   71,5186	
14.09.23	07:10:00	    4,6398	   71,7292	
14.09.23	07:15:00	   4,82784	     71,25	
14.09.23	07:20:00	   4,79853	   71,1187	
14.09.23	07:25:00	   4,73993	   71,3797	
14.09.23	07:30:00	   5,05983	   69,6093	
14.09.23	07:35:00	   5,39927	    68,869	
14.09.23	07:40:00	   5,47985	   68,5699	
14.09.23	07:45:00	   5,49939	   68,4997	
14.09.23	07:50:00	   5,39927	   68,3089	
14.09.23	07:55:00	    6,0293	   65,8196	
14.09.23	08:00:00	   5,91941	   65,1587	
14.09.23	08:05:00	   4,99878	   69,4795	
14.09.23	08:10:00	   4,91819	   71,5186	
14.09.23	08:15:00	   4,99878	   70,4686	
14.09.23	08:20:00	   5,39927	   68,0296	
14.09.23	08:25:00	   5,83883	   67,1688	
14.09.23	08:30:00	   5,54823	   67,4496	
14.09.23	08:35:00	   5,53846	      67,5	
14.09.23	08:40:00	   5,65812	   68,4096	
14.09.23	08:45:00	   5,25763	   68,7393	
14.09.23	08:50:00	   5,71917	   67,5794	
14.09.23	08:55:00	   5,61905	   67,3397	
14.09.23	09:00:00	   5,39927	   68,2891	
14.09.23	09:05:00	   5,63858	   67,4496	
14.09.23	09:10:00	   5,75824	    67,239	
14.09.23	09:15:00	   5,67766	   67,8297	
14.09.23	09:20:00	   5,57998	   68,2891	
14.09.23	09:25:00	   5,33822	   70,7494	
14.09.23	09:30:00	   5,01831	   70,9493	
14.09.23	09:35:00	   4,95971	   70,7189	
14.09.23	09:40:00	   5,18926	     69,91	
14.09.23	09:45:00	   6,11966	   66,7292	
14.09.23	09:50:00	    6,0293	   65,6395	
14.09.23	09:55:00	   6,33944	   64,5986	
14.09.23	10:00:00	   6,58852	   63,8996	
14.09.23	10:05:00	   6,39805	   65,2991	
14.09.23	10:10:00	   6,89866	   62,2695	
14.09.23	10:15:00	   7,49939	   60,4197	
14.09.23	10:20:00	   6,94994	   63,3593	
14.09.23	10:25:00	   6,39805	    64,739	
14.09.23	10:30:00	   7,02808	   62,6893	
14.09.23	10:35:00	   6,41758	   65,0397	
14.09.23	10:40:00	   6,26862	   65,5388	
14.09.23	10:45:00	   6,55922	   64,5085	
14.09.23	10:50:00	   6,60806	   64,5299	
14.09.23	10:55:00	   6,67888	   64,7589	
14.09.23	11:00:00	   6,99878	   62,9289	
14.09.23	11:05:00	   6,95971	   63,0495	
14.09.23	11:10:00	   6,91819	   63,4386	
14.09.23	11:15:00	   6,55922	   63,9591	
14.09.23	11:20:00	   6,61783	    64,359	
14.09.23	11:25:00	   6,88889	   62,6786	
14.09.23	11:30:00	   7,08913	   65,2198	
14.09.23	11:35:00	   6,98901	   63,5897	
14.09.23	11:40:00	   7,49939	   60,7891	
14.09.23	11:45:00	   7,58974	   61,5293	
14.09.23	11:50:00	   7,64835	   62,6297	
14.09.23	11:55:00	   8,10989	   60,3999	
14.09.23	12:00:00	   7,58974	   61,2988	
14.09.23	12:05:00	   7,27961	   63,5394	
14.09.23	12:10:00	   7,51893	   61,8193	
14.09.23	12:15:00	         8	    60,899	
14.09.23	12:20:00	    8,5177	   58,0098	
14.09.23	12:25:00	   7,74847	   60,2595	
14.09.23	12:30:00	   8,43956	   58,2295	
14.09.23	12:35:00	   8,29792	   58,3196	
14.09.23	12:40:00	    8,1978	     58,37	
14.09.23	12:45:00	   7,96825	   59,3391	
14.09.23	12:50:00	   7,72894	   60,7799	
14.09.23	12:55:00	   7,69963	   60,6685	
14.09.23	13:00:00	   7,79976	   60,3999	
14.09.23	13:05:00	     6,779	   64,1789	
14.09.23	13:10:00	   7,63858	   61,2195	
14.09.23	13:15:00	   7,65812	   62,5397	
14.09.23	13:20:00	   7,53846	   62,2985	
14.09.23	13:25:00	   8,57875	     58,66	
14.09.23	13:30:00	   8,26862	   59,1392	
14.09.23	13:35:00	   8,71795	   58,3486	
14.09.23	13:40:00	   8,68864	   58,0495	
14.09.23	13:45:00	   8,55922	   59,4185	
14.09.23	13:50:00	   8,39805	   59,6291	
14.09.23	13:55:00	   7,88767	   60,7189	
14.09.23	14:00:00	   8,13919	   60,6487	
14.09.23	14:05:00	   8,74969	   58,9393	
14.09.23	14:10:00	   8,74969	   58,7088	
14.09.23	14:15:00	   8,58852	   58,2891	
14.09.23	14:20:00	   8,57875	   58,7698	
14.09.23	14:25:00	   8,93773	   57,6496	
14.09.23	14:30:00	   8,93773	     57,79	
14.09.23	14:35:00	   8,44933	   58,2799	
14.09.23	14:40:00	   8,32967	   59,1392	
14.09.23	14:45:00	   8,83761	   57,6297	
14.09.23	14:50:00	   8,67888	   58,2387	
14.09.23	14:55:00	   9,65812	   56,0089	
14.09.23	15:00:00	   9,27961	    56,569	
14.09.23	15:05:00	   9,85836	   54,3391	
14.09.23	15:10:00	   9,88767	   55,0397	
14.09.23	15:15:00	   10,2784	   53,2998	
14.09.23	15:20:00	   10,1978	   52,7198	
14.09.23	15:25:00	   10,0586	   53,4493	
14.09.23	15:30:00	   10,5495	   53,0098	
14.09.23	15:35:00	   11,2381	   50,7387	
14.09.23	15:40:00	   11,4896	   50,4289	
14.09.23	15:45:00	   11,6581	   49,9588	
14.09.23	15:50:00	   11,3382	   53,7195	
14.09.23	15:55:00	   11,3187	   53,4188	
14.09.23	16:00:00	   10,1392	   62,5397	
14.09.23	16:05:00	   10,0293	   65,6792	
14.09.23	16:10:00	   9,77778	    68,199	
14.09.23	16:15:00	   9,52869	   70,9188	
14.09.23	16:20:00	   9,71917	   70,9188	
14.09.23	16:25:00	   10,1783	     62,12	
14.09.23	16:30:00	   10,3394	   61,2698	
14.09.23	16:35:00	   9,75824	   67,3291	
14.09.23	16:40:00	   10,0098	   64,6093	
14.09.23	16:45:00	   9,58974	   70,6685	
14.09.23	16:50:00	   8,92796	   71,0699	
14.09.23	16:55:00	   8,88889	   70,7097	
14.09.23	17:00:00	   9,03785	   70,8394	
14.09.23	17:05:00	   8,34921	   70,0397	
14.09.23	17:10:00	    8,1685	   72,8587	
14.09.23	17:15:00	   8,55922	   72,3993	
14.09.23	17:20:00	   8,62759	   73,7988	
14.09.23	17:25:00	     8,779	   72,7686	
14.09.23	17:30:00	   8,23932	   72,7793	
14.09.23	17:35:00	   8,29792	   72,6999	
14.09.23	17:40:00	   8,22955	   75,1893	
14.09.23	17:45:00	   8,44933	   74,9893	
14.09.23	17:50:00	   8,53968	    74,449	
14.09.23	17:55:00	   8,53968	   75,2991	
14.09.23	18:00:00	   8,67888	    76,369	
14.09.23	18:05:00	   8,24908	   77,2299	
14.09.23	18:10:00	   8,12943	   77,8999	
14.09.23	18:15:00	   8,13919	   80,4792	
14.09.23	18:20:00	   7,77778	   83,1288	
14.09.23	18:25:00	   7,47985	    84,359	
14.09.23	18:30:00	   7,40904	   85,4197	
14.09.23	18:35:00	   7,24786	   86,2988	
14.09.23	18:40:00	   7,32845	   87,0391	
14.09.23	18:45:00	   7,39927	   87,9686	
14.09.23	18:50:00	   7,37973	   88,6493	
14.09.23	18:55:00	   7,22833	   88,6691	
14.09.23	19:00:00	    7,0696	   87,4191	
14.09.23	19:05:00	   6,91819	    86,569	
14.09.23	19:10:00	   6,94994	   86,8193	
14.09.23	19:15:00	    6,6398	   86,7292	
14.09.23	19:20:00	   6,58852	   86,4896	
14.09.23	19:25:00	   6,91819	   85,6395	
14.09.23	19:30:00	    7,0696	   85,4289	
14.09.23	19:35:00	   6,04884	   85,4594	
14.09.23	19:40:00	   5,46764	   84,1896	
14.09.23	19:45:00	   5,32845	   84,7985	
14.09.23	19:50:00	   5,43834	   83,1792	
14.09.23	19:55:00	   6,53968	   80,9493	
14.09.23	20:00:00	    6,5177	   79,3498	
14.09.23	20:05:00	   6,04884	   79,9893	
14.09.23	20:10:00	   6,22955	    79,159	
14.09.23	20:15:00	   6,27839	   77,6496	
14.09.23	20:20:00	   6,34921	    77,149	
14.09.23	20:25:00	   6,54945	   76,5598	
14.09.23	20:30:00	   6,41758	    81,659	
14.09.23	20:35:00	   6,27839	    83,779	
14.09.23	20:40:00	   6,29792	   84,9893	
14.09.23	20:45:00	   6,12943	   82,8892	
14.09.23	20:50:00	    6,1685	   77,4786	
14.09.23	20:55:00	   5,85836	   77,7595	
14.09.23	21:00:00	   6,11966	   79,8199	
14.09.23	21:05:00	   6,04884	   81,0394	
14.09.23	21:10:00	   5,92918	    82,529	
14.09.23	21:15:00	   5,85836	   84,5299	
14.09.23	21:20:00	   6,11966	   85,8898	
14.09.23	21:25:00	   6,47863	   83,5699	
14.09.23	21:30:00	    6,0293	   78,1487	
14.09.23	21:35:00	   6,11966	   83,0296	
14.09.23	21:40:00	   5,94872	   86,0089	
14.09.23	21:45:00	   5,89988	   86,9399	
14.09.23	21:50:00	   6,12943	    86,859	
14.09.23	21:55:00	   5,81929	   85,5586	
14.09.23	22:00:00	   6,18803	   86,4591	
14.09.23	22:05:00	   5,79976	    88,779	
14.09.23	22:10:00	   5,96825	   87,6587	
14.09.23	22:15:00	   5,85836	   86,8788	
14.09.23	22:20:00	   5,96825	   85,5189	
14.09.23	22:25:00	   6,04884	   83,5089	
14.09.23	22:30:00	   6,99878	   85,8486	
14.09.23	22:35:00	   6,29792	   84,7985	
14.09.23	22:40:00	    6,0293	   89,8886	
14.09.23	22:45:00	   6,05861	   90,0992	
14.09.23	22:50:00	   5,85836	   90,0595	
14.09.23	22:55:00	   5,94872	   89,9496	
14.09.23	23:00:00	   5,94872	   90,9692	
14.09.23	23:05:00	   5,95849	   90,8791	
14.09.23	23:10:00	   5,72894	   91,3996	
14.09.23	23:15:00	   5,56777	   86,5186	
14.09.23	23:20:00	   5,94872	   83,5394	
14.09.23	23:25:00	   5,91941	   87,8694	
14.09.23	23:30:00	   5,89988	   89,4292	
14.09.23	23:35:00	   5,79976	   89,1499	
14.09.23	23:40:00	    5,7094	   91,0485	
14.09.23	23:45:00	    5,7094	   91,9597	
14.09.23	23:50:00	   5,81929	   91,6285	
14.09.23	23:55:00	    6,0293	     91,54	
15.09.23	00:00:00	   5,63858	    88,869	
15.09.23	00:05:00	   5,61905	   90,6197	
15.09.23	00:10:00	   5,50916	   87,1398	
15.09.23	00:15:00	   5,78999	   85,2289	
15.09.23	00:20:00	   5,81929	   84,4185	
15.09.23	00:25:00	   6,27839	   81,1294	
15.09.23	00:30:00	   5,92918	   81,1798	
15.09.23	00:35:00	   6,20757	   79,8596	
15.09.23	00:40:00	   6,68864	     81,16	
15.09.23	00:45:00	   6,32967	   80,2686	
15.09.23	00:50:00	   6,29792	   82,7686	
15.09.23	00:55:00	   5,96825	   84,0095	
15.09.23	01:00:00	   6,20757	   83,3791	
15.09.23	01:05:00	   6,46886	   80,5693	
15.09.23	01:10:00	   6,15873	     83,66	
15.09.23	01:15:00	   5,98779	   88,9087	
15.09.23	01:20:00	   5,50916	   87,4695	
15.09.23	01:25:00	    5,7094	   87,0696	
15.09.23	01:30:00	   5,91941	   90,1786	
15.09.23	01:35:00	   5,88767	   92,3291	
15.09.23	01:40:00	   5,43834	   92,2787	
15.09.23	01:45:00	   5,91941	   93,3791	
15.09.23	01:50:00	   5,30891	   91,9185	
15.09.23	01:55:00	   5,57998	   89,4292	
15.09.23	02:00:00	   6,11966	   83,6996	
15.09.23	02:05:00	    6,1978	   84,6291	
15.09.23	02:10:00	   6,27839	   87,6893	
15.09.23	02:15:00	   6,11966	   87,8495	
15.09.23	02:20:00	    6,0293	   86,7888	
15.09.23	02:25:00	   6,44933	   86,4194	
15.09.23	02:30:00	   6,64957	   84,1896	
15.09.23	02:35:00	   6,29792	   85,0992	
15.09.23	02:40:00	   6,23932	     85,58	
15.09.23	02:45:00	   6,13919	   87,5794	
15.09.23	02:50:00	   5,72894	   88,5989	
15.09.23	02:55:00	    5,8779	   90,1389	
15.09.23	03:00:00	   5,67766	   92,1596	
15.09.23	03:05:00	   5,25763	   91,8788	
15.09.23	03:10:00	   5,30891	   91,4698	
15.09.23	03:15:00	   6,13919	   82,4893	
15.09.23	03:20:00	   7,44811	   82,6496	
15.09.23	03:25:00	   7,54823	   82,4893	
15.09.23	03:30:00	   7,46764	   81,3889	
15.09.23	03:35:00	   6,40781	   85,7494	
15.09.23	03:40:00	   6,01954	     91,54	
15.09.23	03:45:00	   5,74847	   91,6392	
15.09.23	03:50:00	   5,79976	   90,3892	
15.09.23	03:55:00	   6,08791	   89,5391	
15.09.23	04:00:00	   7,04762	   86,9887	
15.09.23	04:05:00	   6,78877	   81,6194	
15.09.23	04:10:00	   6,68864	   83,4997	
15.09.23	04:15:00	   7,34799	   82,6297	
15.09.23	04:20:00	   7,56777	   82,7595	
15.09.23	04:25:00	   7,46764	   81,9093	
15.09.23	04:30:00	   6,66911	   82,2787	
15.09.23	04:35:00	    6,1978	   85,7891	
15.09.23	04:40:00	   5,91941	    85,989	
15.09.23	04:45:00	   5,88767	   88,2295	
15.09.23	04:50:00	   5,46764	   90,9188	
15.09.23	04:55:00	   5,51893	   91,9795	
15.09.23	05:00:00	   5,47985	   92,5595	
15.09.23	05:05:00	   5,25763	   93,8294	
15.09.23	05:10:00	   5,37973	   95,2289	
15.09.23	05:15:00	   5,54823	   95,5388	
15.09.23	05:20:00	   5,05983	   92,7793	
15.09.23	05:25:00	   4,84982	   89,6398	
15.09.23	05:30:00	    5,7094	   91,3187	
15.09.23	05:35:00	   5,96825	   86,4286	
15.09.23	05:40:00	   6,11966	   87,1688	
15.09.23	05:45:00	   6,40781	   85,8196	
15.09.23	05:50:00	   6,67888	   85,6197	
15.09.23	05:55:00	   6,58852	        85	
15.09.23	06:00:00	   6,95971	   83,3791	
15.09.23	06:05:00	   6,54945	   83,4692	
15.09.23	06:10:00	   6,54945	   84,0186	
15.09.23	06:15:00	   7,74847	   84,8291	
15.09.23	06:20:00	   6,95971	   83,9499	
15.09.23	06:25:00	   6,55922	   83,2891	
15.09.23	06:30:00	   6,58852	     85,29	
15.09.23	06:35:00	   6,89866	   87,1596	
15.09.23	06:40:00	   6,15873	   86,4896	
15.09.23	06:45:00	   5,72894	   90,6685	
15.09.23	06:50:00	   6,32967	   92,6496	
15.09.23	06:55:00	   6,47863	   87,7289	
15.09.23	07:00:00	   5,98779	   91,0089	
15.09.23	07:05:00	   5,81929	   92,1398	
15.09.23	07:10:00	   6,32967	   89,0293	
15.09.23	07:15:00	   6,55922	   86,5995	
15.09.23	07:20:00	   5,95849	   85,5098	
15.09.23	07:25:00	   6,22955	   83,9591	
15.09.23	07:30:00	   7,16972	   85,0885	
15.09.23	07:35:00	   6,75946	   82,3687	
15.09.23	07:40:00	   6,84982	   86,3294	
15.09.23	07:45:00	   6,98901	   82,2192	
15.09.23	07:50:00	   6,20757	   87,5488	
15.09.23	07:55:00	   6,53968	   88,2295	
15.09.23	08:00:00	    6,5177	   82,9594	
15.09.23	08:05:00	   6,94994	   82,4588	
15.09.23	08:10:00	   7,44811	   80,8593	
15.09.23	08:15:00	   7,71917	   80,1893	
15.09.23	08:20:00	   6,89866	   79,4994	
15.09.23	08:25:00	   7,26984	   82,5397	
15.09.23	08:30:00	   7,82906	     79,04	
15.09.23	08:35:00	   7,49939	   79,6688	
15.09.23	08:40:00	   6,26862	   93,7088	
15.09.23	08:45:00	   6,27839	   95,1496	
15.09.23	08:50:00	   5,36996	   94,7894	
15.09.23	08:55:00	   5,39927	   95,7998	
15.09.23	09:00:00	   5,74847	   96,2195	
15.09.23	09:05:00	   6,29792	   92,8297	
15.09.23	09:10:00	   6,08791	   84,6886	
15.09.23	09:15:00	   7,34799	      82,5	
15.09.23	09:20:00	   7,61905	   83,5592	
15.09.23	09:25:00	   6,78877	    81,659	
15.09.23	09:30:00	   7,67766	   80,9585	
15.09.23	09:35:00	   8,06838	   81,6087	
15.09.23	09:40:00	   7,85836	   80,4197	
15.09.23	09:45:00	    8,0293	   79,3697	
15.09.23	09:50:00	   7,88767	   78,8996	
15.09.23	09:55:00	   7,16972	   79,4093	
15.09.23	10:00:00	   6,88889	   84,8291	
15.09.23	10:05:00	   7,56777	   80,4686	
15.09.23	10:10:00	   7,49939	   80,0885	
15.09.23	10:15:00	   7,37973	   77,9289	
15.09.23	10:20:00	   8,09768	   76,7399	
15.09.23	10:25:00	   7,58974	   77,5198	
15.09.23	10:30:00	   7,89988	    78,689	
15.09.23	10:35:00	   7,93895	   77,3199	
15.09.23	10:40:00	   8,03907	   77,6999	
15.09.23	10:45:00	   8,05861	   76,5995	
15.09.23	10:50:00	   7,78999	   84,1987	
15.09.23	10:55:00	   7,61905	   90,7295	
15.09.23	11:00:00	   6,96947	    91,569	
15.09.23	11:05:00	   6,33944	   90,6487	
15.09.23	11:10:00	   7,01832	   88,8385	
15.09.23	11:15:00	   7,63858	   84,5696	
15.09.23	11:20:00	   8,12943	   83,2387	
15.09.23	11:25:00	   7,85836	   84,3086	
15.09.23	11:30:00	   7,54823	   81,0989	
15.09.23	11:35:00	   7,74847	   80,9096	
15.09.23	11:40:00	   7,81929	   80,2595	
15.09.23	11:45:00	   7,74847	    80,319	
15.09.23	11:50:00	   8,37851	   79,9588	
15.09.23	11:55:00	   8,78877	   80,0794	
15.09.23	12:00:00	   8,85958	   80,1389	
15.09.23	12:05:00	   8,96948	    77,239	
15.09.23	12:10:00	   8,83761	   77,8098	
15.09.23	12:15:00	   8,71795	   78,7286	
15.09.23	12:20:00	   8,67888	   79,2094	
15.09.23	12:25:00	   8,07814	   79,4795	
15.09.23	12:30:00	   9,08913	   79,9298	
15.09.23	12:35:00	   8,95971	    79,159	
15.09.23	12:40:00	   8,18803	   78,5791	
15.09.23	12:45:00	    8,5177	   79,8199	
15.09.23	12:50:00	   7,95849	   81,1386	
15.09.23	12:55:00	   8,88889	   79,0293	
15.09.23	13:00:00	   8,64957	   75,2595	
15.09.23	13:05:00	   9,19902	    74,939	
15.09.23	13:10:00	   9,29915	   72,2787	
15.09.23	13:15:00	   9,67766	   71,6987	
15.09.23	13:20:00	   9,91941	   71,8086	
15.09.23	13:25:00	   9,68987	   67,7198	
15.09.23	13:30:00	   9,51893	   72,2192	
15.09.23	13:35:00	   11,4481	   61,2286	
15.09.23	13:40:00	   11,4799	   69,0797	
15.09.23	13:45:00	   10,8596	   69,3086	
15.09.23	13:50:00	   10,7595	   73,9286	
15.09.23	13:55:00	   10,8889	   70,1297	
15.09.23	14:00:00	   10,0977	   67,9594	
15.09.23	14:05:00	    9,2381	    68,869	
15.09.23	14:10:00	   10,5397	   73,6187	
15.09.23	14:15:00	   10,0293	   73,6691	
15.09.23	14:20:00	   9,62882	   75,9096	
15.09.23	14:25:00	   9,74847	   75,8791	
15.09.23	14:30:00	   9,44811	   79,0293	
15.09.23	14:35:00	   9,92918	   77,5092	
15.09.23	14:40:00	   10,0391	   75,7387	
15.09.23	14:45:00	   9,37973	   74,2689	
15.09.23	14:50:00	    9,0696	    94,649	
15.09.23	14:55:00	   11,3993	   96,5293	
15.09.23	15:00:00	   12,0684	   96,9887	
15.09.23	15:05:00	   12,1294	     97,12	
15.09.23	15:10:00	   12,0781	   97,2299	
15.09.23	15:15:00	   12,0293	   97,3794	
15.09.23	15:20:00	   12,1587	    97,529	
15.09.23	15:25:00	   12,3077	   97,6999	
15.09.23	15:30:00	   12,5592	   97,8297	
15.09.23	15:35:00	    12,779	   97,9594	
15.09.23	15:40:00	   13,0379	   98,0891	
15.09.23	15:45:00	   13,2381	    98,199	
15.09.23	15:50:00	   13,2479	   98,2585	
15.09.23	15:55:00	   12,9988	   98,3196	
15.09.23	16:00:00	   12,6178	    98,399	
15.09.23	16:05:00	   12,8278	   98,4188	
15.09.23	16:10:00	   14,9988	   98,4493	
15.09.23	16:15:00	   16,0391	   98,4692	
15.09.23	16:20:00	   16,8278	   98,2387	
15.09.23	16:25:00	   17,2991	   97,3794	
15.09.23	16:30:00	   17,7582	   95,7494	
15.09.23	16:35:00	   18,0391	   93,3394	
15.09.23	16:40:00	   18,3297	   89,8794	
15.09.23	16:45:00	   18,8596	   82,1596	
15.09.23	16:50:00	   19,6777	   65,1587	
15.09.23	16:55:00	   20,0098	   55,8486	
15.09.23	17:00:00	   20,2295	   54,7787	
15.09.23	17:05:00	   20,4982	     50,29	
15.09.23	17:10:00	   20,7179	   49,0598	
15.09.23	17:15:00	   20,8083	   48,4493	
15.09.23	17:20:00	   20,8083	   48,5195	
15.09.23	17:25:00	   20,8083	   48,3486	
15.09.23	17:30:00	   20,7692	   48,5791	
15.09.23	17:35:00	   20,7179	   48,5791	
15.09.23	17:40:00	   20,7179	    48,489	
15.09.23	17:45:00	   20,8498	   48,0586	
15.09.23	17:50:00	   20,9182	   47,9899	
15.09.23	17:55:00	   20,9597	   47,9289	
15.09.23	18:00:00	   20,9792	   47,6587	
15.09.23	18:05:00	   20,9597	   47,9686	
15.09.23	18:10:00	   20,9597	   47,6496	
15.09.23	18:15:00	   21,0281	   47,7396	
15.09.23	18:20:00	   21,1184	   47,5595	
15.09.23	18:25:00	   21,1697	   47,2894	
15.09.23	18:30:00	    21,138	   47,2299	
15.09.23	18:35:00	   21,0989	   47,3687	
15.09.23	18:40:00	   21,0891	   47,5397	
15.09.23	18:45:00	   21,1184	   47,5885	
15.09.23	18:50:00	    21,199	   47,3596	
15.09.23	18:55:00	   21,2186	   47,1093	
15.09.23	19:00:00	   21,1184	   47,1688	
15.09.23	19:05:00	   21,1184	   47,5885	
15.09.23	19:10:00	   21,0891	   47,7396	
15.09.23	19:15:00	   21,1893	    47,439	
15.09.23	19:20:00	   21,2479	   46,9093	
15.09.23	19:25:00	   21,1893	   47,4588	
15.09.23	19:30:00	   21,0989	   47,6786	
15.09.23	19:35:00	   20,9988	   47,7396	
15.09.23	19:40:00	   20,9988	   47,9991	
15.09.23	19:45:00	   21,0183	   47,5595	
15.09.23	19:50:00	   21,0281	   47,8892	
15.09.23	19:55:00	   20,9792	   47,9289	
15.09.23	20:00:00	   20,8987	   48,0495	
15.09.23	20:05:00	   20,8596	    48,109	
15.09.23	20:10:00	   20,9182	   47,9396	
15.09.23	20:15:00	    20,928	   47,7091	
15.09.23	20:20:00	   20,8889	   47,6496	
15.09.23	20:25:00	   20,8596	   47,8098	
15.09.23	20:30:00	   20,8278	   47,7793	
15.09.23	20:35:00	   20,8498	   48,0388	
15.09.23	20:40:00	   20,9182	   47,8388	
15.09.23	20:45:00	    20,928	   47,6297	
15.09.23	20:50:00	   20,8791	   47,7091	
15.09.23	20:55:00	   20,8278	     47,79	
15.09.23	21:00:00	   20,8278	   48,0296	
15.09.23	21:05:00	   20,8596	   47,9289	
15.09.23	21:10:00	    20,928	   47,6786	
15.09.23	21:15:00	   20,8596	     47,79	
15.09.23	21:20:00	   20,8083	   47,9396	
15.09.23	21:25:00	   20,7692	     48,08	
15.09.23	21:30:00	   20,6984	   48,2891	
15.09.23	21:35:00	   20,7692	   47,9792	
15.09.23	21:40:00	   20,8083	   47,7289	
15.09.23	21:45:00	    20,779	   47,8098	
15.09.23	21:50:00	   20,7082	   47,8694	
15.09.23	21:55:00	   20,7179	   47,8495	
15.09.23	22:00:00	    20,779	   47,8388	
15.09.23	22:05:00	   20,8278	   47,5687	
15.09.23	22:10:00	   20,8278	     47,41	
15.09.23	22:15:00	    20,779	   47,7198	
15.09.23	22:20:00	   20,7399	   47,8297	
15.09.23	22:25:00	   20,6496	   47,9594	
15.09.23	22:30:00	   20,6984	   48,0998	
15.09.23	22:35:00	   20,7399	   47,7793	
15.09.23	22:40:00	   20,7082	   47,6999	
15.09.23	22:45:00	   20,6789	   47,6587	
15.09.23	22:50:00	   20,6496	   47,7289	
15.09.23	22:55:00	   20,6496	   47,9991	
15.09.23	23:00:00	   20,7888	   47,5885	
15.09.23	23:05:00	   20,8498	    47,239	
15.09.23	23:10:00	   20,8083	   47,2192	
15.09.23	23:15:00	   20,7497	   47,4588	
15.09.23	23:20:00	   20,6984	   47,6389	
15.09.23	23:25:00	   20,6398	   47,7091	
15.09.23	23:30:00	   20,6496	   47,6786	
15.09.23	23:35:00	   20,6691	   47,5794	
15.09.23	23:40:00	   20,5592	   47,7686	
15.09.23	23:45:00	   20,5397	   47,9991	
15.09.23	23:50:00	   20,5788	   47,8785	
15.09.23	23:55:00	   20,6398	   47,6999	
16.09.23	00:00:00	   20,7082	   47,3687	
16.09.23	00:05:00	   20,6984	   47,2894	
16.09.23	00:10:00	   20,6691	   47,3993	
16.09.23	00:15:00	   20,6691	   47,4496	
16.09.23	00:20:00	   20,5885	   47,5687	
16.09.23	00:25:00	   20,5788	   47,6587	
16.09.23	00:30:00	   20,5788	   47,6099	
16.09.23	00:35:00	   20,5177	   47,8388	
16.09.23	00:40:00	   20,4396	   47,9289	
16.09.23	00:45:00	   20,4078	   48,0998	
16.09.23	00:50:00	   20,5177	   47,8495	
16.09.23	00:55:00	   20,5495	    47,619	
16.09.23	01:00:00	   20,5885	   47,4496	
16.09.23	01:05:00	   20,5885	   47,4588	
16.09.23	01:10:00	   20,5495	   47,5687	
16.09.23	01:15:00	   20,4982	   47,6786	
16.09.23	01:20:00	   20,5177	   47,6999	
16.09.23	01:25:00	   20,5177	   47,6496	
16.09.23	01:30:00	   20,4298	    47,819	
16.09.23	01:35:00	   20,3297	   47,9991	
16.09.23	01:40:00	   20,3394	   48,1792	
16.09.23	01:45:00	   20,3687	    47,909	
16.09.23	01:50:00	    20,398	   47,8892	
16.09.23	01:55:00	   20,3785	   47,8694	
16.09.23	02:00:00	   20,3297	   48,0693	
16.09.23	02:05:00	   20,2686	   48,2494	
16.09.23	02:10:00	   20,3394	   48,2295	
16.09.23	02:15:00	   20,5079	   47,6587	
16.09.23	02:20:00	   20,5592	   47,4496	
16.09.23	02:25:00	   20,5397	   47,4893	
16.09.23	02:30:00	   20,5079	   47,5397	
16.09.23	02:35:00	   20,4982	   47,4496	
16.09.23	02:40:00	   20,5788	   47,5092	
16.09.23	02:45:00	   20,6789	   47,2497	
16.09.23	02:50:00	   20,6398	   47,1398	
16.09.23	02:55:00	   20,6081	   47,2695	
16.09.23	03:00:00	   20,4689	   47,5595	
16.09.23	03:05:00	   20,3394	    47,819	
16.09.23	03:10:00	   20,3687	   47,8587	
16.09.23	03:15:00	   20,3785	   47,6496	
16.09.23	03:20:00	    20,359	   47,6999	
16.09.23	03:25:00	    20,359	    47,909	
16.09.23	03:30:00	   20,3785	   47,7991	
16.09.23	03:35:00	    20,398	   47,8297	
16.09.23	03:40:00	   20,5397	    47,529	
16.09.23	03:45:00	   20,5397	   47,4298	
16.09.23	03:50:00	   20,4786	     47,41	
16.09.23	03:55:00	   20,4689	    47,529	
16.09.23	04:00:00	   20,4078	    47,529	
16.09.23	04:05:00	   20,2686	   47,8999	
16.09.23	04:10:00	   20,1978	   47,9899	
16.09.23	04:15:00	   20,2198	   48,0388	
16.09.23	04:20:00	   20,2686	   47,8495	
16.09.23	04:25:00	   20,3394	    47,909	
16.09.23	04:30:00	   20,3077	   47,8098	
